,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response
0,gpt_neo_1.3b,subject-control,Avery,Casey,True,promised,to come,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to come.

Question: Who came, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to come.\n\nQuestion: Who came, Avery or Casey?\nAnswer: ', {'Avery': array(-5.383622, dtype=float32), 'Casey': array(-3.8744695, dtype=float32)})"
1,gpt_neo_1.3b,subject-control,Avery,Casey,False,promised,to come,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to come.

Question: Who came, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to come.\n\nQuestion: Who came, Avery or Casey?\nAnswer: ', {'Avery': array(-5.383622, dtype=float32), 'Casey': array(-3.8744695, dtype=float32)})"
2,gpt_neo_1.3b,subject-control,Avery,Casey,True,promised,to go,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".
Context: Avery promised Casey to go.

Question: Who went, Casey or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".\nContext: Avery promised Casey to go.\n\nQuestion: Who went, Casey or Avery?\nAnswer: ', {'Avery': array(-6.331648, dtype=float32), 'Casey': array(-3.4125097, dtype=float32)})"
3,gpt_neo_1.3b,subject-control,Avery,Casey,False,promised,to go,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to go.

Question: Who went, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to go.\n\nQuestion: Who went, Avery or Casey?\nAnswer: ', {'Avery': array(-5.71907, dtype=float32), 'Casey': array(-4.018633, dtype=float32)})"
4,gpt_neo_1.3b,subject-control,Avery,Casey,True,promised,to read,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to read.

Question: Who read, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to read.\n\nQuestion: Who read, Avery or Casey?\nAnswer: ', {'Avery': array(-5.4591746, dtype=float32), 'Casey': array(-3.7242935, dtype=float32)})"
5,gpt_neo_1.3b,subject-control,Avery,Casey,False,promised,to read,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to read.

Question: Who read, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to read.\n\nQuestion: Who read, Avery or Casey?\nAnswer: ', {'Avery': array(-5.4591746, dtype=float32), 'Casey': array(-3.7242935, dtype=float32)})"
6,gpt_neo_1.3b,subject-control,Avery,Casey,True,promised,to run,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to run.

Question: Who ran, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to run.\n\nQuestion: Who ran, Avery or Casey?\nAnswer: ', {'Avery': array(-5.679687, dtype=float32), 'Casey': array(-3.9962132, dtype=float32)})"
7,gpt_neo_1.3b,subject-control,Avery,Casey,False,promised,to run,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to run.

Question: Who ran, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to run.\n\nQuestion: Who ran, Avery or Casey?\nAnswer: ', {'Avery': array(-5.679687, dtype=float32), 'Casey': array(-3.9962132, dtype=float32)})"
8,gpt_neo_1.3b,subject-control,Avery,Casey,True,promised,to call,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".
Context: Avery promised Casey to call.

Question: Who called, Casey or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".\nContext: Avery promised Casey to call.\n\nQuestion: Who called, Casey or Avery?\nAnswer: ', {'Avery': array(-6.251339, dtype=float32), 'Casey': array(-3.4187958, dtype=float32)})"
9,gpt_neo_1.3b,subject-control,Avery,Casey,False,promised,to call,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to call.

Question: Who called, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to call.\n\nQuestion: Who called, Avery or Casey?\nAnswer: ', {'Avery': array(-5.5918694, dtype=float32), 'Casey': array(-3.7728372, dtype=float32)})"
10,gpt_neo_1.3b,subject-control,Avery,Joseph,True,promised,to come,Avery,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Avery promised Joseph to come.

Question: Who came, Joseph or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".\nContext: Avery promised Joseph to come.\n\nQuestion: Who came, Joseph or Avery?\nAnswer: ', {'Avery': array(-6.190534, dtype=float32), 'Joseph': array(-2.3746045, dtype=float32)})"
11,gpt_neo_1.3b,subject-control,Avery,Joseph,False,promised,to come,Avery,Joseph,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery promised Joseph to come.

Question: Who came, Avery or Joseph?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".\nContext: Avery promised Joseph to come.\n\nQuestion: Who came, Avery or Joseph?\nAnswer: ', {'Avery': array(-5.5319414, dtype=float32), 'Joseph': array(-2.8244717, dtype=float32)})"
12,gpt_neo_1.3b,subject-control,Avery,Joseph,True,promised,to go,Avery,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Avery promised Joseph to go.

Question: Who went, Joseph or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".\nContext: Avery promised Joseph to go.\n\nQuestion: Who went, Joseph or Avery?\nAnswer: ', {'Avery': array(-6.5707216, dtype=float32), 'Joseph': array(-2.6998167, dtype=float32)})"
13,gpt_neo_1.3b,subject-control,Avery,Joseph,False,promised,to go,Avery,Joseph,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery promised Joseph to go.

Question: Who went, Avery or Joseph?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".\nContext: Avery promised Joseph to go.\n\nQuestion: Who went, Avery or Joseph?\nAnswer: ', {'Avery': array(-5.8831153, dtype=float32), 'Joseph': array(-3.0599158, dtype=float32)})"
14,gpt_neo_1.3b,subject-control,Avery,Joseph,True,promised,to read,Avery,Joseph,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery promised Joseph to read.

Question: Who read, Avery or Joseph?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".\nContext: Avery promised Joseph to read.\n\nQuestion: Who read, Avery or Joseph?\nAnswer: ', {'Avery': array(-5.7097645, dtype=float32), 'Joseph': array(-2.8651075, dtype=float32)})"
15,gpt_neo_1.3b,subject-control,Avery,Joseph,False,promised,to read,Avery,Joseph,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery promised Joseph to read.

Question: Who read, Avery or Joseph?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".\nContext: Avery promised Joseph to read.\n\nQuestion: Who read, Avery or Joseph?\nAnswer: ', {'Avery': array(-5.7097645, dtype=float32), 'Joseph': array(-2.8651075, dtype=float32)})"
16,gpt_neo_1.3b,subject-control,Avery,Joseph,True,promised,to run,Avery,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Avery promised Joseph to run.

Question: Who ran, Joseph or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".\nContext: Avery promised Joseph to run.\n\nQuestion: Who ran, Joseph or Avery?\nAnswer: ', {'Avery': array(-6.4657044, dtype=float32), 'Joseph': array(-2.413086, dtype=float32)})"
