,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response
0,gpt_j,object-control,Avery,Casey,True,told,to come,Casey,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery told Casey to come.

Question: Who was told to come, Avery or Casey?
Answer: Casey
Question: Who told someone to come, Avery or Casey?
Answer: Avery
Question: Who came, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to come.\n\nQuestion: Who was told to come, Avery or Casey?\nAnswer: Casey\nQuestion: Who told someone to come, Avery or Casey?\nAnswer: Avery\nQuestion: Who came, Avery or Casey?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to come.\n\nQuestion: Who was told to come, Avery or Casey?\nAnswer: Casey\nQuestion: Who told someone to come, Avery or Casey?\nAnswer: Avery\nQuestion: Who came, Avery or Casey?\nAnswer: \n\nA:\n\nThe answer is:\n\n Avery\n\nContext:\n\n Avery')"
1,gpt_j,object-control,Avery,Casey,False,told,to come,Casey,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery told Casey to come.

Question: Who was told to come, Avery or Casey?
Answer: Casey
Question: Who told someone to come, Avery or Casey?
Answer: Avery
Question: Who came, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to come.\n\nQuestion: Who was told to come, Avery or Casey?\nAnswer: Casey\nQuestion: Who told someone to come, Avery or Casey?\nAnswer: Avery\nQuestion: Who came, Avery or Casey?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to come.\n\nQuestion: Who was told to come, Avery or Casey?\nAnswer: Casey\nQuestion: Who told someone to come, Avery or Casey?\nAnswer: Avery\nQuestion: Who came, Avery or Casey?\nAnswer: \n\nA:\n\nThe answer is:\n\n Avery\n\nContext:\n\n Avery')"
2,gpt_j,object-control,Avery,Casey,True,told,to go,Casey,Avery,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery told Casey to go.

Question: Who told someone to go, Avery or Casey?
Answer: Avery
Question: Who was told to go, Avery or Casey?
Answer: Casey
Question: Who went, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to go.\n\nQuestion: Who told someone to go, Avery or Casey?\nAnswer: Avery\nQuestion: Who was told to go, Avery or Casey?\nAnswer: Casey\nQuestion: Who went, Avery or Casey?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to go.\n\nQuestion: Who told someone to go, Avery or Casey?\nAnswer: Avery\nQuestion: Who was told to go, Avery or Casey?\nAnswer: Casey\nQuestion: Who went, Avery or Casey?\nAnswer: \n\nA:\n\nI think the answer is\n\n Avery\n\nbecause\n\n The')"
3,gpt_j,object-control,Avery,Casey,False,told,to go,Casey,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery told Casey to go.

Question: Who was told to go, Avery or Casey?
Answer: Casey
Question: Who told someone to go, Avery or Casey?
Answer: Avery
Question: Who went, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to go.\n\nQuestion: Who was told to go, Avery or Casey?\nAnswer: Casey\nQuestion: Who told someone to go, Avery or Casey?\nAnswer: Avery\nQuestion: Who went, Avery or Casey?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to go.\n\nQuestion: Who was told to go, Avery or Casey?\nAnswer: Casey\nQuestion: Who told someone to go, Avery or Casey?\nAnswer: Avery\nQuestion: Who went, Avery or Casey?\nAnswer: \n\nA:\n\nThe answer is:\n\n Avery\n\nContext:\n\n Avery')"
4,gpt_j,object-control,Avery,Casey,True,told,to read,Casey,Avery,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".
Context: Avery told Casey to read.

Question: Who told someone to read, Casey or Avery?
Answer: Avery
Question: Who was told to read, Casey or Avery?
Answer: Casey
Question: Who read, Casey or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".\nContext: Avery told Casey to read.\n\nQuestion: Who told someone to read, Casey or Avery?\nAnswer: Avery\nQuestion: Who was told to read, Casey or Avery?\nAnswer: Casey\nQuestion: Who read, Casey or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".\nContext: Avery told Casey to read.\n\nQuestion: Who told someone to read, Casey or Avery?\nAnswer: Avery\nQuestion: Who was told to read, Casey or Avery?\nAnswer: Casey\nQuestion: Who read, Casey or Avery?\nAnswer: \n\nA:\n\nThe answer is\n\n Avery\n\nContext: Avery told Casey')"
5,gpt_j,object-control,Avery,Casey,False,told,to read,Casey,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery told Casey to read.

Question: Who was told to read, Avery or Casey?
Answer: Casey
Question: Who told someone to read, Avery or Casey?
Answer: Avery
Question: Who read, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to read.\n\nQuestion: Who was told to read, Avery or Casey?\nAnswer: Casey\nQuestion: Who told someone to read, Avery or Casey?\nAnswer: Avery\nQuestion: Who read, Avery or Casey?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to read.\n\nQuestion: Who was told to read, Avery or Casey?\nAnswer: Casey\nQuestion: Who told someone to read, Avery or Casey?\nAnswer: Avery\nQuestion: Who read, Avery or Casey?\nAnswer: \n\nA:\n\nThe answer is\n\n Casey\n\nbecause\n\n The context is')"
6,gpt_j,object-control,Avery,Casey,True,told,to run,Casey,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".
Context: Avery told Casey to run.

Question: Who was told to run, Casey or Avery?
Answer: Casey
Question: Who told someone to run, Casey or Avery?
Answer: Avery
Question: Who ran, Casey or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".\nContext: Avery told Casey to run.\n\nQuestion: Who was told to run, Casey or Avery?\nAnswer: Casey\nQuestion: Who told someone to run, Casey or Avery?\nAnswer: Avery\nQuestion: Who ran, Casey or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".\nContext: Avery told Casey to run.\n\nQuestion: Who was told to run, Casey or Avery?\nAnswer: Casey\nQuestion: Who told someone to run, Casey or Avery?\nAnswer: Avery\nQuestion: Who ran, Casey or Avery?\nAnswer: \n\nA:\n\nCasey ran.\nAvery told Casey to run.')"
7,gpt_j,object-control,Avery,Casey,False,told,to run,Casey,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery told Casey to run.

Question: Who was told to run, Avery or Casey?
Answer: Casey
Question: Who told someone to run, Avery or Casey?
Answer: Avery
Question: Who ran, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to run.\n\nQuestion: Who was told to run, Avery or Casey?\nAnswer: Casey\nQuestion: Who told someone to run, Avery or Casey?\nAnswer: Avery\nQuestion: Who ran, Avery or Casey?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to run.\n\nQuestion: Who was told to run, Avery or Casey?\nAnswer: Casey\nQuestion: Who told someone to run, Avery or Casey?\nAnswer: Avery\nQuestion: Who ran, Avery or Casey?\nAnswer: \n\nA:\n\nThe answer is\n\n Casey\n\nbecause\n\n The context is')"
8,gpt_j,object-control,Avery,Casey,True,told,to call,Casey,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".
Context: Avery told Casey to call.

Question: Who was told to call, Casey or Avery?
Answer: Casey
Question: Who told someone to call, Casey or Avery?
Answer: Avery
Question: Who called, Casey or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".\nContext: Avery told Casey to call.\n\nQuestion: Who was told to call, Casey or Avery?\nAnswer: Casey\nQuestion: Who told someone to call, Casey or Avery?\nAnswer: Avery\nQuestion: Who called, Casey or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Casey"" or ""Avery"".\nContext: Avery told Casey to call.\n\nQuestion: Who was told to call, Casey or Avery?\nAnswer: Casey\nQuestion: Who told someone to call, Casey or Avery?\nAnswer: Avery\nQuestion: Who called, Casey or Avery?\nAnswer: \n\nA:\n\nCasey called Avery.\nCasey was told to call')"
9,gpt_j,object-control,Avery,Casey,False,told,to call,Casey,Avery,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery told Casey to call.

Question: Who told someone to call, Avery or Casey?
Answer: Avery
Question: Who was told to call, Avery or Casey?
Answer: Casey
Question: Who called, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to call.\n\nQuestion: Who told someone to call, Avery or Casey?\nAnswer: Avery\nQuestion: Who was told to call, Avery or Casey?\nAnswer: Casey\nQuestion: Who called, Avery or Casey?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery told Casey to call.\n\nQuestion: Who told someone to call, Avery or Casey?\nAnswer: Avery\nQuestion: Who was told to call, Avery or Casey?\nAnswer: Casey\nQuestion: Who called, Avery or Casey?\nAnswer: \n\nA:\n\nThe answer is\n\n Avery\n\nContext: Avery told Casey')"
