,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response
0,jurassic-large,subject-control,the doctor,the lawyer,True,threatened,to come,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the lawyer to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the lawyer to come.\n\nQuestion: Who came?\nAnswer: ', '(a')"
1,jurassic-large,subject-control,the doctor,the lawyer,True,threatened,to go,the doctor,the doctor,"You will be given a context and a question.
Context: the doctor threatened the lawyer to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the lawyer to go.\n\nQuestion: Who went?\nAnswer: ', '(doctor')"
2,jurassic-large,subject-control,the doctor,the lawyer,True,threatened,to read,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the lawyer to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the lawyer to read.\n\nQuestion: Who read?\nAnswer: ', '(a')"
3,jurassic-large,subject-control,the doctor,the lawyer,True,threatened,to run,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the lawyer to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the lawyer to run.\n\nQuestion: Who ran?\nAnswer: ', '(1')"
4,jurassic-large,subject-control,the doctor,the lawyer,True,threatened,to call,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the lawyer to call.

Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the lawyer to call.\n\nQuestion: Who called?\nAnswer: ', '(a')"
5,jurassic-large,subject-control,the doctor,the engineer,True,threatened,to come,the doctor,the doctor,"You will be given a context and a question.
Context: the doctor threatened the engineer to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the engineer to come.\n\nQuestion: Who came?\nAnswer: ', '(doctor')"
6,jurassic-large,subject-control,the doctor,the engineer,True,threatened,to go,the doctor,the doctor,"You will be given a context and a question.
Context: the doctor threatened the engineer to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the engineer to go.\n\nQuestion: Who went?\nAnswer: ', '(doctor')"
7,jurassic-large,subject-control,the doctor,the engineer,True,threatened,to read,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the engineer to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the engineer to read.\n\nQuestion: Who read?\nAnswer: ', '(a')"
8,jurassic-large,subject-control,the doctor,the engineer,True,threatened,to run,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the engineer to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the engineer to run.\n\nQuestion: Who ran?\nAnswer: ', '(The')"
9,jurassic-large,subject-control,the doctor,the engineer,True,threatened,to call,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the engineer to call.

Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the engineer to call.\n\nQuestion: Who called?\nAnswer: ', '(a')"
10,jurassic-large,subject-control,the doctor,the writer,True,threatened,to come,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the writer to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the writer to come.\n\nQuestion: Who came?\nAnswer: ', '(a')"
11,jurassic-large,subject-control,the doctor,the writer,True,threatened,to go,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the writer to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the writer to go.\n\nQuestion: Who went?\nAnswer: ', '(the')"
12,jurassic-large,subject-control,the doctor,the writer,True,threatened,to read,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the writer to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the writer to read.\n\nQuestion: Who read?\nAnswer: ', '(a')"
13,jurassic-large,subject-control,the doctor,the writer,True,threatened,to run,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the writer to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the writer to run.\n\nQuestion: Who ran?\nAnswer: ', '(The')"
14,jurassic-large,subject-control,the doctor,the writer,True,threatened,to call,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the writer to call.

Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the writer to call.\n\nQuestion: Who called?\nAnswer: ', '(a')"
15,jurassic-large,subject-control,the doctor,the janitor,True,threatened,to come,the doctor,the doctor,"You will be given a context and a question.
Context: the doctor threatened the janitor to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the janitor to come.\n\nQuestion: Who came?\nAnswer: ', '(doctor')"
16,jurassic-large,subject-control,the doctor,the janitor,True,threatened,to go,the doctor,the doctor,"You will be given a context and a question.
Context: the doctor threatened the janitor to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the janitor to go.\n\nQuestion: Who went?\nAnswer: ', '(doctor')"
17,jurassic-large,subject-control,the doctor,the janitor,True,threatened,to read,the doctor,the doctor,"You will be given a context and a question.
Context: the doctor threatened the janitor to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the janitor to read.\n\nQuestion: Who read?\nAnswer: ', '(doctor')"
18,jurassic-large,subject-control,the doctor,the janitor,True,threatened,to run,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the janitor to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the janitor to run.\n\nQuestion: Who ran?\nAnswer: ', '(The')"
19,jurassic-large,subject-control,the doctor,the janitor,True,threatened,to call,the doctor,the doctor,"You will be given a context and a question.
Context: the doctor threatened the janitor to call.

Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the janitor to call.\n\nQuestion: Who called?\nAnswer: ', '(doctor')"
20,jurassic-large,subject-control,the doctor,the bartender,True,threatened,to come,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the bartender to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the bartender to come.\n\nQuestion: Who came?\nAnswer: ', '(the')"
21,jurassic-large,subject-control,the doctor,the bartender,True,threatened,to go,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the bartender to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the bartender to go.\n\nQuestion: Who went?\nAnswer: ', '(the')"
22,jurassic-large,subject-control,the doctor,the bartender,True,threatened,to read,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the bartender to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the bartender to read.\n\nQuestion: Who read?\nAnswer: ', '(the')"
23,jurassic-large,subject-control,the doctor,the bartender,True,threatened,to run,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the bartender to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the bartender to run.\n\nQuestion: Who ran?\nAnswer: ', '(The')"
24,jurassic-large,subject-control,the doctor,the bartender,True,threatened,to call,the doctor,other,"You will be given a context and a question.
Context: the doctor threatened the bartender to call.

Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: the doctor threatened the bartender to call.\n\nQuestion: Who called?\nAnswer: ', '(the')"
25,jurassic-large,subject-control,the lawyer,the doctor,True,threatened,to come,the lawyer,other,"You will be given a context and a question.
Context: the lawyer threatened the doctor to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: the lawyer threatened the doctor to come.\n\nQuestion: Who came?\nAnswer: ', '(1')"
26,jurassic-large,subject-control,the lawyer,the doctor,True,threatened,to go,the lawyer,other,"You will be given a context and a question.
Context: the lawyer threatened the doctor to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: the lawyer threatened the doctor to go.\n\nQuestion: Who went?\nAnswer: ', '(the')"
27,jurassic-large,subject-control,the lawyer,the doctor,True,threatened,to read,the lawyer,other,"You will be given a context and a question.
Context: the lawyer threatened the doctor to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: the lawyer threatened the doctor to read.\n\nQuestion: Who read?\nAnswer: ', '(1')"
28,jurassic-large,subject-control,the lawyer,the doctor,True,threatened,to run,the lawyer,other,"You will be given a context and a question.
Context: the lawyer threatened the doctor to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: the lawyer threatened the doctor to run.\n\nQuestion: Who ran?\nAnswer: ', '(1')"
29,jurassic-large,subject-control,the lawyer,the doctor,True,threatened,to call,the lawyer,other,"You will be given a context and a question.
Context: the lawyer threatened the doctor to call.

Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: the lawyer threatened the doctor to call.\n\nQuestion: Who called?\nAnswer: ', '(1')"
30,jurassic-large,subject-control,the lawyer,the engineer,True,threatened,to come,the lawyer,other,"You will be given a context and a question.
Context: the lawyer threatened the engineer to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: the lawyer threatened the engineer to come.\n\nQuestion: Who came?\nAnswer: ', '(1')"
