,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0
0,gpt_j,object-control-passive,Avery,Casey,True,told,to come,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to come.

Question:  Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to come.\n\nQuestion:  Who came?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to come.\n\nQuestion:  Who came?\nAnswer:  Avery.\n\nContext: Avery was told by Casey to come.\nQuestion:  Who came?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to come.\nQuestion:  Who came?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to come.\nQuestion:')",0.0
1,gpt_j,object-control-passive,Avery,Casey,False,told,to come,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to come.

Question:  Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to come.\n\nQuestion:  Who came?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to come.\n\nQuestion:  Who came?\nAnswer:  Avery.\n\nContext: Avery was told by Casey to come.\nQuestion:  Who came?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to come.\nQuestion:  Who came?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to come.\nQuestion:')",1.0
2,gpt_j,object-control-passive,Avery,Casey,True,told,to go,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to go.

Question:  Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to go.\n\nQuestion:  Who went?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to go.\n\nQuestion:  Who went?\nAnswer:  Avery.\n\nContext: Avery was told by Casey to go.\nQuestion:  Who went?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to go.\nQuestion:  Who went?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to go.\nQuestion:')",2.0
3,gpt_j,object-control-passive,Avery,Casey,False,told,to go,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to go.

Question:  Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to go.\n\nQuestion:  Who went?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to go.\n\nQuestion:  Who went?\nAnswer:  Avery.\n\nContext: Avery was told by Casey to go.\nQuestion:  Who went?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to go.\nQuestion:  Who went?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to go.\nQuestion:')",3.0
4,gpt_j,object-control-passive,Avery,Casey,True,told,to read,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to read.

Question:  Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to read.\n\nQuestion:  Who read?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to read.\n\nQuestion:  Who read?\nAnswer:  Avery.\n\nContext: Avery was told by Casey to read.\nQuestion:  Who read?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to read.\nQuestion:  Who read?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to read.\nQuestion:')",4.0
5,gpt_j,object-control-passive,Avery,Casey,False,told,to read,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to read.

Question:  Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to read.\n\nQuestion:  Who read?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to read.\n\nQuestion:  Who read?\nAnswer:  Avery.\n\nContext: Avery was told by Casey to read.\nQuestion:  Who read?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to read.\nQuestion:  Who read?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to read.\nQuestion:')",5.0
6,gpt_j,object-control-passive,Avery,Casey,True,told,to run,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to run.

Question:  Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to run.\n\nQuestion:  Who ran?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to run.\n\nQuestion:  Who ran?\nAnswer:  Avery.\n\nContext: Avery was told by Casey to run.\nQuestion:  Who ran?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to run.\nQuestion:  Who ran?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to run.\nQuestion:')",6.0
7,gpt_j,object-control-passive,Avery,Casey,False,told,to run,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to run.

Question:  Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to run.\n\nQuestion:  Who ran?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to run.\n\nQuestion:  Who ran?\nAnswer:  Avery.\n\nContext: Avery was told by Casey to run.\nQuestion:  Who ran?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to run.\nQuestion:  Who ran?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to run.\nQuestion:')",7.0
8,gpt_j,object-control-passive,Avery,Casey,True,told,to call,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to call.

Question:  Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to call.\n\nQuestion:  Who called?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to call.\n\nQuestion:  Who called?\nAnswer:  Avery.\n\nContext: Avery was told by Casey to call.\nQuestion:  Who called?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to call.\nQuestion:  Who called?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to call.\nQuestion:')",8.0
9,gpt_j,object-control-passive,Avery,Casey,False,told,to call,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to call.

Question:  Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to call.\n\nQuestion:  Who called?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to call.\n\nQuestion:  Who called?\nAnswer:  Avery.\n\nContext: Avery was told by Casey to call.\nQuestion:  Who called?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to call.\nQuestion:  Who called?\nAnswer:  Casey.\n\nContext: Avery was told by Casey to call.\nQuestion:')",9.0
