,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response
0,jurassic-jumbo,subject-control,Avery,Casey,False,threatened,to come,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery threatened Casey to come.

Question: Who came, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery threatened Casey to come.\n\nQuestion: Who came, Avery or Casey?\nAnswer: ', '(Case')"
1,jurassic-jumbo,subject-control,Avery,Casey,False,threatened,to go,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery threatened Casey to go.

Question: Who went, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery threatened Casey to go.\n\nQuestion: Who went, Avery or Casey?\nAnswer: ', '(Case')"
2,jurassic-jumbo,subject-control,Avery,Casey,False,threatened,to read,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery threatened Casey to read.

Question: Who read, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery threatened Casey to read.\n\nQuestion: Who read, Avery or Casey?\nAnswer: ', '(Case')"
3,jurassic-jumbo,subject-control,Avery,Casey,False,threatened,to run,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery threatened Casey to run.

Question: Who ran, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery threatened Casey to run.\n\nQuestion: Who ran, Avery or Casey?\nAnswer: ', '(Case')"
4,jurassic-jumbo,subject-control,Avery,Casey,False,threatened,to call,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery threatened Casey to call.

Question: Who called, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery threatened Casey to call.\n\nQuestion: Who called, Avery or Casey?\nAnswer: ', '(Case')"
5,jurassic-jumbo,subject-control,Avery,Casey,False,offered,to come,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery offered Casey to come.

Question: Who came, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery offered Casey to come.\n\nQuestion: Who came, Avery or Casey?\nAnswer: ', '(Case')"
6,jurassic-jumbo,subject-control,Avery,Casey,False,offered,to go,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery offered Casey to go.

Question: Who went, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery offered Casey to go.\n\nQuestion: Who went, Avery or Casey?\nAnswer: ', '(Case')"
7,jurassic-jumbo,subject-control,Avery,Casey,False,offered,to read,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery offered Casey to read.

Question: Who read, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery offered Casey to read.\n\nQuestion: Who read, Avery or Casey?\nAnswer: ', '(Case')"
8,jurassic-jumbo,subject-control,Avery,Casey,False,offered,to run,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery offered Casey to run.

Question: Who ran, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery offered Casey to run.\n\nQuestion: Who ran, Avery or Casey?\nAnswer: ', '(Case')"
9,jurassic-jumbo,subject-control,Avery,Casey,False,offered,to call,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery offered Casey to call.

Question: Who called, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery offered Casey to call.\n\nQuestion: Who called, Avery or Casey?\nAnswer: ', '(Case')"
