,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0
0,jurassic-jumbo,subject-control,Avery,Casey,False,promised,to come,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to come.

Question: Who promised someone to come, Avery or Casey?
Answer: Avery
Question: Who was promised something, Avery or Casey?
Answer: Casey
Question: Who came, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to come.\n\nQuestion: Who promised someone to come, Avery or Casey?\nAnswer: Avery\nQuestion: Who was promised something, Avery or Casey?\nAnswer: Casey\nQuestion: Who came, Avery or Casey?\nAnswer: ', '(Case')",0.0
1,jurassic-jumbo,subject-control,Avery,Casey,False,promised,to go,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to go.

Question: Who was promised something, Avery or Casey?
Answer: Casey
Question: Who promised someone to go, Avery or Casey?
Answer: Avery
Question: Who went, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to go.\n\nQuestion: Who was promised something, Avery or Casey?\nAnswer: Casey\nQuestion: Who promised someone to go, Avery or Casey?\nAnswer: Avery\nQuestion: Who went, Avery or Casey?\nAnswer: ', '(Case')",1.0
2,jurassic-jumbo,subject-control,Avery,Casey,False,promised,to read,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to read.

Question: Who was promised something, Avery or Casey?
Answer: Casey
Question: Who promised someone to read, Avery or Casey?
Answer: Avery
Question: Who read, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to read.\n\nQuestion: Who was promised something, Avery or Casey?\nAnswer: Casey\nQuestion: Who promised someone to read, Avery or Casey?\nAnswer: Avery\nQuestion: Who read, Avery or Casey?\nAnswer: ', '(Case')",2.0
3,jurassic-jumbo,subject-control,Avery,Casey,False,promised,to run,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to run.

Question: Who was promised something, Avery or Casey?
Answer: Casey
Question: Who promised someone to run, Avery or Casey?
Answer: Avery
Question: Who ran, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to run.\n\nQuestion: Who was promised something, Avery or Casey?\nAnswer: Casey\nQuestion: Who promised someone to run, Avery or Casey?\nAnswer: Avery\nQuestion: Who ran, Avery or Casey?\nAnswer: ', '(Case')",3.0
4,jurassic-jumbo,subject-control,Avery,Casey,False,promised,to call,Avery,Casey,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".
Context: Avery promised Casey to call.

Question: Who promised someone to call, Avery or Casey?
Answer: Avery
Question: Who was promised something, Avery or Casey?
Answer: Casey
Question: Who called, Avery or Casey?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Casey"".\nContext: Avery promised Casey to call.\n\nQuestion: Who promised someone to call, Avery or Casey?\nAnswer: Avery\nQuestion: Who was promised something, Avery or Casey?\nAnswer: Casey\nQuestion: Who called, Avery or Casey?\nAnswer: ', '(Case')",4.0
5,jurassic-jumbo,subject-control,Avery,Joseph,False,promised,to come,Avery,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery promised Joseph to come.

Question: Who promised someone to come, Avery or Joseph?
Answer: Avery
Question: Who was promised something, Avery or Joseph?
Answer: Joseph
Question: Who came, Avery or Joseph?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".\nContext: Avery promised Joseph to come.\n\nQuestion: Who promised someone to come, Avery or Joseph?\nAnswer: Avery\nQuestion: Who was promised something, Avery or Joseph?\nAnswer: Joseph\nQuestion: Who came, Avery or Joseph?\nAnswer: ', '(Both')",5.0
6,jurassic-jumbo,subject-control,Avery,Joseph,False,promised,to go,Avery,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery promised Joseph to go.

Question: Who was promised something, Avery or Joseph?
Answer: Joseph
Question: Who promised someone to go, Avery or Joseph?
Answer: Avery
Question: Who went, Avery or Joseph?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".\nContext: Avery promised Joseph to go.\n\nQuestion: Who was promised something, Avery or Joseph?\nAnswer: Joseph\nQuestion: Who promised someone to go, Avery or Joseph?\nAnswer: Avery\nQuestion: Who went, Avery or Joseph?\nAnswer: ', '(Both')",6.0
7,jurassic-jumbo,subject-control,Avery,Joseph,False,promised,to read,Avery,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery promised Joseph to read.

Question: Who was promised something, Avery or Joseph?
Answer: Joseph
Question: Who promised someone to read, Avery or Joseph?
Answer: Avery
Question: Who read, Avery or Joseph?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".\nContext: Avery promised Joseph to read.\n\nQuestion: Who was promised something, Avery or Joseph?\nAnswer: Joseph\nQuestion: Who promised someone to read, Avery or Joseph?\nAnswer: Avery\nQuestion: Who read, Avery or Joseph?\nAnswer: ', '(Both')",7.0
8,jurassic-jumbo,subject-control,Avery,Joseph,False,promised,to run,Avery,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery promised Joseph to run.

Question: Who was promised something, Avery or Joseph?
Answer: Joseph
Question: Who promised someone to run, Avery or Joseph?
Answer: Avery
Question: Who ran, Avery or Joseph?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".\nContext: Avery promised Joseph to run.\n\nQuestion: Who was promised something, Avery or Joseph?\nAnswer: Joseph\nQuestion: Who promised someone to run, Avery or Joseph?\nAnswer: Avery\nQuestion: Who ran, Avery or Joseph?\nAnswer: ', '(Both')",8.0
9,jurassic-jumbo,subject-control,Avery,Joseph,False,promised,to call,Avery,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery promised Joseph to call.

Question: Who was promised something, Avery or Joseph?
Answer: Joseph
Question: Who promised someone to call, Avery or Joseph?
Answer: Avery
Question: Who called, Avery or Joseph?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".\nContext: Avery promised Joseph to call.\n\nQuestion: Who was promised something, Avery or Joseph?\nAnswer: Joseph\nQuestion: Who promised someone to call, Avery or Joseph?\nAnswer: Avery\nQuestion: Who called, Avery or Joseph?\nAnswer: ', '?\n')",9.0
10,jurassic-jumbo,subject-control,Avery,Nicole,False,promised,to come,Avery,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".
Context: Avery promised Nicole to come.

Question: Who was promised something, Avery or Nicole?
Answer: Nicole
Question: Who promised someone to come, Avery or Nicole?
Answer: Avery
Question: Who came, Avery or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".\nContext: Avery promised Nicole to come.\n\nQuestion: Who was promised something, Avery or Nicole?\nAnswer: Nicole\nQuestion: Who promised someone to come, Avery or Nicole?\nAnswer: Avery\nQuestion: Who came, Avery or Nicole?\nAnswer: ', '(Both')",10.0
11,jurassic-jumbo,subject-control,Avery,Nicole,False,promised,to go,Avery,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".
Context: Avery promised Nicole to go.

Question: Who promised someone to go, Avery or Nicole?
Answer: Avery
Question: Who was promised something, Avery or Nicole?
Answer: Nicole
Question: Who went, Avery or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".\nContext: Avery promised Nicole to go.\n\nQuestion: Who promised someone to go, Avery or Nicole?\nAnswer: Avery\nQuestion: Who was promised something, Avery or Nicole?\nAnswer: Nicole\nQuestion: Who went, Avery or Nicole?\nAnswer: ', '(Both')",11.0
12,jurassic-jumbo,subject-control,Avery,Nicole,False,promised,to read,Avery,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".
Context: Avery promised Nicole to read.

Question: Who promised someone to read, Avery or Nicole?
Answer: Avery
Question: Who was promised something, Avery or Nicole?
Answer: Nicole
Question: Who read, Avery or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".\nContext: Avery promised Nicole to read.\n\nQuestion: Who promised someone to read, Avery or Nicole?\nAnswer: Avery\nQuestion: Who was promised something, Avery or Nicole?\nAnswer: Nicole\nQuestion: Who read, Avery or Nicole?\nAnswer: ', '(Both')",12.0
