,model,exp_type,prompt,pred,true,response
0,gpt_neo_2.7b,change_of_state_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We need to include all outstanding transactions .""
Question: In the event ""include"", does the participant ""transactions"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""We need to include all outstanding transactions.""
Question: In the event ""include"", does the participant ""transactions"" change in state?
Answer: 
Yes, the participant ""transactions"" changes in state.

A:

Yes, the participant ""transactions"" changes in state.

The answer is yes. 
The sentence is ambiguous. It could mean:

We"
1,gpt_neo_2.7b,change_of_state_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""A 1971 evaluation called Bush "" an exceptionally fine young officer and pilot "" who "" continually flies intercept missions with the unit to increase his proficiency even further . """"
Question: In the event ""increase"", does the participant ""proficiency"" change in state?
Answer: ",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""A 1971 evaluation called Bush "" an exceptionally fine young officer and pilot "" who "" continually flies intercept missions with the unit to increase his proficiency even further. """"
Question: In the event ""increase"", does the participant ""proficiency"" change in state?
Answer: 

A:

The answer is no.
The word ""increase"" is a verb, and the verb ""increase"
2,gpt_neo_2.7b,change_of_state_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I like to imagine the thought processes going on in W 's head if he were to actually read the letter , but it is hard to picture him actually reading this letter .""
Question: In the event ""imagine"", does the participant ""processes"" change in state?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I like to imagine the thought processes going on in W's head if he were to actually read the letter, but it is hard to picture him actually reading this letter.""
Question: In the event ""imagine"", does the participant ""processes"" change in state?
Answer: 

A:

I like to imagine the thought processes going on in W's head if he were to"
3,gpt_neo_2.7b,change_of_state_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""They have good sushi for a good price .""
Question: In the event ""have"", does the participant ""They"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""They have good sushi for a good price.""
Question: In the event ""have"", does the participant ""They"" change in state?
Answer: 
Yes, the participant ""They"" changes in state.

A:

Yes, the participant ""They"" changes in state.

The answer is yes. 
The sentence is ambiguous. It could mean either:

They have"
4,gpt_neo_2.7b,change_of_state_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The other stylists around me kept pressuring me saying he 's so wonderful , you 're going to love your hair .""
Question: In the event ""kept"", does the participant ""stylists"" change in state?
Answer: ",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""The other stylists around me kept pressuring me saying he's so wonderful, you're going to love your hair.""
Question: In the event ""kept"", does the participant ""stylists"" change in state?
Answer: 

A:

The answer is no. 
The sentence is not grammatical. 
The sentence is grammatical if you change the word ""around"
5,gpt_neo_2.7b,change_of_state_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I know that with my industry - wide and investment banking contacts that I can help raise capital for the fund .""
Question: In the event ""raise"", does the participant ""capital"" change in state?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I know that with my industry - wide and investment banking contacts that I can help raise capital for the fund.""
Question: In the event ""raise"", does the participant ""capital"" change in state?
Answer: 
Yes, the participant capital changes in state.

A:

Yes, the participant capital changes in state.

Capital is a noun, and it is used as a noun"
6,gpt_neo_2.7b,change_of_state_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""She deserves many 5 star reviews !!""
Question: In the event ""deserves"", does the participant ""She"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""She deserves many 5 star reviews!!""
Question: In the event ""deserves"", does the participant ""She"" change in state?
Answer: 
Yes, the participant ""She"" changes in state.

A:

Yes, the participant ""She"" changes in state.

Yes, the participant ""She"" changes in state.

Yes, the participant ""She"" changes"
7,gpt_neo_2.7b,change_of_state_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Thanks to repeated deployments to Iraq and Afghanistan , recruiting is at an all - time low .""
Question: In the event ""is"", does the participant ""recruiting"" change in state?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Thanks to repeated deployments to Iraq and Afghanistan, recruiting is at an all - time low.""
Question: In the event ""is"", does the participant ""recruiting"" change in state?
Answer: 
Yes, the participant ""recruiting"" changes in state.

A:

Yes, the participant ""recruiting"" changes in state.

Yes, the participant ""rec"
8,gpt_neo_2.7b,change_of_state_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""This BuzzMachine post argues that Google 's rush toward ubiquity might backfire -- which we 've all heard before , but it 's particularly well - put in this post .""
Question: In the event ""heard"", does the participant ""we"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""This BuzzMachine post argues that Google's rush toward ubiquity might backfire -- which we've all heard before, but it's particularly well - put in this post.""
Question: In the event ""heard"", does the participant ""we"" change in state?
Answer: 
Yes, the participant ""we"" changes in state.

A:

The answer is yes.
"
9,gpt_neo_2.7b,change_of_state_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""and around what time they eat each of their meals .""
Question: In the event ""eat"", does the participant ""each"" change in state?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""and around what time they eat each of their meals.""
Question: In the event ""eat"", does the participant ""each"" change in state?
Answer: 

A:

Each is a transitive verb.  It takes a direct object.  The direct object is the person or thing that is being eaten.  The indirect object is the person or thing that is being eaten.  The"
