,model,exp_type,prompt,pred,true,response
0,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Following on the heels of Ben 's annoucement yesterday , I thought I 'd post that I have joined Google as well .""
Question: In the event ""post"", does the participant ""I"" act on purpose?
Answer: 
",No,Yes,No
1,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I use propane with a blower and a burner I built http://www.mikegigi.com/meltmetl.htm and http://www.mikegigi.com/firehole.htm""
Question: In the event ""built"", does the participant ""I"" act on purpose?
Answer: 
",No,Yes,No
2,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The Pew researchers tried to transcend the economic argument .""
Question: In the event ""tried"", does the participant ""researchers"" act on purpose?
Answer: 
",No,Yes,No
3,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Mrs. Tolchin provided us with excellent service and came with a great deal of knowledge and professionalism !""
Question: In the event ""provided"", does the participant ""Tolchin"" act on purpose?
Answer: 
",No,Yes,No
4,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The islamists sent letter bombs in January 1997 to newspaper offices in New York City and Washington , D.C. .""
Question: In the event ""sent"", does the participant ""bombs"" act on purpose?
Answer: 
",No,No,No
5,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""He says , I have to have an exact ADDRESS .""
Question: In the event ""says"", does the participant ""He"" act on purpose?
Answer: 
",No,Yes,No
6,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The staff get to know regulars and do their job very well .""
Question: In the event ""get"", does the participant ""staff"" act on purpose?
Answer: 
",No,Yes,No
7,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""NiMo released an additional RFP for peaking supplies for this winter , I believe Phil should have or be getting that RFP .""
Question: In the event ""peaking"", does the participant ""supplies"" act on purpose?
Answer: 
",No,No,No
8,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""My boyfriend has one and when she 's hungry she attacks the pinkie right away .""
Question: In the event ""has"", does the participant ""boyfriend"" act on purpose?
Answer: 
",No,Yes,No
9,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The confidante and right - hand man of Dr. Ayman Zawahiri admitted that Zawahiri succeeded in obtaining anthrax and intended to use it against US targets .""
Question: In the event ""obtaining"", does the participant ""anthrax"" act on purpose?
Answer: 
",No,No,No
10,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""i know you remember the bet .""
Question: In the event ""remember"", does the participant ""you"" act on purpose?
Answer: 
",No,Yes,No
11,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Xinhua alleged that "" Many of the Iraqis , who suffer the American occupation of Iraq , relate their case with that of the Palestinian people , under the Israeli occupation . """"
Question: In the event ""relate"", does the participant ""Many"" act on purpose?
Answer: 
",No,Yes,No
12,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The mysterious RAPHAEL Holinshed was named for the mysterious Neoplatonic Italian painter RAPHAEL Sanzio who painted _ St. George Fighting the Dragon _ ( 1504 - 06 )""
Question: In the event ""painted"", does the participant ""who"" act on purpose?
Answer: 
",No,Yes,No
13,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Just today I bought a medium rat for my beloved Ball Python Salazar ( name after Harry Potter ) .""
Question: In the event ""bought"", does the participant ""I"" act on purpose?
Answer: 
",No,Yes,No
14,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""He described Allawi 's face as that of a f*ed horse and he dismissed the whole government as a band of thieves and traitors .""
Question: In the event ""described"", does the participant ""face"" act on purpose?
Answer: 
",No,No,No
15,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We oppose the use of sacred texts and religious traditions to deny legal equity to same - gender couples .""
Question: In the event ""deny"", does the participant ""equity"" act on purpose?
Answer: 
",No,No,No
16,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Sooners rule .""
Question: In the event ""rule"", does the participant ""Sooners"" act on purpose?
Answer: 
",Yes,Yes,Yes
17,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Sanctuary serves delicious , somewhat healthy food in a great restaurant / fast food style .""
Question: In the event ""serves"", does the participant ""food"" act on purpose?
Answer: 
",No,No,No
18,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I knew what it was and told the guy that it was n't a fps .""
Question: In the event ""knew"", does the participant ""I"" act on purpose?
Answer: 
",No,Yes,No
19,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared .""
Question: In the event ""paid"", does the participant ""I"" act on purpose?
Answer: 
",No,Yes,No
20,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I enjoyed working with you and wish you the best of everything .""
Question: In the event ""enjoyed"", does the participant ""I"" act on purpose?
Answer: 
",No,Yes,No
21,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Cities such as Falluja received special treatment from Saddam and enjoyed a disproportionate share of the country 's wealth and power .""
Question: In the event ""received"", does the participant ""treatment"" act on purpose?
Answer: 
",No,No,No
22,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""At the same time McCartney was going out with Heather Mills , he used Linda 's death for promotional ends , due to his waning popularity .""
Question: In the event ""used"", does the participant ""he"" act on purpose?
Answer: 
",No,Yes,No
23,t0,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I knew a cat that died in its sleep aged 21 .""
Question: In the event ""knew"", does the participant ""cat"" act on purpose?
Answer: 
",No,No,No
