,model,exp_type,prompt,pred,true,response
0,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""What I know is that I have a close friend who's aunt disappeared in New Orleans .""
Question: In the event ""disappeared"", does the participant ""aunt"" change in state?
Answer: Yes
Sentence: ""Hundreds of people are feared dead in Mississippi , and the Louisiana city of New Orleans is badly flooded .""
Question: In the event ""flooded"", does the participant ""city"" change in state?
Answer: Yes
Sentence: ""They have unbeatable price in town and deliver on time .""
Question: In the event ""have"", does the participant ""They"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""What I know is that I have a close friend who's aunt disappeared in New Orleans.""
Question: In the event ""disappeared"", does the participant ""aunt"" change in state?
Answer: Yes
Sentence: ""Hundreds of people are feared dead in Mississippi, and the Louisiana city of New Orleans is badly flooded.""
Question: In the event ""flooded"", does the participant ""city"" change in state?
Answer: Yes
Sentence: ""They have unbeatable price in town and deliver on time.""
Question: In the event ""have"", does the participant ""They"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The answer is yes if the participant ""disappeared"" in New Orleans.
The answer is no if the participant ""flooded"" in New Orleans.
The answer is no if the participant ""have"" in New Orleans.
The answer is yes if the participant ""have"" in New Orleans.
The answer is no if the participant ""have"" in New Orleans.
The answer is no if the participant ""have"" in New Orleans.
The answer is no if the participant ""have"" in New Orleans.
The answer is no if the participant ""have"" in New Orleans.
The answer is no if"
1,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""A pattern of arrests and seizures indicate that arms are brought by the LTTE from Laos , Cambodia and Thailand into Chittagong , from where they are transported northward by land to Bhutan .""
Question: In the event ""indicate"", does the participant ""pattern"" change in state?
Answer: No
Sentence: ""My vet told me when a dog is vomiting a lot , it could be a sign of obstruction .""
Question: In the event ""told"", does the participant ""vet"" change in state?
Answer: No
Sentence: ""My last son , was born in Northern Ontario ....""
Question: In the event ""born"", does the participant ""son"" change in state?
Answer: ",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""A pattern of arrests and seizures indicate that arms are brought by the LTTE from Laos, Cambodia and Thailand into Chittagong, from where they are transported northward by land to Bhutan.""
Question: In the event ""indicate"", does the participant ""pattern"" change in state?
Answer: No
Sentence: ""My vet told me when a dog is vomiting a lot, it could be a sign of obstruction.""
Question: In the event ""told"", does the participant ""vet"" change in state?
Answer: No
Sentence: ""My last son, was born in Northern Ontario....""
Question: In the event ""born"", does the participant ""son"" change in state?
Answer: 

A:

The answer is no.
The word indicate is used to indicate that something is true or false.
The word pattern is used to indicate that something is a pattern.
The word vet is used to indicate that something is a veterinarian.
The word son is used to indicate that something is a son.

A:

The word indicate is used to indicate that something is true or false.
The word pattern is used to indicate that something is a pattern.
The word vet is used to indicate that something is a veterinarian.
The word son is used to indicate that something is a son.

The"
2,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I crave those .""
Question: In the event ""crave"", does the participant ""those"" change in state?
Answer: No
Sentence: ""Cullen and Dykman ( attorneys for Boston Gas Company ) approved all of our changes on the agreement to release the Tenn and Iroq space back to Boston Gas .""
Question: In the event ""release"", does the participant ""space"" change in state?
Answer: No
Sentence: ""I hope you do n't change your mind about going to the wedding Sunday .""
Question: In the event ""change"", does the participant ""mind"" change in state?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I crave those.""
Question: In the event ""crave"", does the participant ""those"" change in state?
Answer: No
Sentence: ""Cullen and Dykman ( attorneys for Boston Gas Company ) approved all of our changes on the agreement to release the Tenn and Iroq space back to Boston Gas.""
Question: In the event ""release"", does the participant ""space"" change in state?
Answer: No
Sentence: ""I hope you don't change your mind about going to the wedding Sunday.""
Question: In the event ""change"", does the participant ""mind"" change in state?
Answer:  No
Sentence: ""I hope you don't change your mind about going to the wedding Sunday.""
Question: In the event ""change"", does the participant ""mind"" change in state?
Answer: Yes
Sentence: ""I hope you don't change your mind about going to the wedding Sunday.""
Question: In the event ""change"", does the participant ""mind"" change in state?
Answer: No
Sentence: ""I hope you don't change your mind about going to the wedding Sunday.""
Question: In the event ""change"", does the participant ""mind"" change in state?
Answer: Yes
Sentence: ""I hope you don't change your mind about going"
3,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I did the same thing that you did for christmas .""
Question: In the event ""did"", does the participant ""thing"" change in state?
Answer: No
Sentence: ""At the time , guardsmen were required to accumulate a minimum of 50 points to meet their yearly obligation .""
Question: In the event ""accumulate"", does the participant ""minimum"" change in state?
Answer: No
Sentence: ""I sent a graphic that would have been distorted if printed as it was .""
Question: In the event ""distorted"", does the participant ""graphic"" change in state?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I did the same thing that you did for christmas.""
Question: In the event ""did"", does the participant ""thing"" change in state?
Answer: No
Sentence: ""At the time, guardsmen were required to accumulate a minimum of 50 points to meet their yearly obligation.""
Question: In the event ""accumulate"", does the participant ""minimum"" change in state?
Answer: No
Sentence: ""I sent a graphic that would have been distorted if printed as it was.""
Question: In the event ""distorted"", does the participant ""graphic"" change in state?
Answer:  No
Sentence: ""I sent a graphic that would have been distorted if printed as it was.""
Question: In the event ""distorted"", does the participant ""graphic"" change in state?
Answer: Yes
Sentence: ""I sent a graphic that would have been distorted if printed as it was.""
Question: In the event ""distorted"", does the participant ""graphic"" change in state?
Answer: No
Sentence: ""I sent a graphic that would have been distorted if printed as it was.""
Question: In the event ""distorted"", does the participant ""graphic"" change in state?
Answer: Yes
Sentence: ""I sent a graphic that would have been distorted if printed as"
4,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""He described Allawi 's face as that of a f*ed horse and he dismissed the whole government as a band of thieves and traitors .""
Question: In the event ""described"", does the participant ""face"" change in state?
Answer: No
Sentence: ""Plaster of Paris does two things""
Question: In the event ""does"", does the participant ""things"" change in state?
Answer: Yes
Sentence: ""Tamils feel that the proposed defense agreement between India and Sri Lanka would encourage Sinhala rulers to prepare for another war abandoning the current peace process""
Question: In the event ""encourage"", does the participant ""agreement"" change in state?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""He described Allawi's face as that of a f*ed horse and he dismissed the whole government as a band of thieves and traitors.""
Question: In the event ""described"", does the participant ""face"" change in state?
Answer: No
Sentence: ""Plaster of Paris does two things""
Question: In the event ""does"", does the participant ""things"" change in state?
Answer: Yes
Sentence: ""Tamils feel that the proposed defense agreement between India and Sri Lanka would encourage Sinhala rulers to prepare for another war abandoning the current peace process""
Question: In the event ""encourage"", does the participant ""agreement"" change in state?
Answer: 

A:

The sentence is ambiguous. 

He described Allawi's face as that of a f*ed horse and he dismissed the whole government as a band of thieves and traitors.

The first part of the sentence is ambiguous. 

He described Allawi's face as that of a f*ed horse and he dismissed the whole government as a band of thieves and traitors.

The second part of the sentence is unambiguous. 

He described Allawi's face as that of a f*ed horse and he dismissed the whole government as a band of thieves and traitors.

The first part"
5,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I had a sampler of IPA , Brawler , Love Stout & ESA .""
Question: In the event ""had"", does the participant ""sampler"" change in state?
Answer: Yes
Sentence: ""Joe removed a wasp nest for our condominium building and we appreciated the environmentally friendly method and prompt , friendly and informative service .""
Question: In the event ""appreciated"", does the participant ""we"" change in state?
Answer: No
Sentence: ""I hope you do n't change your mind about going to the wedding Sunday .""
Question: In the event ""hope"", does the participant ""I"" change in state?
Answer: ",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""I had a sampler of IPA, Brawler, Love Stout & ESA.""
Question: In the event ""had"", does the participant ""sampler"" change in state?
Answer: Yes
Sentence: ""Joe removed a wasp nest for our condominium building and we appreciated the environmentally friendly method and prompt, friendly and informative service.""
Question: In the event ""appreciated"", does the participant ""we"" change in state?
Answer: No
Sentence: ""I hope you don't change your mind about going to the wedding Sunday.""
Question: In the event ""hope"", does the participant ""I"" change in state?
Answer: 

A:

The answer is no.
The sentence is a question, not a statement.  The sentence is asking the question, ""In the event 'had', does the participant'sampler' change in state?""  The answer is no.  The sentence is asking the question, ""In the event 'appreciated', does the participant 'we' change in state?""  The answer is no.  The sentence is asking the question, ""In the event 'hope', does the participant 'I' change in state?""  The answer is no.  The sentence is asking the question, ""In the event 'appreciated', does the participant 'I' change"
6,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Well , they have a variety of sports that they play like basketball , soccer , etc .""
Question: In the event ""play"", does the participant ""they"" change in state?
Answer: No
Sentence: ""This sounds better than the limitations you were describing in the meeting .""
Question: In the event ""describing"", does the participant ""you"" change in state?
Answer: No
Sentence: ""Restaurant on top was renovated , food was decent , price was way to high for Duluth for quality , new decor seems tacky""
Question: In the event ""renovated"", does the participant ""Restaurant"" change in state?
Answer: ",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Well, they have a variety of sports that they play like basketball, soccer, etc.""
Question: In the event ""play"", does the participant ""they"" change in state?
Answer: No
Sentence: ""This sounds better than the limitations you were describing in the meeting.""
Question: In the event ""describing"", does the participant ""you"" change in state?
Answer: No
Sentence: ""Restaurant on top was renovated, food was decent, price was way to high for Duluth for quality, new decor seems tacky""
Question: In the event ""renovated"", does the participant ""Restaurant"" change in state?
Answer: 

A:

The answer is no.
The sentence is a question, not a statement.  The sentence is asking for a yes-no answer.  The answer is no.
The sentence is asking for a statement, not a question.  The sentence is asking for a yes-no answer.  The answer is no.
The sentence is asking for a statement, not a question.  The sentence is asking for a yes-no answer.  The answer is no.
The sentence is asking for a statement, not a question.  The sentence is asking for a yes-no answer.  The answer is no.
The sentence is asking for a"
7,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Bisconti wanted over $ 300 to fix my laptop and these guys fixed it for $ 90 !""
Question: In the event ""fixed"", does the participant ""it"" change in state?
Answer: Yes
Sentence: ""you play too much cod ;P""
Question: In the event ""play"", does the participant ""you"" change in state?
Answer: Yes
Sentence: ""sorry , i left lou off of the message .""
Question: In the event ""left"", does the participant ""i"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Bisconti wanted over $ 300 to fix my laptop and these guys fixed it for $ 90!""
Question: In the event ""fixed"", does the participant ""it"" change in state?
Answer: Yes
Sentence: ""you play too much cod ;P""
Question: In the event ""play"", does the participant ""you"" change in state?
Answer: Yes
Sentence: ""sorry, i left lou off of the message.""
Question: In the event ""left"", does the participant ""i"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The answer is yes if the participant ""it"" changes in state.
The answer is no if the participant ""you"" changes in state.
The answer is no if the participant ""i"" changes in state.
The answer is no if the participant ""Bisconti"" changes in state.
The answer is yes if the participant ""Bisconti"" changes in state.
The answer is no if the participant ""Bisconti"" changes in state.
The answer is no if the participant ""Bisconti"" changes in state.
The answer is no if the participant ""Bisconti"" changes in state.
The answer is no if the participant """
8,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I think they have the largest collection for Chandeliers Chicago .""
Question: In the event ""think"", does the participant ""I"" change in state?
Answer: No
Sentence: ""The letters , six in all , were sent within two hours of each other and represented dozens of power generators .""
Question: In the event ""represented"", does the participant ""dozens"" change in state?
Answer: No
Sentence: ""His artworks were selected and exhibited in British Museum in 2002 .""
Question: In the event ""selected"", does the participant ""artworks"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I think they have the largest collection for Chandeliers Chicago.""
Question: In the event ""think"", does the participant ""I"" change in state?
Answer: No
Sentence: ""The letters, six in all, were sent within two hours of each other and represented dozens of power generators.""
Question: In the event ""represented"", does the participant ""dozens"" change in state?
Answer: No
Sentence: ""His artworks were selected and exhibited in British Museum in 2002.""
Question: In the event ""selected"", does the participant ""artworks"" change in state?
Answer: 

A:

I think the answer is yes.
The sentence is a yes-no question.
The sentence is asking whether the participant thinks the collection is large.
The sentence is asking whether the participant thinks the collection is large.
The sentence is asking whether the participant thinks the collection is large.
The sentence is asking whether the participant thinks the collection is large.
The sentence is asking whether the participant thinks the collection is large.
The sentence is asking whether the participant thinks the collection is large.
The sentence is asking whether the participant thinks the collection is large.
The sentence is asking whether the participant thinks the collection is large.
The sentence is asking whether the participant thinks the collection is large.
The sentence is asking whether"
9,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The sample includes our "" caveat "" , so it should be fine .""
Question: In the event ""includes"", does the participant ""caveat"" change in state?
Answer: No
Sentence: ""Phenology studies an organism 's development and life cycle -- the pulse of life .""
Question: In the event ""studies"", does the participant ""Phenology"" change in state?
Answer: Yes
Sentence: ""Another problem is that sometimes bad eggs will fungus and the fungus will spread out and kill all the eggs .""
Question: In the event ""is"", does the participant ""problem"" change in state?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""The sample includes our "" caveat "", so it should be fine.""
Question: In the event ""includes"", does the participant ""caveat"" change in state?
Answer: No
Sentence: ""Phenology studies an organism's development and life cycle -- the pulse of life.""
Question: In the event ""studies"", does the participant ""Phenology"" change in state?
Answer: Yes
Sentence: ""Another problem is that sometimes bad eggs will fungus and the fungus will spread out and kill all the eggs.""
Question: In the event ""is"", does the participant ""problem"" change in state?
Answer:  No
Sentence: ""The sample includes our "" caveat "", so it should be fine.""
Question: In the event ""includes"", does the participant ""caveat"" change in state?
Answer: Yes
Sentence: ""Phenology studies an organism's development and life cycle -- the pulse of life.""
Question: In the event ""studies"", does the participant ""Phenology"" change in state?
Answer: Yes
Sentence: ""Another problem is that sometimes bad eggs will fungus and the fungus will spread out and kill all the eggs.""
Question: In the event ""is"", does the participant ""problem"" change in state?
Answer: Yes
Sentence:"
