,model,exp_type,prompt,pred,true,response
0,gpt_neo_2.7b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Their Club sandwich looks tasty , maybe that 'll change my mind .... and a different server .""
Question: In the event ""change"", does the participant ""mind"" change in state?
Answer: Yes
Sentence: ""I have a hamster , and mice and rats like to escape .""
Question: In the event ""have"", does the participant ""hamster"" change in state?
Answer: No
Sentence: ""The new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull .""
Question: In the event ""has"", does the participant ""studios"" change in state?
Answer: 
",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Their Club sandwich looks tasty, maybe that 'll change my mind.... and a different server.""
Question: In the event ""change"", does the participant ""mind"" change in state?
Answer: Yes
Sentence: ""I have a hamster, and mice and rats like to escape.""
Question: In the event ""have"", does the participant ""hamster"" change in state?
Answer: No
Sentence: ""The new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull.""
Question: In the event ""has"", does the participant ""studios"" change in state?
Answer: 

A:

The answer is yes.
The sentence is ambiguous. It could mean either:

The new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull.

or

The new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull.

The first sentence is a question. The second sentence is a statement.
The first sentence is a question because it asks ""In the event that the new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull, does the participant mind changing in state?""
The second sentence is a statement because it asks ""In the event that the new Centre"
1,gpt_neo_2.7b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""This entity was created in 2000 for the acquistion of WarpSpeed Communications ( now Enron WarpSpeed Services , Inc. 83N ) , and then dissolved upon completion of merger .""
Question: In the event ""created"", does the participant ""entity"" change in state?
Answer: Yes
Sentence: ""My family and I thank you !!!!!!!!!!""
Question: In the event ""thank"", does the participant ""you"" change in state?
Answer: Yes
Sentence: ""You want to bring something back with you from your deep space experience where you sensed your mind merging with the universal Mind .""
Question: In the event ""sensed"", does the participant ""you"" change in state?
Answer: 
",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""This entity was created in 2000 for the acquistion of WarpSpeed Communications ( now Enron WarpSpeed Services, Inc. 83N ), and then dissolved upon completion of merger.""
Question: In the event ""created"", does the participant ""entity"" change in state?
Answer: Yes
Sentence: ""My family and I thank you!!!!!!!!!!""
Question: In the event ""thank"", does the participant ""you"" change in state?
Answer: Yes
Sentence: ""You want to bring something back with you from your deep space experience where you sensed your mind merging with the universal Mind.""
Question: In the event ""sensed"", does the participant ""you"" change in state?
Answer: 

A:

The answer is yes.
The sentence is:

In the event ""created"", does the participant ""entity"" change in state?

The answer is yes.
The sentence is:

In the event ""thank"", does the participant ""you"" change in state?

The answer is yes.
The sentence is:

In the event ""sensed"", does the participant ""you"" change in state?

The answer is yes.
The sentence is:

In the event ""sensed"", does the participant ""you"" change in state?

The answer is yes."
2,gpt_neo_2.7b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""They did a vehicle wrap for my Toyota Venza that looks amazing .""
Question: In the event ""did"", does the participant ""wrap"" change in state?
Answer: Yes
Sentence: ""I love this place lots of people to talk to and school is across the street !""
Question: In the event ""love"", does the participant ""place"" change in state?
Answer: No
Sentence: ""The main reason I wrote this post is to ask anyone reading this if they know of some way I can help put a stop to this Cat Holocaust .""
Question: In the event ""wrote"", does the participant ""post"" change in state?
Answer: 
",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""They did a vehicle wrap for my Toyota Venza that looks amazing.""
Question: In the event ""did"", does the participant ""wrap"" change in state?
Answer: Yes
Sentence: ""I love this place lots of people to talk to and school is across the street!""
Question: In the event ""love"", does the participant ""place"" change in state?
Answer: No
Sentence: ""The main reason I wrote this post is to ask anyone reading this if they know of some way I can help put a stop to this Cat Holocaust.""
Question: In the event ""wrote"", does the participant ""post"" change in state?
Answer: 

A:

The answer is yes.
The verb ""wrap"" is a transitive verb, meaning that it takes an object.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle.  The object is the vehicle. "
3,gpt_neo_2.7b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The lady at pet smart said 4 hours , but on places on the net it says 10 to 12 hours .""
Question: In the event ""said"", does the participant ""hours"" change in state?
Answer: No
Sentence: ""It put hair on my chest and thanks to the owner s advice I invested vanguard , got myself a woman like Jerry , and became a republican .""
Question: In the event ""put"", does the participant ""hair"" change in state?
Answer: Yes
Sentence: ""As a result , your finances improve - and your newfound confidence could attract new love into your life .""
Question: In the event ""improve"", does the participant ""finances"" change in state?
Answer: 
",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""The lady at pet smart said 4 hours, but on places on the net it says 10 to 12 hours.""
Question: In the event ""said"", does the participant ""hours"" change in state?
Answer: No
Sentence: ""It put hair on my chest and thanks to the owner s advice I invested vanguard, got myself a woman like Jerry, and became a republican.""
Question: In the event ""put"", does the participant ""hair"" change in state?
Answer: Yes
Sentence: ""As a result, your finances improve - and your newfound confidence could attract new love into your life.""
Question: In the event ""improve"", does the participant ""finances"" change in state?
Answer: 

A:

The answer is yes.
The sentence is ambiguous. It could mean either:

The lady at pet smart said 4 hours, but on places on the net it says 10 to 12 hours.

or

The lady at pet smart said 4 hours, but on places on the net it says 10 to 12 hours.

The first sentence is grammatically correct, but it is not clear what the speaker is trying to say. The second sentence is grammatically correct, but it is not clear what the speaker is trying to say.
The first sentence is ambiguous because it is not clear whether the speaker is"
4,gpt_neo_2.7b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Several candidates were assassinated and targeted these last two weeks , others have been forced under threats to withdraw and to follow the example of the Islamic party .""
Question: In the event ""follow"", does the participant ""example"" change in state?
Answer: No
Sentence: ""Hyatt web site improved .""
Question: In the event ""improved"", does the participant ""site"" change in state?
Answer: Yes
Sentence: ""A NATO spokesman said : "" There 's no tracking mechanism to ensure they do n't fall into the wrong hands .""
Question: In the event ""fall"", does the participant ""they"" change in state?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Several candidates were assassinated and targeted these last two weeks, others have been forced under threats to withdraw and to follow the example of the Islamic party.""
Question: In the event ""follow"", does the participant ""example"" change in state?
Answer: No
Sentence: ""Hyatt web site improved.""
Question: In the event ""improved"", does the participant ""site"" change in state?
Answer: Yes
Sentence: ""A NATO spokesman said : "" There's no tracking mechanism to ensure they don't fall into the wrong hands.""
Question: In the event ""fall"", does the participant ""they"" change in state?
Answer: 
Sentence: ""The U.S. and Russia have agreed to a new round of talks on Syria.""
Question: In the event ""agreed"", does the participant ""to"" change in state?
Answer: Yes
Sentence: ""The U.S. and Russia have agreed to a new round of talks on Syria.""
Question: In the event ""agreed"", does the participant ""to"" change in state?
Answer: Yes
Sentence: ""The U.S. and Russia have agreed to a new round of talks on Syria.""
Question: In the event ""agreed"", does the participant ""to"" change in state?
Answer: Yes
Sentence:"
5,gpt_neo_2.7b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""It is our belief that this compensation plan will produce some of the largest checks in network marketing history .""
Question: In the event ""produce"", does the participant ""some"" change in state?
Answer: Yes
Sentence: ""Attached are the draft Schedule to the ISDA Master Agreement , together with Paragraph 13 to the ISDA Credit Support Annex .""
Question: In the event ""Attached"", does the participant ""Schedule"" change in state?
Answer: No
Sentence: ""James Bateman came the day I called and fixed the problem quickly and efficiently .""
Question: In the event ""fixed"", does the participant ""problem"" change in state?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""It is our belief that this compensation plan will produce some of the largest checks in network marketing history.""
Question: In the event ""produce"", does the participant ""some"" change in state?
Answer: Yes
Sentence: ""Attached are the draft Schedule to the ISDA Master Agreement, together with Paragraph 13 to the ISDA Credit Support Annex.""
Question: In the event ""Attached"", does the participant ""Schedule"" change in state?
Answer: No
Sentence: ""James Bateman came the day I called and fixed the problem quickly and efficiently.""
Question: In the event ""fixed"", does the participant ""problem"" change in state?
Answer: 
Sentence: ""The company is a leader in the field of Internet marketing and is the largest Internet marketing company in the world.""
Question: In the event ""leader"", does the participant ""Internet marketing"" change in state?
Answer: Yes
Sentence: ""The company is a leader in the field of Internet marketing and is the largest Internet marketing company in the world.""
Question: In the event ""leader"", does the participant ""Internet marketing"" change in state?
Answer: No
Sentence: ""The company is a leader in the field of Internet marketing and is the largest Internet marketing company in the world.""
Question: In the event ""leader"", does the"
6,gpt_neo_2.7b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""They interviewed me , gave me tests in the software I included on my resume , and placed me in a position that I kept for several years .""
Question: In the event ""interviewed"", does the participant ""They"" change in state?
Answer: No
Sentence: ""You take a boat across the river , then spend a day biking , eating at a local restaurant , buying souvenirs and doing other things that are geared towards tourists .""
Question: In the event ""take"", does the participant ""boat"" change in state?
Answer: No
Sentence: ""They have unbeatable price in town and deliver on time .""
Question: In the event ""have"", does the participant ""They"" change in state?
Answer: 
",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""They interviewed me, gave me tests in the software I included on my resume, and placed me in a position that I kept for several years.""
Question: In the event ""interviewed"", does the participant ""They"" change in state?
Answer: No
Sentence: ""You take a boat across the river, then spend a day biking, eating at a local restaurant, buying souvenirs and doing other things that are geared towards tourists.""
Question: In the event ""take"", does the participant ""boat"" change in state?
Answer: No
Sentence: ""They have unbeatable price in town and deliver on time.""
Question: In the event ""have"", does the participant ""They"" change in state?
Answer: 

A:

The answer is no.
The verb ""interview"" is a transitive verb.  It takes a direct object.  The direct object of ""interview"" is ""me"".  The direct object of ""interview"" is ""me"" because ""me"" is the subject of the sentence.  The direct object of ""interview"" is ""me"" because ""me"" is the direct object of the verb ""interview"".  The direct object of ""interview"" is ""me"" because ""me"" is the direct object of the verb ""interview"".  The direct object of"
7,gpt_neo_2.7b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""From the moment you enter the restaurant , you know you are some place special .""
Question: In the event ""know"", does the participant ""you"" change in state?
Answer: Yes
Sentence: ""A 1971 evaluation called Bush "" an exceptionally fine young officer and pilot "" who "" continually flies intercept missions with the unit to increase his proficiency even further . """"
Question: In the event ""increase"", does the participant ""proficiency"" change in state?
Answer: Yes
Sentence: ""I have two cats , and at first they hissed at each other because cats are very territorial , but now they do fight and play .""
Question: In the event ""have"", does the participant ""I"" change in state?
Answer: 
",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""From the moment you enter the restaurant, you know you are some place special.""
Question: In the event ""know"", does the participant ""you"" change in state?
Answer: Yes
Sentence: ""A 1971 evaluation called Bush "" an exceptionally fine young officer and pilot "" who "" continually flies intercept missions with the unit to increase his proficiency even further. """"
Question: In the event ""increase"", does the participant ""proficiency"" change in state?
Answer: Yes
Sentence: ""I have two cats, and at first they hissed at each other because cats are very territorial, but now they do fight and play.""
Question: In the event ""have"", does the participant ""I"" change in state?
Answer: 

A:

The answer is yes.
The sentence is ambiguous. It could mean either:

""From the moment you enter the restaurant, you know you are some place special.""
""From the moment you enter the restaurant, you know you are some place special.""

The first sentence is a simple statement. It is not a question. It is not a statement that is being asked. It is a statement that is being made.
The second sentence is a question. It is a statement that is being asked.
The first sentence is a statement that is being made.
The second sentence is"
8,gpt_neo_2.7b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The mass murder happening right now in Sudan , where the Arab Moslem regime is massacring its black Christian citizens , has nothing to do with Israel .""
Question: In the event ""massacring"", does the participant ""citizens"" change in state?
Answer: Yes
Sentence: ""By the late 1990s , Iraq had no nuclear or biological weapons program , and had destroyed its chemical weapons stockpiles .""
Question: In the event ""had"", does the participant ""program"" change in state?
Answer: Yes
Sentence: ""This defeats the purpose of using a Tradename .""
Question: In the event ""defeats"", does the participant ""purpose"" change in state?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The mass murder happening right now in Sudan, where the Arab Moslem regime is massacring its black Christian citizens, has nothing to do with Israel.""
Question: In the event ""massacring"", does the participant ""citizens"" change in state?
Answer: Yes
Sentence: ""By the late 1990s, Iraq had no nuclear or biological weapons program, and had destroyed its chemical weapons stockpiles.""
Question: In the event ""had"", does the participant ""program"" change in state?
Answer: Yes
Sentence: ""This defeats the purpose of using a Tradename.""
Question: In the event ""defeats"", does the participant ""purpose"" change in state?
Answer: 
Sentence: ""The United States has been using the Tradename ""Trident"" to describe its nuclear weapons program.""
Question: In the event ""uses"", does the participant ""Trident"" change in state?
Answer: Yes
Sentence: ""The United States has been using the Tradename ""Trident"" to describe its nuclear weapons program.""
Question: In the event ""uses"", does the participant ""Trident"" change in state?
Answer: Yes
Sentence: ""The United States has been using the Tradename ""Trident"" to describe its nuclear weapons program.""
Question: In the event ""uses"", does the participant ""Tr"
9,gpt_neo_2.7b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Sussex have White Skin which could be recessive or dominate .""
Question: In the event ""have"", does the participant ""Sussex"" change in state?
Answer: No
Sentence: ""I think it will help me very much in my role .""
Question: In the event ""think"", does the participant ""I"" change in state?
Answer: No
Sentence: ""Climate : Humans fuss , animals adjust""
Question: In the event ""adjust"", does the participant ""animals"" change in state?
Answer: 
",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Sussex have White Skin which could be recessive or dominate.""
Question: In the event ""have"", does the participant ""Sussex"" change in state?
Answer: No
Sentence: ""I think it will help me very much in my role.""
Question: In the event ""think"", does the participant ""I"" change in state?
Answer: No
Sentence: ""Climate : Humans fuss, animals adjust""
Question: In the event ""adjust"", does the participant ""animals"" change in state?
Answer: 

A:

The answer is yes.
The sentence is ambiguous. It could mean either:

""Sussex have White Skin which could be recessive or dominate.""

or

""I think it will help me very much in my role.""

The first sentence is a question. The second sentence is a statement.
The first sentence is a question because it is asking the reader to make a judgment about the sentence. The second sentence is a statement because it is asking the reader to make a judgment about the speaker.
The first sentence is a question because it is asking the reader to make a judgment about the sentence. The second sentence is a statement because it is asking the reader to make a judgment about the speaker.
The first sentence is a question because it is asking the reader to make a"
