,model,exp_type,prompt,pred,true,response
0,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""There are a lot of genetics at play between a Sussex and Silkie , so the offspring would vary in appearance .""
Question: In the event ""vary"", does the participant ""offspring"" act on purpose?
Answer: No
Sentence: ""I said Yep , had that truck longer than I have had most of my women .""
Question: In the event ""said"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""I was told to leave a restaurant because I ordered water with my meal ( apparently this is "" washing down "" your food "" ) and not ordering wine .""
Question: In the event ""told"", does the participant ""I"" act on purpose?
Answer: No
Sentence: ""The referenced TAGG # was entered as a ' New Counterparty ' , can you please let me know what counterparty this is so we can correctly assess the counterparty exposure .""
Question: In the event ""assess"", does the participant ""exposure"" act on purpose?
Answer: ",other,No,?
1,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""I used my card to purchase a meal on the menu and the total on my receipt was $ 8.95 but when I went on line to check my transaction it show $ 10.74 .""
Question: In the event ""used"", does the participant ""card"" act on purpose?
Answer: No
Sentence: ""They kill people .""
Question: In the event ""kill"", does the participant ""people"" act on purpose?
Answer: No
Sentence: """" There 's no tracking mechanism in place "" ?!?!?""
Question: In the event ""'s"", does the participant ""mechanism"" act on purpose?
Answer: No
Sentence: ""My sister in law told me about this amazing new crepe place in town , I was so excited I just wanted to go and test it out for my self !""
Question: In the event ""told"", does the participant ""me"" act on purpose?
Answer: ",other,Yes,?
2,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""A Yellowstone wolf was found dead , hit by a car , on a Colorado highway last year , several hundred miles from home .""
Question: In the event ""found"", does the participant ""wolf"" act on purpose?
Answer: No
Sentence: ""My vet told me when a dog is vomiting a lot , it could be a sign of obstruction .""
Question: In the event ""told"", does the participant ""vet"" act on purpose?
Answer: Yes
Sentence: ""I like to imagine the thought processes going on in W 's head if he were to actually read the letter , but it is hard to picture him actually reading this letter .""
Question: In the event ""picture"", does the participant ""him"" act on purpose?
Answer: No
Sentence: ""I knew a cat that died in its sleep aged 21 .""
Question: In the event ""knew"", does the participant ""cat"" act on purpose?
Answer: ",other,No,?
3,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""After 9/11 , Yazid Sufaat traveled to Afghanistan and Pakistan to work for the Taliban Medical Brigade and to continue his work with anthrax .""
Question: In the event ""traveled"", does the participant ""Sufaat"" act on purpose?
Answer: Yes
Sentence: ""At least one expert believes China 's intentions might include a surprise attempt to circle the moon with astronauts before NASA 's planned lunar return .""
Question: In the event ""include"", does the participant ""intentions"" act on purpose?
Answer: Yes
Sentence: ""Above all , we need a total absolute unity and determination of the civilized world against all three circles of evil .""
Question: In the event ""need"", does the participant ""unity"" act on purpose?
Answer: No
Sentence: ""I wanted to follow up with you regarding the creation and approval of ISDA Confirmations for the following equity trades that I understand Laurel had discussed with you previously .""
Question: In the event ""wanted"", does the participant ""I"" act on purpose?
Answer: ",other,Yes,?
4,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""I called in my order and upon arriving to pick it up , they got my order confused with someone else s .""
Question: In the event ""called"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""A NATO spokesman said : "" There 's no tracking mechanism to ensure they do n't fall into the wrong hands .""
Question: In the event ""fall"", does the participant ""they"" act on purpose?
Answer: No
Sentence: ""( i know that snakes that have problems going to the bathroom wo n't eat . )""
Question: In the event ""eat"", does the participant ""snakes"" act on purpose?
Answer: Yes
Sentence: ""I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared .""
Question: In the event ""paid"", does the participant ""I"" act on purpose?
Answer: ",other,Yes,?
5,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""His one - day mission vaulted his communist homeland into the elite circle of spacefaring nations - Russia and the United States - that can launch and sustain humans in space .""
Question: In the event ""launch"", does the participant ""circle"" act on purpose?
Answer: Yes
Sentence: ""I knew what it was and told the guy that it was n't a fps .""
Question: In the event ""knew"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""** Google defies US over search data **""
Question: In the event ""defies"", does the participant ""US"" act on purpose?
Answer: No
Sentence: ""Kori told me she saw you last night at Steak Night and introduced herself since I failed to do so the last time we went .""
Question: In the event ""told"", does the participant ""Kori"" act on purpose?
Answer: ",other,Yes,?
6,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""Others argue that he was to be part of a second wave of airliners directed to targets on the West Coast .""
Question: In the event ""argue"", does the participant ""Others"" act on purpose?
Answer: Yes
Sentence: ""I enjoyed my tour and i am looking for adventure tour and India heritage tours for valuable .""
Question: In the event ""enjoyed"", does the participant ""tour"" act on purpose?
Answer: No
Sentence: ""Allawi 's aged cousin and the man 's wife and daughter - in - law were abducted and guerrillas threaten to behead them if the Fallujah compaign is not stopped .""
Question: In the event ""abducted"", does the participant ""cousin"" act on purpose?
Answer: No
Sentence: ""Grand - standing is ignored .""
Question: In the event ""ignored"", does the participant ""standing"" act on purpose?
Answer: ",other,No,?
7,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""I had no problem with my delivery .""
Question: In the event ""had"", does the participant ""problem"" act on purpose?
Answer: No
Sentence: ""They worked for me and I hope they worked for you !""
Question: In the event ""hope"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""My wife know my harmless secret and supports me .""
Question: In the event ""know"", does the participant ""wife"" act on purpose?
Answer: Yes
Sentence: ""Sunni Iraqis contend that elections are impossible to hold under occupation .""
Question: In the event ""contend"", does the participant ""Iraqis"" act on purpose?
Answer: ",other,Yes,?
8,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""The dealer wanted $ 1300 to fix that and another $ 1500 to fix some other things .""
Question: In the event ""wanted"", does the participant ""$"" act on purpose?
Answer: No
Sentence: ""On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .""
Question: In the event ""deliver"", does the participant ""it"" act on purpose?
Answer: No
Sentence: ""For instance I asked who owned Mazda and he said with confidence that was GM , which is n't true .""
Question: In the event ""asked"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""Syria is surrounded by Turkey , Iraq , Jordan and Israel .""
Question: In the event ""surrounded"", does the participant ""Syria"" act on purpose?
Answer: ",other,No,?
9,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: """" ( China ) could be the second country to do that , "" Pike said .""
Question: In the event ""said"", does the participant ""Pike"" act on purpose?
Answer: Yes
Sentence: ""It is rumored that North Korea has at least a couple nuclear weapons .""
Question: In the event ""rumored"", does the participant ""It"" act on purpose?
Answer: No
Sentence: ""Attached is a forecast for the rest of the summer for the X ( NWP and PGT ) .""
Question: In the event ""Attached"", does the participant ""forecast"" act on purpose?
Answer: No
Sentence: ""I have to say that the baby does not scream after her of anything ... he / she sleeps .""
Question: In the event ""scream"", does the participant ""baby"" act on purpose?
Answer: ",other,Yes,?
10,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""I wish all happy holidays , and moreso , peace on earth .""
Question: In the event ""wish"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""That indicates that they thrive in different water chemistries .""
Question: In the event ""indicates"", does the participant ""That"" act on purpose?
Answer: No
Sentence: ""The Commission 's hearings begin tomorrow at 10 AM ( PST ) .""
Question: In the event ""begin"", does the participant ""hearings"" act on purpose?
Answer: Yes
Sentence: ""I have wavy hair and she cut to my hair style .""
Question: In the event ""cut"", does the participant ""she"" act on purpose?
Answer: ",other,Yes,?
11,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""'' We have a very small number of forces in Shindand with a few helicopters , '' says Barno .""
Question: In the event ""says"", does the participant ""Barno"" act on purpose?
Answer: Yes
Sentence: ""Linda Robertson says they should be charged to Jim Steffes ' cost center , etc .""
Question: In the event ""charged"", does the participant ""they"" act on purpose?
Answer: No
Sentence: ""Prices for electricity jumped from an average of $ 249 a megawatt to $ 700 a megawatt within three days , ISO records show .""
Question: In the event ""jumped"", does the participant ""Prices"" act on purpose?
Answer: No
Sentence: ""In the photo on the couch , the pillow she is resting on clashes with everything else in the shot .""
Question: In the event ""resting"", does the participant ""she"" act on purpose?
Answer: ",other,Yes,?
12,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""The initial reservoir reports estimate reserves of 80 - 120 million barrels of sour crude and they estimate initial production to be 40,000 bpd starting in 1Q 2003 .""
Question: In the event ""estimate"", does the participant ""reports"" act on purpose?
Answer: No
Sentence: ""I use Miracle Cloth , they 're fantastic , just do n't use fabric softener or dryer sheets when cleaning them , it ruins their "" grabbing "" ability .""
Question: In the event ""use"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""I have a 9 month old German Shepherd that I raised from a puppy .""
Question: In the event ""have"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""My father re-secured the petroleum assets of Kuwait in 1991 at a cost of sixty - one billion U.S. dollars ( $ 61,000,000,000 ) .""
Question: In the event ""re-secured"", does the participant ""father"" act on purpose?
Answer: ",other,Yes,?
13,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""They needed someone that could convince the jury they had been able to see all relevant documents in CIA files on Wilson .""
Question: In the event ""convince"", does the participant ""someone"" act on purpose?
Answer: Yes
Sentence: ""I highlight the relevant skills in the summary .""
Question: In the event ""highlight"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: """" The information transmitted is intended only for the person or entity to which it is addressed and may contain confidential and / or privileged material .""
Question: In the event ""addressed"", does the participant ""it"" act on purpose?
Answer: No
Sentence: ""I hope you have a great summer .""
Question: In the event ""hope"", does the participant ""I"" act on purpose?
Answer: ",other,Yes,?
14,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""He dated a beautiful young woman working on the campaign .""
Question: In the event ""dated"", does the participant ""woman"" act on purpose?
Answer: Yes
Sentence: ""I recommend this company to ANYONE and everyone that needs great work done at a reasonable rate !""
Question: In the event ""recommend"", does the participant ""company"" act on purpose?
Answer: No
Sentence: ""It is our belief that this compensation plan will produce some of the largest checks in network marketing history .""
Question: In the event ""produce"", does the participant ""some"" act on purpose?
Answer: No
Sentence: ""They need to update the locker rooms ASAP .""
Question: In the event ""update"", does the participant ""rooms"" act on purpose?
Answer: ",other,No,?
15,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""My boyfriend and I were woken up in the middle of the night at our campsite by drunken kids who 'd arrived around 1:00 am and were drinking at the springs .""
Question: In the event ""arrived"", does the participant ""kids"" act on purpose?
Answer: Yes
Sentence: ""His one - day mission vaulted his communist homeland into the elite circle of spacefaring nations - Russia and the United States - that can launch and sustain humans in space .""
Question: In the event ""vaulted"", does the participant ""mission"" act on purpose?
Answer: No
Sentence: ""America cried wolf in Iraq , and what 's scary is that sooner or later , that wolf will probably get us .""
Question: In the event ""cried"", does the participant ""America"" act on purpose?
Answer: Yes
Sentence: ""the guy came on time and did n't take any breaks , he went straight to work and finished the job efficiently and promptly !""
Question: In the event ""came"", does the participant ""guy"" act on purpose?
Answer: ",other,Yes,?
16,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""I like shrimp , fried , grilled , or steamed .""
Question: In the event ""like"", does the participant ""shrimp"" act on purpose?
Answer: No
Sentence: ""Archibald says that in a campaign full of dedicated workers , Mr. Bush was not one of them .""
Question: In the event ""says"", does the participant ""Archibald"" act on purpose?
Answer: Yes
Sentence: ""For instance I asked who owned Mazda and he said with confidence that was GM , which is n't true .""
Question: In the event ""owned"", does the participant ""who"" act on purpose?
Answer: Yes
Sentence: ""i have a 1 and a half year old male neutered cat and a new 2 month old spayed female kitten .""
Question: In the event ""have"", does the participant ""cat"" act on purpose?
Answer: ",other,No,?
17,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""There are deals in the Aruba book so I 'm not sure why you are n't picking those up .""
Question: In the event ""picking"", does the participant ""you"" act on purpose?
Answer: Yes
Sentence: ""I sent this to Mary last week .""
Question: In the event ""sent"", does the participant ""this"" act on purpose?
Answer: No
Sentence: ""None of them did , and most importantly , the winning bidders did not .""
Question: In the event ""did"", does the participant ""None"" act on purpose?
Answer: Yes
Sentence: ""They know that the American advent implies for them a demotion , and an elevation of the Shiites and Kurds , and they refuse to go quietly .""
Question: In the event ""refuse"", does the participant ""they"" act on purpose?
Answer: ",other,Yes,?
18,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""I wish all happy holidays , and moreso , peace on earth .""
Question: In the event ""wish"", does the participant ""holidays"" act on purpose?
Answer: No
Sentence: ""Chahine said her immediate family spent about $ 20,000 to return to Detroit via Syria and Jordan .""
Question: In the event ""spent"", does the participant ""$"" act on purpose?
Answer: No
Sentence: ""That rejection got to the point that George Harrison kicked Yoko Ono in the Apple studios during the filming of Let it Be .""
Question: In the event ""kicked"", does the participant ""Harrison"" act on purpose?
Answer: Yes
Sentence: ""I read an Article in Time magazine accusing the Iranian Government of being willing to start a nuclear war and I sympathise with the Article .""
Question: In the event ""read"", does the participant ""I"" act on purpose?
Answer: ",other,Yes,?
19,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""Some board members pushed to have Winter removed , but there were concerns such action would lead to more chaos , the governor 's spokesman Maviglio said .""
Question: In the event ""said"", does the participant ""Maviglio"" act on purpose?
Answer: Yes
Sentence: ""Attached is PG&E 's Gas Accord II ( GA II ) Settlement Proposal .""
Question: In the event ""Attached"", does the participant ""Proposal"" act on purpose?
Answer: No
Sentence: ""The only reason I switched away from them in the first place is because my good friend who apprenticed with them was starting out on his own .""
Question: In the event ""switched"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""My next - door neighbor heard the noise and turned on a light , thankfully scaring the two miscreants away ( they even left their hammer behind ! ) .""
Question: In the event ""scaring"", does the participant ""miscreants"" act on purpose?
Answer: ",other,No,?
20,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""They were from all accounts marginalized and not listened to .""
Question: In the event ""marginalized"", does the participant ""They"" act on purpose?
Answer: No
Sentence: """" At some point , Patricia tripped or the bear tripped her and was at her back .""
Question: In the event ""tripped"", does the participant ""her"" act on purpose?
Answer: No
Sentence: ""Performance - You get the same in all , just get a good TV .""
Question: In the event ""get"", does the participant ""You"" act on purpose?
Answer: Yes
Sentence: ""The Commission 's hearings begin tomorrow at 10 AM ( PST ) .""
Question: In the event ""begin"", does the participant ""hearings"" act on purpose?
Answer: ",other,Yes,?
21,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""I choose Console Pros and I 'm happy I did .""
Question: In the event ""choose"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""But there are strong hints in the country that a new Indo - Sri Lanka defense deal could be in the making .""
Question: In the event ""are"", does the participant ""hints"" act on purpose?
Answer: No
Sentence: ""A team from the court managed to take his deposition before he died .""
Question: In the event ""died"", does the participant ""he"" act on purpose?
Answer: No
Sentence: ""Al - Sharq al - Awsat reports that a key eyewitness in the trial of Saddam Hussein for a 1982 massacre at Dujail has died .""
Question: In the event ""died"", does the participant ""eyewitness"" act on purpose?
Answer: ",other,No,?
22,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .""
Question: In the event ""deliver"", does the participant ""it"" act on purpose?
Answer: No
Sentence: ""I got a coupon from Pennysaver for this station .""
Question: In the event ""got"", does the participant ""coupon"" act on purpose?
Answer: No
Sentence: ""Sunni Iraqis contend that elections are impossible to hold under occupation .""
Question: In the event ""contend"", does the participant ""Iraqis"" act on purpose?
Answer: Yes
Sentence: ""The plants provide shade and root strength for bank stability .""
Question: In the event ""provide"", does the participant ""plants"" act on purpose?
Answer: ",other,No,?
23,jurassic-jumbo,volition,"Answer this yes-no question about the following sentence.
Sentence: ""Dessert was ... hmmm , that 's interesting , I do n't even remember dessert .""
Question: In the event ""remember"", does the participant ""dessert"" act on purpose?
Answer: No
Sentence: ""I suggest a "" blind draw "" on the teams , best ball not scramble on the golf , and as for the wager , no emails from the losing team for one week !""
Question: In the event ""suggest"", does the participant ""draw"" act on purpose?
Answer: No
Sentence: ""I had my wedding luncheon at this BJ s restaurant , and it was one of the best choices that I made .""
Question: In the event ""had"", does the participant ""luncheon"" act on purpose?
Answer: No
Sentence: ""Chahine said her immediate family spent about $ 20,000 to return to Detroit via Syria and Jordan .""
Question: In the event ""spent"", does the participant ""family"" act on purpose?
Answer: ",other,Yes,?
