,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response
0,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,True,told,to come,The doctor,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".
Context: The doctor was told by the lawyer to come.

Question:  Who came, the lawyer or The doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was told by the lawyer to come.\n\nQuestion:  Who came, the lawyer or The doctor?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was told by the lawyer to come.\n\nQuestion:  Who came, the lawyer or The doctor?\nAnswer:  The lawyer')"
1,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,False,told,to come,The doctor,other,"You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".
Context: The doctor was told by the lawyer to come.

Question:  Who came, The doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".\nContext: The doctor was told by the lawyer to come.\n\nQuestion:  Who came, The doctor or the lawyer?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".\nContext: The doctor was told by the lawyer to come.\n\nQuestion:  Who came, The doctor or the lawyer?\nAnswer:  The lawyer')"
2,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,True,told,to go,The doctor,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".
Context: The doctor was told by the lawyer to go.

Question:  Who went, the lawyer or The doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was told by the lawyer to go.\n\nQuestion:  Who went, the lawyer or The doctor?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was told by the lawyer to go.\n\nQuestion:  Who went, the lawyer or The doctor?\nAnswer:  The lawyer')"
3,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,False,told,to go,The doctor,other,"You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".
Context: The doctor was told by the lawyer to go.

Question:  Who went, The doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".\nContext: The doctor was told by the lawyer to go.\n\nQuestion:  Who went, The doctor or the lawyer?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".\nContext: The doctor was told by the lawyer to go.\n\nQuestion:  Who went, The doctor or the lawyer?\nAnswer:  The lawyer')"
4,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,True,told,to read,The doctor,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".
Context: The doctor was told by the lawyer to read.

Question:  Who read, the lawyer or The doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was told by the lawyer to read.\n\nQuestion:  Who read, the lawyer or The doctor?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was told by the lawyer to read.\n\nQuestion:  Who read, the lawyer or The doctor?\nAnswer:  The lawyer')"
5,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,False,told,to read,The doctor,other,"You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".
Context: The doctor was told by the lawyer to read.

Question:  Who read, The doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".\nContext: The doctor was told by the lawyer to read.\n\nQuestion:  Who read, The doctor or the lawyer?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".\nContext: The doctor was told by the lawyer to read.\n\nQuestion:  Who read, The doctor or the lawyer?\nAnswer:  The doctor')"
6,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,True,told,to run,The doctor,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".
Context: The doctor was told by the lawyer to run.

Question:  Who ran, the lawyer or The doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was told by the lawyer to run.\n\nQuestion:  Who ran, the lawyer or The doctor?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was told by the lawyer to run.\n\nQuestion:  Who ran, the lawyer or The doctor?\nAnswer:  The lawyer')"
7,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,False,told,to run,The doctor,other,"You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".
Context: The doctor was told by the lawyer to run.

Question:  Who ran, The doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".\nContext: The doctor was told by the lawyer to run.\n\nQuestion:  Who ran, The doctor or the lawyer?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".\nContext: The doctor was told by the lawyer to run.\n\nQuestion:  Who ran, The doctor or the lawyer?\nAnswer:  The doctor')"
8,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,True,told,to call,The doctor,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".
Context: The doctor was told by the lawyer to call.

Question:  Who called, the lawyer or The doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was told by the lawyer to call.\n\nQuestion:  Who called, the lawyer or The doctor?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was told by the lawyer to call.\n\nQuestion:  Who called, the lawyer or The doctor?\nAnswer:  The lawyer')"
9,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,False,told,to call,The doctor,other,"You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".
Context: The doctor was told by the lawyer to call.

Question:  Who called, The doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".\nContext: The doctor was told by the lawyer to call.\n\nQuestion:  Who called, The doctor or the lawyer?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".\nContext: The doctor was told by the lawyer to call.\n\nQuestion:  Who called, The doctor or the lawyer?\nAnswer:  The doctor')"
10,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,True,ordered,to come,The doctor,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".
Context: The doctor was ordered by the lawyer to come.

Question:  Who came, the lawyer or The doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was ordered by the lawyer to come.\n\nQuestion:  Who came, the lawyer or The doctor?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was ordered by the lawyer to come.\n\nQuestion:  Who came, the lawyer or The doctor?\nAnswer:  The lawyer')"
11,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,False,ordered,to come,The doctor,other,"You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".
Context: The doctor was ordered by the lawyer to come.

Question:  Who came, The doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".\nContext: The doctor was ordered by the lawyer to come.\n\nQuestion:  Who came, The doctor or the lawyer?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""The doctor"" or ""the lawyer"".\nContext: The doctor was ordered by the lawyer to come.\n\nQuestion:  Who came, The doctor or the lawyer?\nAnswer:  The lawyer')"
12,gpt_neo_1.3b,object-control-passive,The doctor,the lawyer,True,ordered,to go,The doctor,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".
Context: The doctor was ordered by the lawyer to go.

Question:  Who went, the lawyer or The doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was ordered by the lawyer to go.\n\nQuestion:  Who went, the lawyer or The doctor?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""the lawyer"" or ""The doctor"".\nContext: The doctor was ordered by the lawyer to go.\n\nQuestion:  Who went, the lawyer or The doctor?\nAnswer:  The lawyer')"
