,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response
0,t5,object-control,the doctor,the lawyer,True,told,to come,the lawyer,the lawyer,question: Who came? context: the doctor told the lawyer to come. </s>,"('question: Who came? context: the doctor told the lawyer to come. </s>', 'the lawyer')"
1,t5,object-control,the doctor,the lawyer,False,told,to come,the lawyer,the lawyer,question: Who came? context: the doctor told the lawyer to come. </s>,"('question: Who came? context: the doctor told the lawyer to come. </s>', 'the lawyer')"
2,t5,object-control,the doctor,the lawyer,True,told,to go,the lawyer,the lawyer,question: Who went? context: the doctor told the lawyer to go. </s>,"('question: Who went? context: the doctor told the lawyer to go. </s>', 'the lawyer')"
3,t5,object-control,the doctor,the lawyer,False,told,to go,the lawyer,the lawyer,question: Who went? context: the doctor told the lawyer to go. </s>,"('question: Who went? context: the doctor told the lawyer to go. </s>', 'the lawyer')"
4,t5,object-control,the doctor,the lawyer,True,told,to read,the lawyer,the lawyer,question: Who read? context: the doctor told the lawyer to read. </s>,"('question: Who read? context: the doctor told the lawyer to read. </s>', 'the lawyer')"
5,t5,object-control,the doctor,the lawyer,False,told,to read,the lawyer,the lawyer,question: Who read? context: the doctor told the lawyer to read. </s>,"('question: Who read? context: the doctor told the lawyer to read. </s>', 'the lawyer')"
6,t5,object-control,the doctor,the lawyer,True,told,to run,the lawyer,the lawyer,question: Who ran? context: the doctor told the lawyer to run. </s>,"('question: Who ran? context: the doctor told the lawyer to run. </s>', 'the lawyer')"
7,t5,object-control,the doctor,the lawyer,False,told,to run,the lawyer,the lawyer,question: Who ran? context: the doctor told the lawyer to run. </s>,"('question: Who ran? context: the doctor told the lawyer to run. </s>', 'the lawyer')"
8,t5,object-control,the doctor,the lawyer,True,told,to call,the lawyer,the lawyer,question: Who called? context: the doctor told the lawyer to call. </s>,"('question: Who called? context: the doctor told the lawyer to call. </s>', 'the lawyer')"
9,t5,object-control,the doctor,the lawyer,False,told,to call,the lawyer,the lawyer,question: Who called? context: the doctor told the lawyer to call. </s>,"('question: Who called? context: the doctor told the lawyer to call. </s>', 'the lawyer')"
10,t5,object-control,the doctor,the lawyer,True,ordered,to come,the lawyer,the lawyer,question: Who came? context: the doctor ordered the lawyer to come. </s>,"('question: Who came? context: the doctor ordered the lawyer to come. </s>', 'the lawyer')"
11,t5,object-control,the doctor,the lawyer,False,ordered,to come,the lawyer,the lawyer,question: Who came? context: the doctor ordered the lawyer to come. </s>,"('question: Who came? context: the doctor ordered the lawyer to come. </s>', 'the lawyer')"
12,t5,object-control,the doctor,the lawyer,True,ordered,to go,the lawyer,the lawyer,question: Who went? context: the doctor ordered the lawyer to go. </s>,"('question: Who went? context: the doctor ordered the lawyer to go. </s>', 'lawyer')"
13,t5,object-control,the doctor,the lawyer,False,ordered,to go,the lawyer,the lawyer,question: Who went? context: the doctor ordered the lawyer to go. </s>,"('question: Who went? context: the doctor ordered the lawyer to go. </s>', 'lawyer')"
14,t5,object-control,the doctor,the lawyer,True,ordered,to read,the lawyer,the lawyer,question: Who read? context: the doctor ordered the lawyer to read. </s>,"('question: Who read? context: the doctor ordered the lawyer to read. </s>', 'the lawyer')"
15,t5,object-control,the doctor,the lawyer,False,ordered,to read,the lawyer,the lawyer,question: Who read? context: the doctor ordered the lawyer to read. </s>,"('question: Who read? context: the doctor ordered the lawyer to read. </s>', 'the lawyer')"
16,t5,object-control,the doctor,the lawyer,True,ordered,to run,the lawyer,the lawyer,question: Who ran? context: the doctor ordered the lawyer to run. </s>,"('question: Who ran? context: the doctor ordered the lawyer to run. </s>', 'the lawyer')"
17,t5,object-control,the doctor,the lawyer,False,ordered,to run,the lawyer,the lawyer,question: Who ran? context: the doctor ordered the lawyer to run. </s>,"('question: Who ran? context: the doctor ordered the lawyer to run. </s>', 'the lawyer')"
18,t5,object-control,the doctor,the lawyer,True,ordered,to call,the lawyer,the lawyer,question: Who called? context: the doctor ordered the lawyer to call. </s>,"('question: Who called? context: the doctor ordered the lawyer to call. </s>', 'the lawyer')"
19,t5,object-control,the doctor,the lawyer,False,ordered,to call,the lawyer,the lawyer,question: Who called? context: the doctor ordered the lawyer to call. </s>,"('question: Who called? context: the doctor ordered the lawyer to call. </s>', 'the lawyer')"
20,t5,object-control,the doctor,the lawyer,True,called upon,to come,the lawyer,the lawyer,question: Who came? context: the doctor called upon the lawyer to come. </s>,"('question: Who came? context: the doctor called upon the lawyer to come. </s>', 'the lawyer')"
21,t5,object-control,the doctor,the lawyer,False,called upon,to come,the lawyer,the lawyer,question: Who came? context: the doctor called upon the lawyer to come. </s>,"('question: Who came? context: the doctor called upon the lawyer to come. </s>', 'the lawyer')"
22,t5,object-control,the doctor,the lawyer,True,called upon,to go,the lawyer,the lawyer,question: Who went? context: the doctor called upon the lawyer to go. </s>,"('question: Who went? context: the doctor called upon the lawyer to go. </s>', 'the lawyer')"
23,t5,object-control,the doctor,the lawyer,False,called upon,to go,the lawyer,the lawyer,question: Who went? context: the doctor called upon the lawyer to go. </s>,"('question: Who went? context: the doctor called upon the lawyer to go. </s>', 'the lawyer')"
24,t5,object-control,the doctor,the lawyer,True,called upon,to read,the lawyer,the lawyer,question: Who read? context: the doctor called upon the lawyer to read. </s>,"('question: Who read? context: the doctor called upon the lawyer to read. </s>', 'the lawyer')"
25,t5,object-control,the doctor,the lawyer,False,called upon,to read,the lawyer,the lawyer,question: Who read? context: the doctor called upon the lawyer to read. </s>,"('question: Who read? context: the doctor called upon the lawyer to read. </s>', 'the lawyer')"
26,t5,object-control,the doctor,the lawyer,True,called upon,to run,the lawyer,the lawyer,question: Who ran? context: the doctor called upon the lawyer to run. </s>,"('question: Who ran? context: the doctor called upon the lawyer to run. </s>', 'the lawyer')"
27,t5,object-control,the doctor,the lawyer,False,called upon,to run,the lawyer,the lawyer,question: Who ran? context: the doctor called upon the lawyer to run. </s>,"('question: Who ran? context: the doctor called upon the lawyer to run. </s>', 'the lawyer')"
28,t5,object-control,the doctor,the lawyer,True,called upon,to call,the lawyer,the doctor,question: Who called? context: the doctor called upon the lawyer to call. </s>,"('question: Who called? context: the doctor called upon the lawyer to call. </s>', 'the doctor')"
29,t5,object-control,the doctor,the lawyer,False,called upon,to call,the lawyer,the doctor,question: Who called? context: the doctor called upon the lawyer to call. </s>,"('question: Who called? context: the doctor called upon the lawyer to call. </s>', 'the doctor')"
30,t5,object-control,the doctor,the lawyer,True,reminded,to come,the lawyer,the lawyer,question: Who came? context: the doctor reminded the lawyer to come. </s>,"('question: Who came? context: the doctor reminded the lawyer to come. </s>', 'the lawyer')"
31,t5,object-control,the doctor,the lawyer,False,reminded,to come,the lawyer,the lawyer,question: Who came? context: the doctor reminded the lawyer to come. </s>,"('question: Who came? context: the doctor reminded the lawyer to come. </s>', 'the lawyer')"
32,t5,object-control,the doctor,the lawyer,True,reminded,to go,the lawyer,the lawyer,question: Who went? context: the doctor reminded the lawyer to go. </s>,"('question: Who went? context: the doctor reminded the lawyer to go. </s>', 'lawyer')"
33,t5,object-control,the doctor,the lawyer,False,reminded,to go,the lawyer,the lawyer,question: Who went? context: the doctor reminded the lawyer to go. </s>,"('question: Who went? context: the doctor reminded the lawyer to go. </s>', 'lawyer')"
34,t5,object-control,the doctor,the lawyer,True,reminded,to read,the lawyer,the lawyer,question: Who read? context: the doctor reminded the lawyer to read. </s>,"('question: Who read? context: the doctor reminded the lawyer to read. </s>', 'lawyer')"
35,t5,object-control,the doctor,the lawyer,False,reminded,to read,the lawyer,the lawyer,question: Who read? context: the doctor reminded the lawyer to read. </s>,"('question: Who read? context: the doctor reminded the lawyer to read. </s>', 'lawyer')"
36,t5,object-control,the doctor,the lawyer,True,reminded,to run,the lawyer,the lawyer,question: Who ran? context: the doctor reminded the lawyer to run. </s>,"('question: Who ran? context: the doctor reminded the lawyer to run. </s>', 'lawyer')"
37,t5,object-control,the doctor,the lawyer,False,reminded,to run,the lawyer,the lawyer,question: Who ran? context: the doctor reminded the lawyer to run. </s>,"('question: Who ran? context: the doctor reminded the lawyer to run. </s>', 'lawyer')"
38,t5,object-control,the doctor,the lawyer,True,reminded,to call,the lawyer,the lawyer,question: Who called? context: the doctor reminded the lawyer to call. </s>,"('question: Who called? context: the doctor reminded the lawyer to call. </s>', 'the lawyer')"
39,t5,object-control,the doctor,the lawyer,False,reminded,to call,the lawyer,the lawyer,question: Who called? context: the doctor reminded the lawyer to call. </s>,"('question: Who called? context: the doctor reminded the lawyer to call. </s>', 'the lawyer')"
40,t5,object-control,the doctor,the lawyer,True,urged,to come,the lawyer,the lawyer,question: Who came? context: the doctor urged the lawyer to come. </s>,"('question: Who came? context: the doctor urged the lawyer to come. </s>', 'the lawyer')"
41,t5,object-control,the doctor,the lawyer,False,urged,to come,the lawyer,the lawyer,question: Who came? context: the doctor urged the lawyer to come. </s>,"('question: Who came? context: the doctor urged the lawyer to come. </s>', 'the lawyer')"
42,t5,object-control,the doctor,the lawyer,True,urged,to go,the lawyer,the lawyer,question: Who went? context: the doctor urged the lawyer to go. </s>,"('question: Who went? context: the doctor urged the lawyer to go. </s>', 'lawyer')"
43,t5,object-control,the doctor,the lawyer,False,urged,to go,the lawyer,the lawyer,question: Who went? context: the doctor urged the lawyer to go. </s>,"('question: Who went? context: the doctor urged the lawyer to go. </s>', 'lawyer')"
44,t5,object-control,the doctor,the lawyer,True,urged,to read,the lawyer,the lawyer,question: Who read? context: the doctor urged the lawyer to read. </s>,"('question: Who read? context: the doctor urged the lawyer to read. </s>', 'lawyer')"
45,t5,object-control,the doctor,the lawyer,False,urged,to read,the lawyer,the lawyer,question: Who read? context: the doctor urged the lawyer to read. </s>,"('question: Who read? context: the doctor urged the lawyer to read. </s>', 'lawyer')"
46,t5,object-control,the doctor,the lawyer,True,urged,to run,the lawyer,the lawyer,question: Who ran? context: the doctor urged the lawyer to run. </s>,"('question: Who ran? context: the doctor urged the lawyer to run. </s>', 'lawyer')"
47,t5,object-control,the doctor,the lawyer,False,urged,to run,the lawyer,the lawyer,question: Who ran? context: the doctor urged the lawyer to run. </s>,"('question: Who ran? context: the doctor urged the lawyer to run. </s>', 'lawyer')"
48,t5,object-control,the doctor,the lawyer,True,urged,to call,the lawyer,the lawyer,question: Who called? context: the doctor urged the lawyer to call. </s>,"('question: Who called? context: the doctor urged the lawyer to call. </s>', 'the lawyer')"
49,t5,object-control,the doctor,the lawyer,False,urged,to call,the lawyer,the lawyer,question: Who called? context: the doctor urged the lawyer to call. </s>,"('question: Who called? context: the doctor urged the lawyer to call. </s>', 'the lawyer')"
50,t5,object-control,the doctor,the lawyer,True,asked,to come,the lawyer,the lawyer,question: Who came? context: the doctor asked the lawyer to come. </s>,"('question: Who came? context: the doctor asked the lawyer to come. </s>', 'the lawyer')"
51,t5,object-control,the doctor,the lawyer,False,asked,to come,the lawyer,the lawyer,question: Who came? context: the doctor asked the lawyer to come. </s>,"('question: Who came? context: the doctor asked the lawyer to come. </s>', 'the lawyer')"
52,t5,object-control,the doctor,the lawyer,True,asked,to go,the lawyer,the lawyer,question: Who went? context: the doctor asked the lawyer to go. </s>,"('question: Who went? context: the doctor asked the lawyer to go. </s>', 'the lawyer')"
53,t5,object-control,the doctor,the lawyer,False,asked,to go,the lawyer,the lawyer,question: Who went? context: the doctor asked the lawyer to go. </s>,"('question: Who went? context: the doctor asked the lawyer to go. </s>', 'the lawyer')"
54,t5,object-control,the doctor,the lawyer,True,asked,to read,the lawyer,the lawyer,question: Who read? context: the doctor asked the lawyer to read. </s>,"('question: Who read? context: the doctor asked the lawyer to read. </s>', 'the lawyer')"
