,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0
0,t0,object-control,Avery,Casey,True,told,to come,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to come.

Question: Who was told to come??
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to come.\n\nQuestion: Who was told to come??\nAnswer: ', 'Casey')",0.0
1,t0,object-control,Avery,Casey,False,told,to come,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to come.

Question: Who was told to come??
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to come.\n\nQuestion: Who was told to come??\nAnswer: ', 'Casey')",1.0
2,t0,object-control,Avery,Casey,True,told,to go,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to go.

Question: Who was told to go??
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to go.\n\nQuestion: Who was told to go??\nAnswer: ', 'Casey')",2.0
3,t0,object-control,Avery,Casey,False,told,to go,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to go.

Question: Who was told to go??
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to go.\n\nQuestion: Who was told to go??\nAnswer: ', 'Casey')",3.0
4,t0,object-control,Avery,Casey,True,told,to read,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to read.

Question: Who was told to read??
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to read.\n\nQuestion: Who was told to read??\nAnswer: ', 'Casey')",4.0
5,t0,object-control,Avery,Casey,False,told,to read,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to read.

Question: Who was told to read??
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to read.\n\nQuestion: Who was told to read??\nAnswer: ', 'Casey')",5.0
6,t0,object-control,Avery,Casey,True,told,to run,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to run.

Question: Who was told to run??
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to run.\n\nQuestion: Who was told to run??\nAnswer: ', 'Casey')",6.0
7,t0,object-control,Avery,Casey,False,told,to run,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to run.

Question: Who was told to run??
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to run.\n\nQuestion: Who was told to run??\nAnswer: ', 'Casey')",7.0
8,t0,object-control,Avery,Casey,True,told,to call,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to call.

Question: Who was told to call??
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to call.\n\nQuestion: Who was told to call??\nAnswer: ', 'Casey')",8.0
9,t0,object-control,Avery,Casey,False,told,to call,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to call.

Question: Who was told to call??
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to call.\n\nQuestion: Who was told to call??\nAnswer: ', 'Casey')",9.0
10,t0,object-control,Avery,Casey,True,ordered,to come,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to come.

Question: Who was ordered to come??
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to come.\n\nQuestion: Who was ordered to come??\nAnswer: ', 'Casey')",10.0
11,t0,object-control,Avery,Casey,False,ordered,to come,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to come.

Question: Who was ordered to come??
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to come.\n\nQuestion: Who was ordered to come??\nAnswer: ', 'Casey')",11.0
12,t0,object-control,Avery,Casey,True,ordered,to go,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to go.

Question: Who was ordered to go??
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to go.\n\nQuestion: Who was ordered to go??\nAnswer: ', 'Casey')",12.0
13,t0,object-control,Avery,Casey,False,ordered,to go,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to go.

Question: Who was ordered to go??
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to go.\n\nQuestion: Who was ordered to go??\nAnswer: ', 'Casey')",13.0
14,t0,object-control,Avery,Casey,True,ordered,to read,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to read.

Question: Who was ordered to read??
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to read.\n\nQuestion: Who was ordered to read??\nAnswer: ', 'Casey')",14.0
15,t0,object-control,Avery,Casey,False,ordered,to read,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to read.

Question: Who was ordered to read??
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to read.\n\nQuestion: Who was ordered to read??\nAnswer: ', 'Casey')",15.0
16,t0,object-control,Avery,Casey,True,ordered,to run,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to run.

Question: Who was ordered to run??
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to run.\n\nQuestion: Who was ordered to run??\nAnswer: ', 'Casey')",16.0
17,t0,object-control,Avery,Casey,False,ordered,to run,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to run.

Question: Who was ordered to run??
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to run.\n\nQuestion: Who was ordered to run??\nAnswer: ', 'Casey')",17.0
18,t0,object-control,Avery,Casey,True,ordered,to call,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to call.

Question: Who was ordered to call??
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to call.\n\nQuestion: Who was ordered to call??\nAnswer: ', 'Casey')",18.0
19,t0,object-control,Avery,Casey,False,ordered,to call,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to call.

Question: Who was ordered to call??
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to call.\n\nQuestion: Who was ordered to call??\nAnswer: ', 'Casey')",19.0
20,t0,object-control,Avery,Casey,True,called upon,to come,Casey,Casey,"You will be given a context and a question.
Context: Avery called upon Casey to come.

Question: Who was called upon to come??
Answer: ","('You will be given a context and a question.\nContext: Avery called upon Casey to come.\n\nQuestion: Who was called upon to come??\nAnswer: ', 'Casey')",20.0
