,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0
0,gpt_j,subject-control,Avery,Casey,True,promised,to come,Avery,Avery,"You will be given a context and a question.
Context: Avery promised Casey to come.

Question: Who was promised something??
Answer: ","('You will be given a context and a question.\nContext: Avery promised Casey to come.\n\nQuestion: Who was promised something??\nAnswer: ', 'You will be given a context and a question.\nContext: Avery promised Casey to come.\n\nQuestion: Who was promised something??\nAnswer:  Avery.\n\nA:\n\nThe answer is:\n\nAvery promised Casey to come.\n\nThe reason is that the subject of the sentence is Avery, and the verb is promised.\n\nA:\n\nThe answer is:\n\nAvery promised Casey to come.\n\nThe subject of the sentence is')",0.0
1,gpt_j,subject-control,Avery,Casey,False,promised,to come,Avery,Avery,"You will be given a context and a question.
Context: Avery promised Casey to come.

Question: Who was promised something??
Answer: ","('You will be given a context and a question.\nContext: Avery promised Casey to come.\n\nQuestion: Who was promised something??\nAnswer: ', 'You will be given a context and a question.\nContext: Avery promised Casey to come.\n\nQuestion: Who was promised something??\nAnswer:  Avery.\n\nA:\n\nThe answer is:\n\nAvery promised Casey to come.\n\nThe reason is that the subject of the sentence is Avery, and the verb is promised.\n\nA:\n\nThe answer is:\n\nAvery promised Casey to come.\n\nThe subject of the sentence is')",1.0
2,gpt_j,subject-control,Avery,Casey,True,promised,to go,Avery,Avery,"You will be given a context and a question.
Context: Avery promised Casey to go.

Question: Who was promised something??
Answer: ","('You will be given a context and a question.\nContext: Avery promised Casey to go.\n\nQuestion: Who was promised something??\nAnswer: ', 'You will be given a context and a question.\nContext: Avery promised Casey to go.\n\nQuestion: Who was promised something??\nAnswer:  Avery.\n\nA:\n\nThe answer is:\n\n Avery\n\nContext:\n\n Avery promised Casey to go.\n\nQuestion:\n\n Who was promised something??\n\nAnswer:\n\n Avery.\n\nReasoning:\n\n The context is ""Avery promised Casey to go.""\n\nThe question is:\n\n Who was')",2.0
3,gpt_j,subject-control,Avery,Casey,False,promised,to go,Avery,Avery,"You will be given a context and a question.
Context: Avery promised Casey to go.

Question: Who was promised something??
Answer: ","('You will be given a context and a question.\nContext: Avery promised Casey to go.\n\nQuestion: Who was promised something??\nAnswer: ', 'You will be given a context and a question.\nContext: Avery promised Casey to go.\n\nQuestion: Who was promised something??\nAnswer:  Avery.\n\nA:\n\nThe answer is:\n\n Avery\n\nContext:\n\n Avery promised Casey to go.\n\nQuestion:\n\n Who was promised something??\n\nAnswer:\n\n Avery.\n\nReasoning:\n\n The context is ""Avery promised Casey to go.""\n\nThe question is:\n\n Who was')",3.0
4,gpt_j,subject-control,Avery,Casey,True,promised,to read,Avery,Avery,"You will be given a context and a question.
Context: Avery promised Casey to read.

Question: Who was promised something??
Answer: ","('You will be given a context and a question.\nContext: Avery promised Casey to read.\n\nQuestion: Who was promised something??\nAnswer: ', 'You will be given a context and a question.\nContext: Avery promised Casey to read.\n\nQuestion: Who was promised something??\nAnswer:  Avery.\n\nA:\n\nThe answer is:\n\n Avery\n\nContext:\n\n Avery promised Casey to read.\n\nQuestion:\n\n Who was promised something??\n\nAnswer:\n\n Avery.\n\nReasoning:\n\n The context is ""Avery promised Casey to read.""\n\nThe question is:\n\n Who was')",4.0
5,gpt_j,subject-control,Avery,Casey,False,promised,to read,Avery,Avery,"You will be given a context and a question.
Context: Avery promised Casey to read.

Question: Who was promised something??
Answer: ","('You will be given a context and a question.\nContext: Avery promised Casey to read.\n\nQuestion: Who was promised something??\nAnswer: ', 'You will be given a context and a question.\nContext: Avery promised Casey to read.\n\nQuestion: Who was promised something??\nAnswer:  Avery.\n\nA:\n\nThe answer is:\n\n Avery\n\nContext:\n\n Avery promised Casey to read.\n\nQuestion:\n\n Who was promised something??\n\nAnswer:\n\n Avery.\n\nReasoning:\n\n The context is ""Avery promised Casey to read.""\n\nThe question is:\n\n Who was')",5.0
6,gpt_j,subject-control,Avery,Casey,True,promised,to run,Avery,Avery,"You will be given a context and a question.
Context: Avery promised Casey to run.

Question: Who was promised something??
Answer: ","('You will be given a context and a question.\nContext: Avery promised Casey to run.\n\nQuestion: Who was promised something??\nAnswer: ', 'You will be given a context and a question.\nContext: Avery promised Casey to run.\n\nQuestion: Who was promised something??\nAnswer:  Avery.\n\nA:\n\nThe answer is:\n\n Avery\n\nContext:\n\n Avery promised Casey to run.\n\nQuestion:\n\n Who was promised something??\n\nAnswer:\n\n Avery.\n\nReasoning:\n\n The context is ""Avery promised Casey to run.""\n\nThe question is:\n\n Who was')",6.0
7,gpt_j,subject-control,Avery,Casey,False,promised,to run,Avery,Avery,"You will be given a context and a question.
Context: Avery promised Casey to run.

Question: Who was promised something??
Answer: ","('You will be given a context and a question.\nContext: Avery promised Casey to run.\n\nQuestion: Who was promised something??\nAnswer: ', 'You will be given a context and a question.\nContext: Avery promised Casey to run.\n\nQuestion: Who was promised something??\nAnswer:  Avery.\n\nA:\n\nThe answer is:\n\n Avery\n\nContext:\n\n Avery promised Casey to run.\n\nQuestion:\n\n Who was promised something??\n\nAnswer:\n\n Avery.\n\nReasoning:\n\n The context is ""Avery promised Casey to run.""\n\nThe question is:\n\n Who was')",7.0
8,gpt_j,subject-control,Avery,Casey,True,promised,to call,Avery,Avery,"You will be given a context and a question.
Context: Avery promised Casey to call.

Question: Who was promised something??
Answer: ","('You will be given a context and a question.\nContext: Avery promised Casey to call.\n\nQuestion: Who was promised something??\nAnswer: ', 'You will be given a context and a question.\nContext: Avery promised Casey to call.\n\nQuestion: Who was promised something??\nAnswer:  Avery.\n\nA:\n\nThe answer is:\n\n Avery\n\nContext:\n\n Avery promised Casey to call.\n\nQuestion:\n\n Who was promised something??\n\nAnswer:\n\n Avery.\n\nReasoning:\n\n The context is ""Avery promised Casey to call.""\n\nThe question is:\n\n Who was')",8.0
9,gpt_j,subject-control,Avery,Casey,False,promised,to call,Avery,Avery,"You will be given a context and a question.
Context: Avery promised Casey to call.

Question: Who was promised something??
Answer: ","('You will be given a context and a question.\nContext: Avery promised Casey to call.\n\nQuestion: Who was promised something??\nAnswer: ', 'You will be given a context and a question.\nContext: Avery promised Casey to call.\n\nQuestion: Who was promised something??\nAnswer:  Avery.\n\nA:\n\nThe answer is:\n\n Avery\n\nContext:\n\n Avery promised Casey to call.\n\nQuestion:\n\n Who was promised something??\n\nAnswer:\n\n Avery.\n\nReasoning:\n\n The context is ""Avery promised Casey to call.""\n\nThe question is:\n\n Who was')",9.0
