,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0
0,t0,object-control-passive,the doctor,the lawyer,True,told,to come,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".
Context: the doctor was told by the lawyer to come.

Question:  Who came, the lawyer or the doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".\nContext: the doctor was told by the lawyer to come.\n\nQuestion:  Who came, the lawyer or the doctor?\nAnswer: ', 'the doctor')",0.0
1,t0,object-control-passive,the doctor,the lawyer,False,told,to come,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".
Context: the doctor was told by the lawyer to come.

Question:  Who came, the doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".\nContext: the doctor was told by the lawyer to come.\n\nQuestion:  Who came, the doctor or the lawyer?\nAnswer: ', 'the doctor')",1.0
2,t0,object-control-passive,the doctor,the lawyer,True,told,to go,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".
Context: the doctor was told by the lawyer to go.

Question:  Who went, the lawyer or the doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".\nContext: the doctor was told by the lawyer to go.\n\nQuestion:  Who went, the lawyer or the doctor?\nAnswer: ', 'the doctor')",2.0
3,t0,object-control-passive,the doctor,the lawyer,False,told,to go,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".
Context: the doctor was told by the lawyer to go.

Question:  Who went, the doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".\nContext: the doctor was told by the lawyer to go.\n\nQuestion:  Who went, the doctor or the lawyer?\nAnswer: ', 'the doctor')",3.0
4,t0,object-control-passive,the doctor,the lawyer,True,told,to read,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".
Context: the doctor was told by the lawyer to read.

Question:  Who read, the lawyer or the doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".\nContext: the doctor was told by the lawyer to read.\n\nQuestion:  Who read, the lawyer or the doctor?\nAnswer: ', 'the doctor')",4.0
5,t0,object-control-passive,the doctor,the lawyer,False,told,to read,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".
Context: the doctor was told by the lawyer to read.

Question:  Who read, the doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".\nContext: the doctor was told by the lawyer to read.\n\nQuestion:  Who read, the doctor or the lawyer?\nAnswer: ', 'the doctor')",5.0
6,t0,object-control-passive,the doctor,the lawyer,True,told,to run,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".
Context: the doctor was told by the lawyer to run.

Question:  Who ran, the lawyer or the doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".\nContext: the doctor was told by the lawyer to run.\n\nQuestion:  Who ran, the lawyer or the doctor?\nAnswer: ', 'the doctor')",6.0
7,t0,object-control-passive,the doctor,the lawyer,False,told,to run,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".
Context: the doctor was told by the lawyer to run.

Question:  Who ran, the doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".\nContext: the doctor was told by the lawyer to run.\n\nQuestion:  Who ran, the doctor or the lawyer?\nAnswer: ', 'the doctor')",7.0
8,t0,object-control-passive,the doctor,the lawyer,True,told,to call,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".
Context: the doctor was told by the lawyer to call.

Question:  Who called, the lawyer or the doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".\nContext: the doctor was told by the lawyer to call.\n\nQuestion:  Who called, the lawyer or the doctor?\nAnswer: ', 'the doctor')",8.0
9,t0,object-control-passive,the doctor,the lawyer,False,told,to call,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".
Context: the doctor was told by the lawyer to call.

Question:  Who called, the doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".\nContext: the doctor was told by the lawyer to call.\n\nQuestion:  Who called, the doctor or the lawyer?\nAnswer: ', 'the doctor')",9.0
