,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0
0,t0,subject-control,the doctor,the lawyer,True,promised,to come,the doctor,the lawyer,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".
Context: the doctor promised the lawyer to come.

Question:  Who came, the lawyer or the doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".\nContext: the doctor promised the lawyer to come.\n\nQuestion:  Who came, the lawyer or the doctor?\nAnswer: ', 'the lawyer')",0.0
1,t0,subject-control,the doctor,the lawyer,False,promised,to come,the doctor,the lawyer,"You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".
Context: the doctor promised the lawyer to come.

Question:  Who came, the doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".\nContext: the doctor promised the lawyer to come.\n\nQuestion:  Who came, the doctor or the lawyer?\nAnswer: ', 'the lawyer')",1.0
2,t0,subject-control,the doctor,the lawyer,True,promised,to go,the doctor,the lawyer,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".
Context: the doctor promised the lawyer to go.

Question:  Who went, the lawyer or the doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".\nContext: the doctor promised the lawyer to go.\n\nQuestion:  Who went, the lawyer or the doctor?\nAnswer: ', 'the lawyer')",2.0
3,t0,subject-control,the doctor,the lawyer,False,promised,to go,the doctor,the lawyer,"You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".
Context: the doctor promised the lawyer to go.

Question:  Who went, the doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".\nContext: the doctor promised the lawyer to go.\n\nQuestion:  Who went, the doctor or the lawyer?\nAnswer: ', 'the lawyer')",3.0
4,t0,subject-control,the doctor,the lawyer,True,promised,to read,the doctor,the lawyer,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".
Context: the doctor promised the lawyer to read.

Question:  Who read, the lawyer or the doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".\nContext: the doctor promised the lawyer to read.\n\nQuestion:  Who read, the lawyer or the doctor?\nAnswer: ', 'the lawyer')",4.0
5,t0,subject-control,the doctor,the lawyer,False,promised,to read,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".
Context: the doctor promised the lawyer to read.

Question:  Who read, the doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".\nContext: the doctor promised the lawyer to read.\n\nQuestion:  Who read, the doctor or the lawyer?\nAnswer: ', 'the doctor')",5.0
6,t0,subject-control,the doctor,the lawyer,True,promised,to run,the doctor,the lawyer,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".
Context: the doctor promised the lawyer to run.

Question:  Who ran, the lawyer or the doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".\nContext: the doctor promised the lawyer to run.\n\nQuestion:  Who ran, the lawyer or the doctor?\nAnswer: ', 'the lawyer')",6.0
7,t0,subject-control,the doctor,the lawyer,False,promised,to run,the doctor,the lawyer,"You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".
Context: the doctor promised the lawyer to run.

Question:  Who ran, the doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".\nContext: the doctor promised the lawyer to run.\n\nQuestion:  Who ran, the doctor or the lawyer?\nAnswer: ', 'the lawyer')",7.0
8,t0,subject-control,the doctor,the lawyer,True,promised,to call,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".
Context: the doctor promised the lawyer to call.

Question:  Who called, the lawyer or the doctor?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the doctor"".\nContext: the doctor promised the lawyer to call.\n\nQuestion:  Who called, the lawyer or the doctor?\nAnswer: ', 'the doctor')",8.0
9,t0,subject-control,the doctor,the lawyer,False,promised,to call,the doctor,the doctor,"You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".
Context: the doctor promised the lawyer to call.

Question:  Who called, the doctor or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the doctor"" or ""the lawyer"".\nContext: the doctor promised the lawyer to call.\n\nQuestion:  Who called, the doctor or the lawyer?\nAnswer: ', 'the doctor')",9.0
