,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0
0,gpt_neo_1.3b,object-control-passive,Avery,Casey,True,told,to come,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to come.

Question: Who told someone to come?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to come.\n\nQuestion: Who told someone to come?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to come.\n\nQuestion: Who told someone to come?\nAnswer:                                                                  ')",0.0
1,gpt_neo_1.3b,object-control-passive,Avery,Casey,False,told,to come,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to come.

Question: Who told someone to come?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to come.\n\nQuestion: Who told someone to come?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to come.\n\nQuestion: Who told someone to come?\nAnswer:                                                                  ')",1.0
2,gpt_neo_1.3b,object-control-passive,Avery,Casey,True,told,to go,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to go.

Question: Who told someone to go?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to go.\n\nQuestion: Who told someone to go?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to go.\n\nQuestion: Who told someone to go?\nAnswer:                                                                  ')",2.0
3,gpt_neo_1.3b,object-control-passive,Avery,Casey,False,told,to go,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to go.

Question: Who told someone to go?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to go.\n\nQuestion: Who told someone to go?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to go.\n\nQuestion: Who told someone to go?\nAnswer:                                                                  ')",3.0
4,gpt_neo_1.3b,object-control-passive,Avery,Casey,True,told,to read,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to read.

Question: Who told someone to read?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to read.\n\nQuestion: Who told someone to read?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to read.\n\nQuestion: Who told someone to read?\nAnswer: \n\nCasey: I did.\nAvery: Who?\nCasey: I did.\nAvery: Who?\nCasey: I did.\nAvery: Who?\nCasey: I did.\nAvery: Who?\nCasey: I did.\nAvery: Who')",4.0
5,gpt_neo_1.3b,object-control-passive,Avery,Casey,False,told,to read,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to read.

Question: Who told someone to read?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to read.\n\nQuestion: Who told someone to read?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to read.\n\nQuestion: Who told someone to read?\nAnswer: \n\nCasey: I did.\nAvery: Who?\nCasey: I did.\nAvery: Who?\nCasey: I did.\nAvery: Who?\nCasey: I did.\nAvery: Who?\nCasey: I did.\nAvery: Who')",5.0
6,gpt_neo_1.3b,object-control-passive,Avery,Casey,True,told,to run,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to run.

Question: Who told someone to run?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to run.\n\nQuestion: Who told someone to run?\nAnswer: ', ""You will be given a context and a question.\nContext: Avery was told by Casey to run.\n\nQuestion: Who told someone to run?\nAnswer: \n\nAvery: I don't know.\nCasey: I don't know.\nAvery: I don't know.\nCasey: I don't know.\nAvery: I don't know.\nCasey: I don't know.\nAvery: I don't know.\n"")",6.0
7,gpt_neo_1.3b,object-control-passive,Avery,Casey,False,told,to run,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to run.

Question: Who told someone to run?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to run.\n\nQuestion: Who told someone to run?\nAnswer: ', ""You will be given a context and a question.\nContext: Avery was told by Casey to run.\n\nQuestion: Who told someone to run?\nAnswer: \n\nAvery: I don't know.\nCasey: I don't know.\nAvery: I don't know.\nCasey: I don't know.\nAvery: I don't know.\nCasey: I don't know.\nAvery: I don't know.\n"")",7.0
8,gpt_neo_1.3b,object-control-passive,Avery,Casey,True,told,to call,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to call.

Question: Who told someone to call?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to call.\n\nQuestion: Who told someone to call?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to call.\n\nQuestion: Who told someone to call?\nAnswer:                                                                  ')",8.0
9,gpt_neo_1.3b,object-control-passive,Avery,Casey,False,told,to call,Avery,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to call.

Question: Who told someone to call?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to call.\n\nQuestion: Who told someone to call?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was told by Casey to call.\n\nQuestion: Who told someone to call?\nAnswer:                                                                  ')",9.0
10,gpt_neo_1.3b,object-control-passive,Avery,Casey,True,ordered,to come,Avery,Avery,"You will be given a context and a question.
Context: Avery was ordered by Casey to come.

Question: Who ordered someone to come?
Answer: ","('You will be given a context and a question.\nContext: Avery was ordered by Casey to come.\n\nQuestion: Who ordered someone to come?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was ordered by Casey to come.\n\nQuestion: Who ordered someone to come?\nAnswer:  Avery.\n\nQuestion: Who ordered someone to come?\nAnswer:  Casey.\n\nQuestion: Who ordered someone to come?\nAnswer:  Avery.\n\nQuestion: Who ordered someone to come?\nAnswer:  Casey.\n\nQuestion: Who ordered someone to come?\nAnswer:  Avery')",10.0
11,gpt_neo_1.3b,object-control-passive,Avery,Casey,False,ordered,to come,Avery,Avery,"You will be given a context and a question.
Context: Avery was ordered by Casey to come.

Question: Who ordered someone to come?
Answer: ","('You will be given a context and a question.\nContext: Avery was ordered by Casey to come.\n\nQuestion: Who ordered someone to come?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was ordered by Casey to come.\n\nQuestion: Who ordered someone to come?\nAnswer:  Avery.\n\nQuestion: Who ordered someone to come?\nAnswer:  Casey.\n\nQuestion: Who ordered someone to come?\nAnswer:  Avery.\n\nQuestion: Who ordered someone to come?\nAnswer:  Casey.\n\nQuestion: Who ordered someone to come?\nAnswer:  Avery')",11.0
12,gpt_neo_1.3b,object-control-passive,Avery,Casey,True,ordered,to go,Avery,Avery,"You will be given a context and a question.
Context: Avery was ordered by Casey to go.

Question: Who ordered someone to go?
Answer: ","('You will be given a context and a question.\nContext: Avery was ordered by Casey to go.\n\nQuestion: Who ordered someone to go?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was ordered by Casey to go.\n\nQuestion: Who ordered someone to go?\nAnswer:  Avery.\n\nQuestion: What is the context?\nAnswer:  Avery was ordered by Casey to go.\n\nQuestion: What is the question?\nAnswer:  Who ordered Avery to go?\n\nQuestion: What is the question?\nAnswer:  What is the context?\n\nQuestion: What')",12.0
13,gpt_neo_1.3b,object-control-passive,Avery,Casey,False,ordered,to go,Avery,Avery,"You will be given a context and a question.
Context: Avery was ordered by Casey to go.

Question: Who ordered someone to go?
Answer: ","('You will be given a context and a question.\nContext: Avery was ordered by Casey to go.\n\nQuestion: Who ordered someone to go?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was ordered by Casey to go.\n\nQuestion: Who ordered someone to go?\nAnswer:  Avery.\n\nQuestion: What is the context?\nAnswer:  Avery was ordered by Casey to go.\n\nQuestion: What is the question?\nAnswer:  Who ordered Avery to go?\n\nQuestion: What is the question?\nAnswer:  What is the context?\n\nQuestion: What')",13.0
14,gpt_neo_1.3b,object-control-passive,Avery,Casey,True,ordered,to read,Avery,Avery,"You will be given a context and a question.
Context: Avery was ordered by Casey to read.

Question: Who ordered someone to read?
Answer: ","('You will be given a context and a question.\nContext: Avery was ordered by Casey to read.\n\nQuestion: Who ordered someone to read?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery was ordered by Casey to read.\n\nQuestion: Who ordered someone to read?\nAnswer: \n\nCasey: Avery.\n\nQuestion: Who ordered Avery to read?\nAnswer: \n\nCasey: Avery.\n\nQuestion: Who ordered Avery to read?\nAnswer: \n\nCasey: Avery.\n\nQuestion: Who ordered Avery to read?\nAnswer: \n\n')",14.0
