,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response
0,gpt3,object-control-passive,Avery,Casey,False,told,to come,Casey,other,"You will be given a context and a question.
Context: Avery was told by Casey to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to come.\n\nQuestion: Who came?\nAnswer: ', '\n')"
1,gpt3,object-control-passive,Avery,Casey,False,told,to go,Casey,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to go.\n\nQuestion: Who went?\nAnswer: ', 'A')"
2,gpt3,object-control-passive,Avery,Casey,False,told,to read,Casey,other,"You will be given a context and a question.
Context: Avery was told by Casey to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to read.\n\nQuestion: Who read?\nAnswer: ', '\n')"
3,gpt3,object-control-passive,Avery,Casey,False,told,to run,Casey,Avery,"You will be given a context and a question.
Context: Avery was told by Casey to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to run.\n\nQuestion: Who ran?\nAnswer: ', 'A')"
4,gpt3,object-control-passive,Avery,Casey,False,told,to call,Casey,other,"You will be given a context and a question.
Context: Avery was told by Casey to call.

Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery was told by Casey to call.\n\nQuestion: Who called?\nAnswer: ', '\n')"
5,gpt3,object-control-passive,Avery,Casey,False,ordered,to come,Casey,other,"You will be given a context and a question.
Context: Avery was ordered by Casey to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery was ordered by Casey to come.\n\nQuestion: Who came?\nAnswer: ', '\n')"
6,gpt3,object-control-passive,Avery,Casey,False,ordered,to go,Casey,Avery,"You will be given a context and a question.
Context: Avery was ordered by Casey to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery was ordered by Casey to go.\n\nQuestion: Who went?\nAnswer: ', 'A')"
7,gpt3,object-control-passive,Avery,Casey,False,ordered,to read,Casey,other,"You will be given a context and a question.
Context: Avery was ordered by Casey to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery was ordered by Casey to read.\n\nQuestion: Who read?\nAnswer: ', '\n')"
8,gpt3,object-control-passive,Avery,Casey,False,ordered,to run,Casey,Avery,"You will be given a context and a question.
Context: Avery was ordered by Casey to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery was ordered by Casey to run.\n\nQuestion: Who ran?\nAnswer: ', 'A')"
9,gpt3,object-control-passive,Avery,Casey,False,ordered,to call,Casey,other,"You will be given a context and a question.
Context: Avery was ordered by Casey to call.

Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery was ordered by Casey to call.\n\nQuestion: Who called?\nAnswer: ', '\n')"
10,gpt3,object-control-passive,Avery,Casey,False,called upon,to come,Casey,other,"You will be given a context and a question.
Context: Avery was called upon by Casey to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery was called upon by Casey to come.\n\nQuestion: Who came?\nAnswer: ', '\n')"
11,gpt3,object-control-passive,Avery,Casey,False,called upon,to go,Casey,Avery,"You will be given a context and a question.
Context: Avery was called upon by Casey to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery was called upon by Casey to go.\n\nQuestion: Who went?\nAnswer: ', 'A')"
12,gpt3,object-control-passive,Avery,Casey,False,called upon,to read,Casey,other,"You will be given a context and a question.
Context: Avery was called upon by Casey to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery was called upon by Casey to read.\n\nQuestion: Who read?\nAnswer: ', '\n')"
13,gpt3,object-control-passive,Avery,Casey,False,called upon,to run,Casey,Avery,"You will be given a context and a question.
Context: Avery was called upon by Casey to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery was called upon by Casey to run.\n\nQuestion: Who ran?\nAnswer: ', 'A')"
14,gpt3,object-control-passive,Avery,Casey,False,called upon,to call,Casey,other,"You will be given a context and a question.
Context: Avery was called upon by Casey to call.

Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery was called upon by Casey to call.\n\nQuestion: Who called?\nAnswer: ', '\n')"
15,gpt3,object-control-passive,Avery,Casey,False,reminded,to come,Casey,other,"You will be given a context and a question.
Context: Avery was reminded by Casey to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery was reminded by Casey to come.\n\nQuestion: Who came?\nAnswer: ', '\n')"
16,gpt3,object-control-passive,Avery,Casey,False,reminded,to go,Casey,Avery,"You will be given a context and a question.
Context: Avery was reminded by Casey to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery was reminded by Casey to go.\n\nQuestion: Who went?\nAnswer: ', 'A')"
17,gpt3,object-control-passive,Avery,Casey,False,reminded,to read,Casey,other,"You will be given a context and a question.
Context: Avery was reminded by Casey to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery was reminded by Casey to read.\n\nQuestion: Who read?\nAnswer: ', '\n')"
18,gpt3,object-control-passive,Avery,Casey,False,reminded,to run,Casey,Avery,"You will be given a context and a question.
Context: Avery was reminded by Casey to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery was reminded by Casey to run.\n\nQuestion: Who ran?\nAnswer: ', 'A')"
19,gpt3,object-control-passive,Avery,Casey,False,reminded,to call,Casey,other,"You will be given a context and a question.
Context: Avery was reminded by Casey to call.

Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery was reminded by Casey to call.\n\nQuestion: Who called?\nAnswer: ', '\n')"
20,gpt3,object-control-passive,Avery,Casey,False,urged,to come,Casey,other,"You will be given a context and a question.
Context: Avery was urged by Casey to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery was urged by Casey to come.\n\nQuestion: Who came?\nAnswer: ', '\n')"
21,gpt3,object-control-passive,Avery,Casey,False,urged,to go,Casey,other,"You will be given a context and a question.
Context: Avery was urged by Casey to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery was urged by Casey to go.\n\nQuestion: Who went?\nAnswer: ', '\n')"
22,gpt3,object-control-passive,Avery,Casey,False,urged,to read,Casey,other,"You will be given a context and a question.
Context: Avery was urged by Casey to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery was urged by Casey to read.\n\nQuestion: Who read?\nAnswer: ', '\n')"
23,gpt3,object-control-passive,Avery,Casey,False,urged,to run,Casey,Avery,"You will be given a context and a question.
Context: Avery was urged by Casey to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery was urged by Casey to run.\n\nQuestion: Who ran?\nAnswer: ', 'A')"
