,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response
0,t5,object-control,Avery,Casey,True,told,to come,Casey,Casey,question: Who came? context: Avery told Casey to come. </s>,"('question: Who came? context: Avery told Casey to come. </s>', {'Avery': array(-2.1629243, dtype=float32), 'Casey': array(2.8610108, dtype=float32)})"
1,t5,object-control,Avery,Casey,False,told,to come,Casey,Casey,question: Who came? context: Avery told Casey to come. </s>,"('question: Who came? context: Avery told Casey to come. </s>', {'Avery': array(-2.1629243, dtype=float32), 'Casey': array(2.8610108, dtype=float32)})"
2,t5,object-control,Avery,Casey,True,told,to go,Casey,Casey,question: Who went? context: Avery told Casey to go. </s>,"('question: Who went? context: Avery told Casey to go. </s>', {'Avery': array(-2.0540662, dtype=float32), 'Casey': array(3.0435355, dtype=float32)})"
3,t5,object-control,Avery,Casey,False,told,to go,Casey,Casey,question: Who went? context: Avery told Casey to go. </s>,"('question: Who went? context: Avery told Casey to go. </s>', {'Avery': array(-2.0540662, dtype=float32), 'Casey': array(3.0435355, dtype=float32)})"
4,t5,object-control,Avery,Casey,True,told,to read,Casey,Casey,question: Who read? context: Avery told Casey to read. </s>,"('question: Who read? context: Avery told Casey to read. </s>', {'Avery': array(-1.4639138, dtype=float32), 'Casey': array(1.8708507, dtype=float32)})"
5,t5,object-control,Avery,Casey,False,told,to read,Casey,Casey,question: Who read? context: Avery told Casey to read. </s>,"('question: Who read? context: Avery told Casey to read. </s>', {'Avery': array(-1.4639138, dtype=float32), 'Casey': array(1.8708507, dtype=float32)})"
6,t5,object-control,Avery,Casey,True,told,to run,Casey,Casey,question: Who ran? context: Avery told Casey to run. </s>,"('question: Who ran? context: Avery told Casey to run. </s>', {'Avery': array(-1.72343, dtype=float32), 'Casey': array(1.9903305, dtype=float32)})"
7,t5,object-control,Avery,Casey,False,told,to run,Casey,Casey,question: Who ran? context: Avery told Casey to run. </s>,"('question: Who ran? context: Avery told Casey to run. </s>', {'Avery': array(-1.72343, dtype=float32), 'Casey': array(1.9903305, dtype=float32)})"
8,t5,object-control,Avery,Casey,True,told,to call,Casey,Casey,question: Who called? context: Avery told Casey to call. </s>,"('question: Who called? context: Avery told Casey to call. </s>', {'Avery': array(-1.8504436, dtype=float32), 'Casey': array(0.80780935, dtype=float32)})"
9,t5,object-control,Avery,Casey,False,told,to call,Casey,Casey,question: Who called? context: Avery told Casey to call. </s>,"('question: Who called? context: Avery told Casey to call. </s>', {'Avery': array(-1.8504436, dtype=float32), 'Casey': array(0.80780935, dtype=float32)})"
10,t5,object-control,Avery,Casey,True,ordered,to come,Casey,Casey,question: Who came? context: Avery ordered Casey to come. </s>,"('question: Who came? context: Avery ordered Casey to come. </s>', {'Avery': array(-4.064494, dtype=float32), 'Casey': array(2.761672, dtype=float32)})"
11,t5,object-control,Avery,Casey,False,ordered,to come,Casey,Casey,question: Who came? context: Avery ordered Casey to come. </s>,"('question: Who came? context: Avery ordered Casey to come. </s>', {'Avery': array(-4.064494, dtype=float32), 'Casey': array(2.761672, dtype=float32)})"
