,model,exp_type,prompt,pred,true,response
0,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The letters , six in all , were sent within two hours of each other and represented dozens of power generators .""
Question: In the event ""represented"", does the state of the participant ""dozens"" change?
Answer: No
Sentence: ""I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared .""
Question: In the event ""paid"", does the state of the participant ""what"" change?
Answer: No
Sentence: ""All you can do is take each section ( individual video ) and edit them together on software .""
Question: In the event ""edit"", does the state of the participant ""them"" change?
Answer: ",No,Yes,No
1,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""We had a great stay , your service was excellent and we will use you again !""
Question: In the event ""had"", does the state of the participant ""We"" change?
Answer: Yes
Sentence: ""They offer an exceptional compensation package including a healthy salary , comprehensive benefits program , and ample room for associates to grow within the firm .""
Question: In the event ""grow"", does the state of the participant ""associates"" change?
Answer: Yes
Sentence: ""Your suggestion to introduce the concept discussed with one of the Lays is welcomed .""
Question: In the event ""introduce"", does the state of the participant ""concept"" change?
Answer: ",No,No,No
2,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Like William Shakspere RAPHAEL ( the painter ) died on his April birthday Laura & Bridget 's day :""
Question: In the event ""died"", does the state of the participant ""RAPHAEL"" change?
Answer: Yes
Sentence: ""Yahoo! Mail has the best spam protection around""
Question: In the event ""has"", does the state of the participant ""protection"" change?
Answer: No
Sentence: ""i know you remember the bet .""
Question: In the event ""know"", does the state of the participant ""i"" change?
Answer: ",No,No,No
3,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""You need either a filter for each device except the DSL modem , or a whole home filter which filters all the jacks , except the one which the DSL modem connects .""
Question: In the event ""filters"", does the state of the participant ""filter"" change?
Answer: No
Sentence: ""She said a shower would be grand .""
Question: In the event ""said"", does the state of the participant ""She"" change?
Answer: No
Sentence: ""The price of crude oil on the international market hit a record $ 70.85 a barrel due to the vulnerability of oil and gas fields in the Gulf of Mexico .""
Question: In the event ""hit"", does the state of the participant ""$"" change?
Answer: ",No,No,No
4,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""A Yellowstone wolf was found dead , hit by a car , on a Colorado highway last year , several hundred miles from home .""
Question: In the event ""found"", does the state of the participant ""wolf"" change?
Answer: No
Sentence: ""Joe removed a wasp nest for our condominium building and we appreciated the environmentally friendly method and prompt , friendly and informative service .""
Question: In the event ""removed"", does the state of the participant ""Joe"" change?
Answer: No
Sentence: ""Andreas Bechtolsheim built a microcomputer ; Vinod Khosla recruited him and Scott McNealy to manufacture computers based on it , and Bill Joy to develop a UNIX - based OS for the computer .""
Question: In the event ""built"", does the state of the participant ""microcomputer"" change?
Answer: ",No,Yes,No
5,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I work for a large retail company recently expanding our operations into Canada and had to travel to ensure all of our computer network equipment was installed properly and on time .""
Question: In the event ""work"", does the state of the participant ""I"" change?
Answer: Yes
Sentence: ""The Americans detected the attempt to infiltrate the urban areas and were already redeploying troops from the rural areas .""
Question: In the event ""infiltrate"", does the state of the participant ""areas"" change?
Answer: Yes
Sentence: ""The intruders slit the screen of the window .""
Question: In the event ""slit"", does the state of the participant ""screen"" change?
Answer: ",No,Yes,No
6,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Pools The Mariner of the Seas and Liberty both had salt water pools - which most cruise ships have .""
Question: In the event ""had"", does the state of the participant ""pools"" change?
Answer: No
Sentence: ""I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed .""
Question: In the event ""struck"", does the state of the participant ""him"" change?
Answer: Yes
Sentence: ""There 's plenty of parking , and I 've never had an issue with audience members who wo n't stop talking or answering their cellphones .""
Question: In the event ""stop"", does the state of the participant ""members"" change?
Answer: ",No,No,No
7,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""One thought is to have just the agenda as a couple topics and then lead in with the first two questions as I 've listed .""
Question: In the event ""listed"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""I understand how competitive the process has become , but I felt that with my work experiences , recommendations , personality , extracurricular activities , etc. that this would compensate for my disability .""
Question: In the event ""become"", does the state of the participant ""process"" change?
Answer: Yes
Sentence: ""I took the original piece of metal and rigged it to make due since I had to complete the job .""
Question: In the event ""rigged"", does the state of the participant ""it"" change?
Answer: ",No,Yes,No
8,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""We need for interviewers to commit either to the morning ( 9 am - 12 pm ) or afternoon ( 2 pm - 5 pm ) complete session .""
Question: In the event ""commit"", does the state of the participant ""interviewers"" change?
Answer: Yes
Sentence: ""We took our beloved kitty to him and it came back dead .""
Question: In the event ""took"", does the state of the participant ""kitty"" change?
Answer: Yes
Sentence: ""Hundreds of people are feared dead in Mississippi , and the Louisiana city of New Orleans is badly flooded .""
Question: In the event ""flooded"", does the state of the participant ""city"" change?
Answer: ",No,Yes,No
9,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""We had a great stay , your service was excellent and we will use you again !""
Question: In the event ""had"", does the state of the participant ""We"" change?
Answer: Yes
Sentence: ""In Texas , BP shut its 460,000 barrels per day refinery and Marathon shut its 72,000 bpd plant .""
Question: In the event ""shut"", does the state of the participant ""plant"" change?
Answer: Yes
Sentence: ""I need something reliable and good looking .""
Question: In the event ""need"", does the state of the participant ""something"" change?
Answer: ",No,No,No
10,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""By comparison , outdoor cats have a life expectancy of 3 - 7 years depending on how many predators are in the local environment .""
Question: In the event ""have"", does the state of the participant ""cats"" change?
Answer: Yes
Sentence: ""I dropped the truck off in the morning and it was ready that afternoon .""
Question: In the event ""dropped"", does the state of the participant ""truck"" change?
Answer: No
Sentence: """" There have no business being there unless they are undermining Pakistan , '' says a Pakistani official .""
Question: In the event ""says"", does the state of the participant ""official"" change?
Answer: ",No,No,No
11,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Iran is encircled by Afghanistan , by the Gulf States , Iraq and the Moslem republics of the former Soviet Union .""
Question: In the event ""encircled"", does the state of the participant ""Iran"" change?
Answer: Yes
Sentence: ""( Participants pledged to raise at least $ 100,000 by bundling together cheques of up to $ 1,000 from friends and family .""
Question: In the event ""raise"", does the state of the participant ""$"" change?
Answer: No
Sentence: ""Cullen and Dykman ( attorneys for Boston Gas Company ) approved all of our changes on the agreement to release the Tenn and Iroq space back to Boston Gas .""
Question: In the event ""release"", does the state of the participant ""space"" change?
Answer: ",No,No,No
12,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""By comparison , outdoor cats have a life expectancy of 3 - 7 years depending on how many predators are in the local environment .""
Question: In the event ""have"", does the state of the participant ""cats"" change?
Answer: Yes
Sentence: ""You have two screws that attach the sight to the wang .""
Question: In the event ""have"", does the state of the participant ""You"" change?
Answer: No
Sentence: ""The rapid victory during the first Gulf War cemented this perception .""
Question: In the event ""cemented"", does the state of the participant ""perception"" change?
Answer: ",No,Yes,No
13,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""We need responses or direction by no later than COB on Monday , October 30 , 2000 .""
Question: In the event ""need"", does the state of the participant ""We"" change?
Answer: No
Sentence: ""i know you remember the bet .""
Question: In the event ""know"", does the state of the participant ""i"" change?
Answer: No
Sentence: ""Arial photos , loose connections to AQ Kahn and Libya make up the evidence that the group presented .""
Question: In the event ""presented"", does the state of the participant ""evidence"" change?
Answer: ",No,No,No
14,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""They said that we were to be charged for this room regardless because we did not cancel within the 72 hours .""
Question: In the event ""said"", does the state of the participant ""They"" change?
Answer: No
Sentence: ""I remain convinced that if we can just get the facts in front of people they will modulate their approach .""
Question: In the event ""modulate"", does the state of the participant ""they"" change?
Answer: Yes
Sentence: ""Xinhua reports that a wide range of Iraqi political forces on Tuesday condemned Sharon 's murder of Sheikh Ahmed Yassin , a religious leader of Hamas , the day before .""
Question: In the event ""condemned"", does the state of the participant ""murder"" change?
Answer: ",No,No,No
15,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Arial photos , loose connections to AQ Kahn and Libya make up the evidence that the group presented .""
Question: In the event ""presented"", does the state of the participant ""group"" change?
Answer: No
Sentence: ""At one point they told me the dog had been fixed , the next day it had n't .""
Question: In the event ""fixed"", does the state of the participant ""dog"" change?
Answer: Yes
Sentence: ""Previous reviewers said they were pushy and I can understand that , but I find the staff more helpful than anything else .""
Question: In the event ""understand"", does the state of the participant ""I"" change?
Answer: ",No,Yes,No
16,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""A girl raises her hand .""
Question: In the event ""raises"", does the state of the participant ""hand"" change?
Answer: No
Sentence: ""Attached are the draft Schedule to the ISDA Master Agreement , together with Paragraph 13 to the ISDA Credit Support Annex .""
Question: In the event ""Attached"", does the state of the participant ""Schedule"" change?
Answer: No
Sentence: ""They have unbeatable price in town and deliver on time .""
Question: In the event ""have"", does the state of the participant ""They"" change?
Answer: ",No,No,No
17,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Dr. Mann killed our pet""
Question: In the event ""killed"", does the state of the participant ""pet"" change?
Answer: Yes
Sentence: ""We had fewer social benefits at that time for people so many immigrants were not counted .""
Question: In the event ""counted"", does the state of the participant ""immigrants"" change?
Answer: No
Sentence: ""The good news is that all of this is temporary , because the evolution of international law has always adapted itself to reality .""
Question: In the event ""adapted"", does the state of the participant ""itself"" change?
Answer: ",No,Yes,No
18,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church .""
Question: In the event ""involving"", does the state of the participant ""children"" change?
Answer: Yes
Sentence: ""I called and asked about the price for hair updo and the receptionist or owner who aswered the phone refused to tell me , or even just give me an approximate price range .""
Question: In the event ""aswered"", does the state of the participant ""phone"" change?
Answer: No
Sentence: ""In other words the table is set .""
Question: In the event ""set"", does the state of the participant ""table"" change?
Answer: ",No,Yes,No
19,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""you play too much cod ;P""
Question: In the event ""play"", does the state of the participant ""you"" change?
Answer: Yes
Sentence: ""I called them for an estimate and they INSULTED ME WHEN I ASK THEM QUESTIONS .""
Question: In the event ""INSULTED"", does the state of the participant ""they"" change?
Answer: No
Sentence: ""James Bateman came the day I called and fixed the problem quickly and efficiently .""
Question: In the event ""fixed"", does the state of the participant ""problem"" change?
Answer: ",No,Yes,No
20,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I left you a voice mail on Friday .""
Question: In the event ""left"", does the state of the participant ""mail"" change?
Answer: Yes
Sentence: ""There is a very good book on the subject that was written by General Vo Nguyen Giap .""
Question: In the event ""written"", does the state of the participant ""book"" change?
Answer: Yes
Sentence: ""Bisconti wanted over $ 300 to fix my laptop and these guys fixed it for $ 90 !""
Question: In the event ""fix"", does the state of the participant ""laptop"" change?
Answer: ",No,Yes,No
21,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Senate increases NASA funding""
Question: In the event ""increases"", does the state of the participant ""funding"" change?
Answer: Yes
Sentence: ""The US lost yet another helicopter to hostile fire near Habbaniyah in the Sunni heartland , but this time the crew was safe .""
Question: In the event ""lost"", does the state of the participant ""US"" change?
Answer: Yes
Sentence: ""I sent a graphic that would have been distorted if printed as it was .""
Question: In the event ""distorted"", does the state of the participant ""graphic"" change?
Answer: ",No,Yes,No
22,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I called them for an estimate and they INSULTED ME WHEN I ASK THEM QUESTIONS .""
Question: In the event ""INSULTED"", does the state of the participant ""they"" change?
Answer: No
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church .""
Question: In the event ""confessed"", does the state of the participant ""Bernard"" change?
Answer: No
Sentence: ""The Agel compensation plan includes the principles that ensure that promise can be fulfilled for those who work at it .""
Question: In the event ""fulfilled"", does the state of the participant ""promise"" change?
Answer: ",No,No,No
23,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""This BuzzMachine post argues that Google 's rush toward ubiquity might backfire -- which we 've all heard before , but it 's particularly well - put in this post .""
Question: In the event ""heard"", does the state of the participant ""we"" change?
Answer: No
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel .""
Question: In the event ""died"", does the state of the participant ""millions"" change?
Answer: Yes
Sentence: ""Liquidweb.com Rocks !!!""
Question: In the event ""Rocks"", does the state of the participant ""Liquidweb.com"" change?
Answer: ",No,No,No
24,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""He said Mr Dar , 33 , was arrested in Indian - administered Kashmir and belonged to the outlawed Lashkar - e - Toiba militant group .""
Question: In the event ""said"", does the state of the participant ""He"" change?
Answer: No
Sentence: ""Once upon a time ( in 2001 , to be specific ) , the Coca - Cola corporation built a bottling plant in a small and remote Indian village in the state of Kerala .""
Question: In the event ""built"", does the state of the participant ""plant"" change?
Answer: Yes
Sentence: ""The price of crude oil on the international market hit a record $ 70.85 a barrel due to the vulnerability of oil and gas fields in the Gulf of Mexico .""
Question: In the event ""hit"", does the state of the participant ""$"" change?
Answer: ",No,No,No
25,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Bradley 's record of 300 phenophases found that even prior to 1999 , spring was arriving in higher latitudes several weeks earlier than in the earlier years of her data .""
Question: In the event ""arriving"", does the state of the participant ""spring"" change?
Answer: Yes
Sentence: ""Dr. Mann killed our pet""
Question: In the event ""killed"", does the state of the participant ""pet"" change?
Answer: Yes
Sentence: ""The Rock revolution happened in the Sixties ( 6 , number of the Beast ) .""
Question: In the event ""happened"", does the state of the participant ""revolution"" change?
Answer: ",No,Yes,No
26,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""you play too much cod ;P""
Question: In the event ""play"", does the state of the participant ""you"" change?
Answer: Yes
Sentence: ""She had to hack her way through the ceiling of her beauty shop as flood waters rose in the city of half a million people - much of which lies below sea level .""
Question: In the event ""rose"", does the state of the participant ""waters"" change?
Answer: Yes
Sentence: ""I asked them to change it but they rudely said that it was okay .""
Question: In the event ""change"", does the state of the participant ""it"" change?
Answer: ",No,Yes,No
27,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""An incredible number of people in the Arab world believe that September 11 never happened , or was an American provocation or , even better , a Jewish plot .""
Question: In the event ""happened"", does the state of the participant ""September"" change?
Answer: Yes
Sentence: ""I work for a large retail company recently expanding our operations into Canada and had to travel to ensure all of our computer network equipment was installed properly and on time .""
Question: In the event ""work"", does the state of the participant ""I"" change?
Answer: Yes
Sentence: ""( Participants pledged to raise at least $ 100,000 by bundling together cheques of up to $ 1,000 from friends and family .""
Question: In the event ""raise"", does the state of the participant ""$"" change?
Answer: ",No,No,No
28,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""A woman walks into an Israeli restaurant in mid-day , eats , observes families with old people and children eating their lunch in the adjacent tables and pays the bill .""
Question: In the event ""eating"", does the state of the participant ""lunch"" change?
Answer: Yes
Sentence: ""We recommend these cabins !""
Question: In the event ""recommend"", does the state of the participant ""cabins"" change?
Answer: No
Sentence: ""Most experts believe China intends to develop a small space station of its own over the next several years .""
Question: In the event ""develop"", does the state of the participant ""station"" change?
Answer: ",No,Yes,No
29,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Restaurant on top was renovated , food was decent , price was way to high for Duluth for quality , new decor seems tacky""
Question: In the event ""renovated"", does the state of the participant ""Restaurant"" change?
Answer: Yes
Sentence: ""Allawi 's aged cousin and the man 's wife and daughter - in - law were abducted and guerrillas threaten to behead them if the Fallujah compaign is not stopped .""
Question: In the event ""behead"", does the state of the participant ""them"" change?
Answer: Yes
Sentence: """" Their screams changed , "" Dr. Fortier said .""
Question: In the event ""changed"", does the state of the participant ""screams"" change?
Answer: ",No,Yes,No
30,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The other stylists around me kept pressuring me saying he 's so wonderful , you 're going to love your hair .""
Question: In the event ""kept"", does the state of the participant ""stylists"" change?
Answer: No
Sentence: ""Tangipahoa Parish sheriff 's deputy Christopher Blair Labat , 24 , was booked Tuesday on one count of aggravated rape and one count of crime against nature .""
Question: In the event ""booked"", does the state of the participant ""Labat"" change?
Answer: Yes
Sentence: ""The rapid victory during the first Gulf War cemented this perception .""
Question: In the event ""cemented"", does the state of the participant ""perception"" change?
Answer: ",No,Yes,No
31,t0,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I used my card to purchase a meal on the menu and the total on my receipt was $ 8.95 but when I went on line to check my transaction it show $ 10.74 .""
Question: In the event ""used"", does the state of the participant ""card"" change?
Answer: No
Sentence: ""There are only about 850 wolves in the West , but there are an estimated 31,000 mountain lions .""
Question: In the event ""are"", does the state of the participant ""wolves"" change?
Answer: No
Sentence: ""I have the opportunity to pick up a super nice 6 year old for free .""
Question: In the event ""have"", does the state of the participant ""opportunity"" change?
Answer: ",No,No,No
