,model,exp_type,prompt,pred,true,response
0,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I think that you understand that your largest and smallest golden wonders are males .""
Question: In the event ""understand"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""I took the receipt and the metal that did not fit and asked Pomper for my money back .""
Question: In the event ""took"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I have a change in plans next week .""
Question: In the event ""have"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""The mysterious RAPHAEL Holinshed was named for the mysterious Neoplatonic Italian painter RAPHAEL Sanzio who painted _ St. George Fighting the Dragon _ ( 1504 - 06 )""
Question: In the event ""named"", does the participant ""Holinshed"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I think that you understand that your largest and smallest golden wonders are males.""
Question: In the event ""understand"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""I took the receipt and the metal that did not fit and asked Pomper for my money back.""
Question: In the event ""took"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I have a change in plans next week.""
Question: In the event ""have"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""The mysterious RAPHAEL Holinshed was named for the mysterious Neoplatonic Italian painter RAPHAEL Sanzio who painted _ St. George Fighting the Dragon _ ( 1504 - 06 )""
Question: In the event ""named"", does the participant ""Holinshed"" act with volition?
Answer: 

A:

I think you are confusing the verb ""to act"" with the verb ""to understand"".
The verb ""to act"" is used to describe the action of an agent, and the verb ""to understand"" is used to describe the state of the agent.
In the sentence you have, the verb ""to act"" is used to describe the action of the participant ""you"", and the verb ""to understand"" is used to describe the state of the participant ""I"".
The verb ""to act"" is used to describe the action of the participant ""you"", and the verb ""to understand"" is used to describe the state of the participant ""I"".
The verb ""to act"" is used to describe the action of the participant ""you"", and the verb ""to understand"" is used to describe the state of the participant ""I"".
The verb ""to"
1,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""EVERYTHING IN HERE SEEMS TO AMAZE ME !!!""
Question: In the event ""SEEMS"", does the participant ""EVERYTHING"" act with volition?
Answer: No
Sentence: ""I had a routine surgery for an ingrown toenail .""
Question: In the event ""had"", does the participant ""surgery"" act with volition?
Answer: No
Sentence: ""I want to save up for a canon t3i , around 750 - 800 + :(""
Question: In the event ""want"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""Many students went to Rutgers , including their top - ranked pharmacy program .""
Question: In the event ""went"", does the participant ""students"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""EVERYTHING IN HERE SEEMS TO AMAZE ME!!!""
Question: In the event ""SEEMS"", does the participant ""EVERYTHING"" act with volition?
Answer: No
Sentence: ""I had a routine surgery for an ingrown toenail.""
Question: In the event ""had"", does the participant ""surgery"" act with volition?
Answer: No
Sentence: ""I want to save up for a canon t3i, around 750 - 800 + :(""
Question: In the event ""want"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""Many students went to Rutgers, including their top - ranked pharmacy program.""
Question: In the event ""went"", does the participant ""students"" act with volition?
Answer:  No
Sentence: ""I'm not sure if I'm going to be able to get a job in the future.""
Question: In the event ""go"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I'm not sure if I'm going to be able to get a job in the future.""
Question: In the event ""go"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I'm not sure if I'm going to be able to get a job in the future.""
Question: In the event ""go"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I'm not sure if I'm going to be able to get a job in the future.""
Question: In the event ""go"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I'm not sure if I'm going to"
2,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""A bold step taken shall not be regretted , I assure you .""
Question: In the event ""assure"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""After training , Bush kept flying , racking up hundreds of hours in F - 102 jets .""
Question: In the event ""kept"", does the participant ""Bush"" act with volition?
Answer: Yes
Sentence: ""I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed .""
Question: In the event ""struck"", does the participant ""him"" act with volition?
Answer: No
Sentence: ""According to some reports , Zawahiri is thought by intelligence to be somewhere near the border of Pakistan and Afghanistan .""
Question: In the event ""thought"", does the participant ""Zawahiri"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""A bold step taken shall not be regretted, I assure you.""
Question: In the event ""assure"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""After training, Bush kept flying, racking up hundreds of hours in F - 102 jets.""
Question: In the event ""kept"", does the participant ""Bush"" act with volition?
Answer: Yes
Sentence: ""I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed.""
Question: In the event ""struck"", does the participant ""him"" act with volition?
Answer: No
Sentence: ""According to some reports, Zawahiri is thought by intelligence to be somewhere near the border of Pakistan and Afghanistan.""
Question: In the event ""thought"", does the participant ""Zawahiri"" act with volition?
Answer:  No
Sentence: ""The Taliban have been in control of the city for the past two years.""
Question: In the event ""control"", does the participant ""the Taliban"" act with volition?
Answer: Yes
Sentence: ""The Taliban have been in control of the city for the past two years.""
Question: In the event ""control"", does the participant ""the Taliban"" act with volition?
Answer: Yes
Sentence: ""The Taliban have been in control of the city for the past two years.""
Question: In the event ""control"", does the participant ""the Taliban"" act with volition?
Answer: Yes
Sentence: ""The Taliban have been in control of the city for the past two years.""
Question: In the event ""control"", does the participant ""the Taliban"" act with volition?
Answer: Yes
Sentence: ""The Taliban"
3,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Above all , we need a total absolute unity and determination of the civilized world against all three circles of evil .""
Question: In the event ""need"", does the participant ""unity"" act with volition?
Answer: No
Sentence: ""You take a boat across the river , then spend a day biking , eating at a local restaurant , buying souvenirs and doing other things that are geared towards tourists .""
Question: In the event ""buying"", does the participant ""souvenirs"" act with volition?
Answer: No
Sentence: """" They filed an emergency motion , and we were not about to let California go dark , '' Hoecker said .""
Question: In the event ""said"", does the participant ""Hoecker"" act with volition?
Answer: Yes
Sentence: ""I called her grandmother and explained things to her .""
Question: In the event ""called"", does the participant ""I"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Above all, we need a total absolute unity and determination of the civilized world against all three circles of evil.""
Question: In the event ""need"", does the participant ""unity"" act with volition?
Answer: No
Sentence: ""You take a boat across the river, then spend a day biking, eating at a local restaurant, buying souvenirs and doing other things that are geared towards tourists.""
Question: In the event ""buying"", does the participant ""souvenirs"" act with volition?
Answer: No
Sentence: """" They filed an emergency motion, and we were not about to let California go dark, '' Hoecker said.""
Question: In the event ""said"", does the participant ""Hoecker"" act with volition?
Answer: Yes
Sentence: ""I called her grandmother and explained things to her.""
Question: In the event ""called"", does the participant ""I"" act with volition?
Answer:  No
Sentence: ""I was not going to let the world go dark, '' Hoecker said.""
Question: In the event ""was"", does the participant ""not"" act with volition?
Answer: No
Sentence: ""I was not going to let the world go dark, '' Hoecker said.""
Question: In the event ""was not"", does the participant ""not"" act with volition?
Answer: Yes
Sentence: ""I was not going to let the world go dark, '' Hoecker said.""
Question: In the event ""was not"", does the participant ""not"" act with volition?
Answer: Yes
Sentence: ""I was not going to let the world go dark, '' Hoecker said.""
Question: In the event ""was not"", does the participant ""not"""
4,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""They interviewed me , gave me tests in the software I included on my resume , and placed me in a position that I kept for several years .""
Question: In the event ""interviewed"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""The BBC 's Alastair Leithead in New Orleans says there is panic as vital supplies run out .""
Question: In the event ""says"", does the participant ""Leithead"" act with volition?
Answer: Yes
Sentence: """" You say , ' wow ! '""
Question: In the event ""say"", does the participant ""You"" act with volition?
Answer: Yes
Sentence: ""By comparison , outdoor cats have a life expectancy of 3 - 7 years depending on how many predators are in the local environment .""
Question: In the event ""have"", does the participant ""cats"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""They interviewed me, gave me tests in the software I included on my resume, and placed me in a position that I kept for several years.""
Question: In the event ""interviewed"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""The BBC's Alastair Leithead in New Orleans says there is panic as vital supplies run out.""
Question: In the event ""says"", does the participant ""Leithead"" act with volition?
Answer: Yes
Sentence: """" You say,'wow! '""
Question: In the event ""say"", does the participant ""You"" act with volition?
Answer: Yes
Sentence: ""By comparison, outdoor cats have a life expectancy of 3 - 7 years depending on how many predators are in the local environment.""
Question: In the event ""have"", does the participant ""cats"" act with volition?
Answer: 
Sentence: ""The government has been trying to get the public to accept the idea that the government is responsible for the health of the population.""
Question: In the event ""has"", does the participant ""government"" act with volition?
Answer: Yes
Sentence: ""The government has been trying to get the public to accept the idea that the government is responsible for the health of the population.""
Question: In the event ""has"", does the participant ""government"" act with volition?
Answer: Yes
Sentence: ""The government has been trying to get the public to accept the idea that the government is responsible for the health of the population.""
Question: In the event ""has"", does the participant ""government"" act with volition?
Answer: Yes
Sentence: ""The government has been trying to get the public to accept the idea that the government"
5,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""By comparison , outdoor cats have a life expectancy of 3 - 7 years depending on how many predators are in the local environment .""
Question: In the event ""have"", does the participant ""cats"" act with volition?
Answer: No
Sentence: ""The only neurological sign that he shows is that he barely drags his toes and sometimes has trouble with his right lead .""
Question: In the event ""is"", does the participant ""sign"" act with volition?
Answer: No
Sentence: ""They phoned the same day , confirmed it was the gearbox quoted me the job , I gave the go ahead .""
Question: In the event ""quoted"", does the participant ""me"" act with volition?
Answer: Yes
Sentence: ""Sufaat was arrested in December 2001 upon his return to Malaysia .""
Question: In the event ""arrested"", does the participant ""Sufaat"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""By comparison, outdoor cats have a life expectancy of 3 - 7 years depending on how many predators are in the local environment.""
Question: In the event ""have"", does the participant ""cats"" act with volition?
Answer: No
Sentence: ""The only neurological sign that he shows is that he barely drags his toes and sometimes has trouble with his right lead.""
Question: In the event ""is"", does the participant ""sign"" act with volition?
Answer: No
Sentence: ""They phoned the same day, confirmed it was the gearbox quoted me the job, I gave the go ahead.""
Question: In the event ""quoted"", does the participant ""me"" act with volition?
Answer: Yes
Sentence: ""Sufaat was arrested in December 2001 upon his return to Malaysia.""
Question: In the event ""arrested"", does the participant ""Sufaat"" act with volition?
Answer:  No
Sentence: ""The police said they had no evidence to support the claim.""
Question: In the event ""claim"", does the participant ""police"" act with volition?
Answer: Yes
Sentence: ""The police said they had no evidence to support the claim.""
Question: In the event ""evidence"", does the participant ""police"" act with volition?
Answer: Yes
Sentence: ""The police said they had no evidence to support the claim.""
Question: In the event ""claim"", does the participant ""police"" act with volition?
Answer: Yes
Sentence: ""The police said they had no evidence to support the claim.""
Question: In the event ""claim"", does the participant ""police"" act with volition?
Answer: Yes
Sentence: ""The police said they had no evidence to support"
6,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""A bold step taken shall not be regretted , I assure you .""
Question: In the event ""assure"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""The first time I used them they arrived on time and towed car for me to the destination I needed .""
Question: In the event ""towed"", does the participant ""car"" act with volition?
Answer: No
Sentence: ""On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .""
Question: In the event ""deliver"", does the participant ""it"" act with volition?
Answer: No
Sentence: ""there 's these little like bait worms at jack s . petshoppe .""
Question: In the event ""'s"", does the participant ""worms"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""A bold step taken shall not be regretted, I assure you.""
Question: In the event ""assure"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""The first time I used them they arrived on time and towed car for me to the destination I needed.""
Question: In the event ""towed"", does the participant ""car"" act with volition?
Answer: No
Sentence: ""On August 21st, 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it.""
Question: In the event ""deliver"", does the participant ""it"" act with volition?
Answer: No
Sentence: ""there's these little like bait worms at jack s. petshoppe.""
Question: In the event ""'s"", does the participant ""worms"" act with volition?
Answer:  No
Sentence: ""I was in the process of buying a new car and I was looking for a used car.""
Question: In the event ""used"", does the participant ""car"" act with volition?
Answer: Yes
Sentence: ""I was in the process of buying a new car and I was looking for a used car.""
Question: In the event ""used"", does the participant ""car"" act with volition?
Answer: No
Sentence: ""I was in the process of buying a new car and I was looking for a used car.""
Question: In the event ""used"", does the participant ""car"" act with volition?
Answer: Yes
Sentence: ""I was in the process of buying a new car and I was looking for a used car.""
Question: In the event ""used"", does the participant ""car"" act with volition?
Answer: No
Sentence"
7,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""A team from the court managed to take his deposition before he died .""
Question: In the event ""died"", does the participant ""he"" act with volition?
Answer: No
Sentence: ""Either I suck at my own style or Janice is a genius .""
Question: In the event ""suck"", does the participant ""I"" act with volition?
Answer: No
Sentence: ""I want to check with Mr. Lay before confirming .""
Question: In the event ""want"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""Their sense of humour and calmness when dealing with the little ones amazes me every time I walk in .""
Question: In the event ""walk"", does the participant ""I"" act with volition?
Answer: ",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""A team from the court managed to take his deposition before he died.""
Question: In the event ""died"", does the participant ""he"" act with volition?
Answer: No
Sentence: ""Either I suck at my own style or Janice is a genius.""
Question: In the event ""suck"", does the participant ""I"" act with volition?
Answer: No
Sentence: ""I want to check with Mr. Lay before confirming.""
Question: In the event ""want"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""Their sense of humour and calmness when dealing with the little ones amazes me every time I walk in.""
Question: In the event ""walk"", does the participant ""I"" act with volition?
Answer: 

A:

The answer is no.
The sentence is ambiguous. 

In the event ""died"", does the participant ""he"" act with volition?

The participant ""he"" is the subject of the sentence. 

In the event ""suck"", does the participant ""I"" act with volition?

The participant ""I"" is the object of the sentence. 

In the event ""want"", does the participant ""I"" act with volition?

The participant ""I"" is the object of the sentence. 

In the event ""walk"", does the participant ""I"" act with volition?

The participant ""I"" is the object of the sentence. 

In the event ""walk"", does the participant ""I"" act with volition?

The participant ""I"" is the object of the sentence. 

In the event ""walk"", does the participant ""I"" act with volition?
"
8,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""According to the Citizenship and Immigration Canada web site at http://www.cic.gc.ca/english/immigrate/skilled/assess/index.asp , it states "" Note : you must meet the minimum requirements for your application to be eligible for processing . """"
Question: In the event ""meet"", does the participant ""requirements"" act with volition?
Answer: No
Sentence: ""They kill people .""
Question: In the event ""kill"", does the participant ""people"" act with volition?
Answer: No
Sentence: ""1574 Boi and Leonardo beat Lopez & Ceron in presence of Phillip II .""
Question: In the event ""beat"", does the participant ""Boi"" act with volition?
Answer: Yes
Sentence: """" Their screams changed , "" Dr. Fortier said .""
Question: In the event ""said"", does the participant ""Fortier"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""According to the Citizenship and Immigration Canada web site at http://www.cic.gc.ca/english/immigrate/skilled/assess/index.asp, it states "" Note : you must meet the minimum requirements for your application to be eligible for processing. """"
Question: In the event ""meet"", does the participant ""requirements"" act with volition?
Answer: No
Sentence: ""They kill people.""
Question: In the event ""kill"", does the participant ""people"" act with volition?
Answer: No
Sentence: ""1574 Boi and Leonardo beat Lopez & Ceron in presence of Phillip II.""
Question: In the event ""beat"", does the participant ""Boi"" act with volition?
Answer: Yes
Sentence: """" Their screams changed, "" Dr. Fortier said.""
Question: In the event ""said"", does the participant ""Fortier"" act with volition?
Answer:  No
Sentence: ""The group of men were armed with swords and spears.""
Question: In the event ""armed"", does the participant ""men"" act with volition?
Answer: Yes
Sentence: ""The group of men were armed with swords and spears.""
Question: In the event ""armed"", does the participant ""men"" act with volition?
Answer: Yes
Sentence: ""The group of men were armed with swords and spears.""
Question: In the event ""armed"", does the participant ""men"" act with volition?
Answer: Yes
Sentence: ""The group of men were armed with swords and spears.""
Question: In the event ""armed"", does the participant ""men"" act with volition?
Answer: Yes
Sentence: ""The group of men were armed with swords and spears.""
Question: In the"
9,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Two vaunted economists - one a Nobel Prize winner and the other a nationally renowned budget expert - have analyzed the data at hand and put a price tag on the Iraq occupation .""
Question: In the event ""have"", does the participant ""analyzed"" act with volition?
Answer: No
Sentence: ""Tangipahoa Parish sheriff 's deputy Christopher Blair Labat , 24 , was booked Tuesday on one count of aggravated rape and one count of crime against nature .""
Question: In the event ""booked"", does the participant ""Labat"" act with volition?
Answer: No
Sentence: """" Terry said he made that filing in the interest of Californians , but I find that argument has no basis in fact . ''""
Question: In the event ""said"", does the participant ""Terry"" act with volition?
Answer: Yes
Sentence: ""Just today I bought a medium rat for my beloved Ball Python Salazar ( name after Harry Potter ) .""
Question: In the event ""bought"", does the participant ""rat"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Two vaunted economists - one a Nobel Prize winner and the other a nationally renowned budget expert - have analyzed the data at hand and put a price tag on the Iraq occupation.""
Question: In the event ""have"", does the participant ""analyzed"" act with volition?
Answer: No
Sentence: ""Tangipahoa Parish sheriff's deputy Christopher Blair Labat, 24, was booked Tuesday on one count of aggravated rape and one count of crime against nature.""
Question: In the event ""booked"", does the participant ""Labat"" act with volition?
Answer: No
Sentence: """" Terry said he made that filing in the interest of Californians, but I find that argument has no basis in fact. ''""
Question: In the event ""said"", does the participant ""Terry"" act with volition?
Answer: Yes
Sentence: ""Just today I bought a medium rat for my beloved Ball Python Salazar ( name after Harry Potter ).""
Question: In the event ""bought"", does the participant ""rat"" act with volition?
Answer:  No
Sentence: ""The first time I saw the movie 'The Matrix' I was a little bit scared.""
Question: In the event ""saw"", does the participant ""scared"" act with volition?
Answer: Yes
Sentence: ""I'm not sure what to do about this.""
Question: In the event ""is"", does the participant ""do"" act with volition?
Answer: Yes
Sentence: ""I'm not sure what to do about this.""
Question: In the event ""is"", does the participant ""do"" act with volition?
Answer: Yes
Sentence: ""I'm not sure what to do about this.""
Question: In the event ""is"", does the participant"
