,model,exp_type,prompt,pred,true,response,Unnamed: 0
0,gpt_neo_1.3b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Yes , I say .""
Question: In the event ""say"", does the state of the participant ""I"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Yes, I say.""
Question: In the event ""say"", does the state of the participant ""I"" change?
Answer: 

A:

Yes, the state of the participant ""I"" changes.

The state of the participant ""I"" changes when the sentence is uttered.

The state of the participant ""I"" changes when the sentence is uttered.

The",0.0
1,gpt_neo_1.3b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The recent elections in Iraq were dominated by an amalgam of religiously fundamentalist Shi'ite organizations , principally the Dawa Party and the Supreme Council for Islamic Revolution in Iraq ( SCIRI ) .""
Question: In the event ""dominated"", does the state of the participant ""elections"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The recent elections in Iraq were dominated by an amalgam of religiously fundamentalist Shi'ite organizations, principally the Dawa Party and the Supreme Council for Islamic Revolution in Iraq ( SCIRI ).""
Question: In the event ""dominated"", does the state of the participant ""elections"" change?
Answer: 

The recent elections in Iraq were dominated by an amalgam of religiously fundamentalist Shi'ite organizations",1.0
2,gpt_neo_1.3b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Senate increases NASA funding""
Question: In the event ""increases"", does the state of the participant ""funding"" change?
Answer: 
",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Senate increases NASA funding""
Question: In the event ""increases"", does the state of the participant ""funding"" change?
Answer: 

The state of the participant funding does not change.

A:

The state of the participant funding does not change.

The state of the participant funding does not change.

The state of the participant funding does not change.

",2.0
3,gpt_neo_1.3b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""jill allen finishes her cpa today and she and her friends are going to party .""
Question: In the event ""finishes"", does the state of the participant ""allen"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""jill allen finishes her cpa today and she and her friends are going to party.""
Question: In the event ""finishes"", does the state of the participant ""allen"" change?
Answer: 

""allen"" is a verb, and ""finishes"" is a noun.

""allen"" is a verb, and ""finishes"" is a noun.
",3.0
4,gpt_neo_1.3b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""And the President becomes a Dictator , unrestrained by anything in the Constitution , backed up by the Armed Forces , which would be entirely under his personal control .""
Question: In the event ""becomes"", does the state of the participant ""President"" change?
Answer: 
",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""And the President becomes a Dictator, unrestrained by anything in the Constitution, backed up by the Armed Forces, which would be entirely under his personal control.""
Question: In the event ""becomes"", does the state of the participant ""President"" change?
Answer: 

The state of the participant ""President"" does not change.
The state of the participant ""President"" does change.",4.0
5,gpt_neo_1.3b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I was told to take my coffee to go if I wanted to finish it .""
Question: In the event ""finish"", does the state of the participant ""it"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I was told to take my coffee to go if I wanted to finish it.""
Question: In the event ""finish"", does the state of the participant ""it"" change?
Answer: 

I was told to take my coffee to go if I wanted to finish it.
I was told to take my coffee to go if I wanted to finish it.
I was told to take my coffee",5.0
6,gpt_neo_1.3b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I used Birdies for our Annual Walk Against Drugs and Alcohol event .""
Question: In the event ""used"", does the state of the participant ""I"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I used Birdies for our Annual Walk Against Drugs and Alcohol event.""
Question: In the event ""used"", does the state of the participant ""I"" change?
Answer: 

A:

I used Birdies for our Annual Walk Against Drugs and Alcohol event.

The state of the participant is the state of the event.

In the event ""used"", does the state of",6.0
7,gpt_neo_1.3b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We had a great stay , your service was excellent and we will use you again !""
Question: In the event ""had"", does the state of the participant ""We"" change?
Answer: 
",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""We had a great stay, your service was excellent and we will use you again!""
Question: In the event ""had"", does the state of the participant ""We"" change?
Answer: 

We had a great stay, your service was excellent and we will use you again!

A:

The answer is yes.
The sentence is a yes-no question.
",7.0
8,gpt_neo_1.3b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""There are only about 850 wolves in the West , but there are an estimated 31,000 mountain lions .""
Question: In the event ""are"", does the state of the participant ""wolves"" change?
Answer: 
",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""There are only about 850 wolves in the West, but there are an estimated 31,000 mountain lions.""
Question: In the event ""are"", does the state of the participant ""wolves"" change?
Answer: 

The state of the participant ""wolves"" does not change.
The state of the participant ""wolves"" does change.
The state of the participant ""wolves"" does change.
",8.0
9,gpt_neo_1.3b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""During the session , he demanded to have my physical address , which I 've always kept private as I am enrolled in a witness protection program .""
Question: In the event ""enrolled"", does the state of the participant ""I"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""During the session, he demanded to have my physical address, which I've always kept private as I am enrolled in a witness protection program.""
Question: In the event ""enrolled"", does the state of the participant ""I"" change?
Answer: 

A:

The state of the participant is the same as the state of the participant's body.
The state of the participant's",9.0
