,model,exp_type,prompt,pred,true,response,Unnamed: 0
0,gpt_neo_2.7b,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The letters , six in all , were sent within two hours of each other and represented dozens of power generators .""
Question: In the event ""represented"", does the state of the participant ""dozens"" change?
Answer: No
Sentence: ""I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared .""
Question: In the event ""paid"", does the state of the participant ""what"" change?
Answer: No
Sentence: ""All you can do is take each section ( individual video ) and edit them together on software .""
Question: In the event ""edit"", does the state of the participant ""them"" change?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The letters, six in all, were sent within two hours of each other and represented dozens of power generators.""
Question: In the event ""represented"", does the state of the participant ""dozens"" change?
Answer: No
Sentence: ""I expected to pay for this service, but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared.""
Question: In the event ""paid"", does the state of the participant ""what"" change?
Answer: No
Sentence: ""All you can do is take each section ( individual video ) and edit them together on software.""
Question: In the event ""edit"", does the state of the participant ""them"" change?
Answer:  Yes
Sentence: ""The first section was a little boring, but the second was very interesting.""
Question: In the event ""interesting"", does the state of the participant ""it"" change?
Answer: Yes
Sentence: ""The first section was a little boring, but the second was very interesting.""
Question: In the event ""bored"", does the state of the participant ""it"" change?
Answer: Yes
Sentence: ""The first section was a little boring, but the second was very interesting.""
Question: In the event ""interesting"", does the state of the participant ""it"" change?",0.0
1,gpt_neo_2.7b,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""We had a great stay , your service was excellent and we will use you again !""
Question: In the event ""had"", does the state of the participant ""We"" change?
Answer: Yes
Sentence: ""They offer an exceptional compensation package including a healthy salary , comprehensive benefits program , and ample room for associates to grow within the firm .""
Question: In the event ""grow"", does the state of the participant ""associates"" change?
Answer: Yes
Sentence: ""Your suggestion to introduce the concept discussed with one of the Lays is welcomed .""
Question: In the event ""introduce"", does the state of the participant ""concept"" change?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""We had a great stay, your service was excellent and we will use you again!""
Question: In the event ""had"", does the state of the participant ""We"" change?
Answer: Yes
Sentence: ""They offer an exceptional compensation package including a healthy salary, comprehensive benefits program, and ample room for associates to grow within the firm.""
Question: In the event ""grow"", does the state of the participant ""associates"" change?
Answer: Yes
Sentence: ""Your suggestion to introduce the concept discussed with one of the Lays is welcomed.""
Question: In the event ""introduce"", does the state of the participant ""concept"" change?
Answer:  No
Sentence: ""We are looking forward to working with you.""
Question: In the event ""looking forward"", does the state of the participant ""working with"" change?
Answer: Yes
Sentence: ""We are looking forward to working with you.""
Question: In the event ""looking forward"", does the state of the participant ""working with"" change?
Answer: Yes
Sentence: ""We are looking forward to working with you.""
Question: In the event ""looking forward"", does the state of the participant ""working with"" change?
Answer: Yes
Sentence: ""We are looking forward to working with you.""
Question: In",1.0
2,gpt_neo_2.7b,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Like William Shakspere RAPHAEL ( the painter ) died on his April birthday Laura & Bridget 's day :""
Question: In the event ""died"", does the state of the participant ""RAPHAEL"" change?
Answer: Yes
Sentence: ""Yahoo! Mail has the best spam protection around""
Question: In the event ""has"", does the state of the participant ""protection"" change?
Answer: No
Sentence: ""i know you remember the bet .""
Question: In the event ""know"", does the state of the participant ""i"" change?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Like William Shakspere RAPHAEL ( the painter ) died on his April birthday Laura & Bridget's day :""
Question: In the event ""died"", does the state of the participant ""RAPHAEL"" change?
Answer: Yes
Sentence: ""Yahoo! Mail has the best spam protection around""
Question: In the event ""has"", does the state of the participant ""protection"" change?
Answer: No
Sentence: ""i know you remember the bet.""
Question: In the event ""know"", does the state of the participant ""i"" change?
Answer:  No
Sentence: ""I'm going to the store to get some milk""
Question: In the event ""going"", does the state of the participant ""store"" change?
Answer: Yes
Sentence: ""I'm going to the store to get some milk""
Question: In the event ""store"", does the state of the participant ""milk"" change?
Answer: Yes
Sentence: ""I'm going to the store to get some milk""
Question: In the event ""milk"", does the state of the participant ""store"" change?
Answer: Yes
Sentence: ""I'm going to the store to get some milk""
Question: In the event ""milk"", does the state of the participant",2.0
3,gpt_neo_2.7b,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""You need either a filter for each device except the DSL modem , or a whole home filter which filters all the jacks , except the one which the DSL modem connects .""
Question: In the event ""filters"", does the state of the participant ""filter"" change?
Answer: No
Sentence: ""She said a shower would be grand .""
Question: In the event ""said"", does the state of the participant ""She"" change?
Answer: No
Sentence: ""The price of crude oil on the international market hit a record $ 70.85 a barrel due to the vulnerability of oil and gas fields in the Gulf of Mexico .""
Question: In the event ""hit"", does the state of the participant ""$"" change?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""You need either a filter for each device except the DSL modem, or a whole home filter which filters all the jacks, except the one which the DSL modem connects.""
Question: In the event ""filters"", does the state of the participant ""filter"" change?
Answer: No
Sentence: ""She said a shower would be grand.""
Question: In the event ""said"", does the state of the participant ""She"" change?
Answer: No
Sentence: ""The price of crude oil on the international market hit a record $ 70.85 a barrel due to the vulnerability of oil and gas fields in the Gulf of Mexico.""
Question: In the event ""hit"", does the state of the participant ""$"" change?
Answer:  No
Sentence: ""The price of crude oil on the international market hit a record $ 70.85 a barrel due to the vulnerability of oil and gas fields in the Gulf of Mexico.""
Question: In the event ""due to"", does the state of the participant ""due to"" change?
Answer: No
Sentence: ""The price of crude oil on the international market hit a record $ 70.85 a barrel due to the vulnerability of oil and gas fields in the Gulf of Mexico.""
Question: In the event ""vulnerability"", does the state of the participant ""crude oil"" change?
",3.0
4,gpt_neo_2.7b,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""A Yellowstone wolf was found dead , hit by a car , on a Colorado highway last year , several hundred miles from home .""
Question: In the event ""found"", does the state of the participant ""wolf"" change?
Answer: No
Sentence: ""Joe removed a wasp nest for our condominium building and we appreciated the environmentally friendly method and prompt , friendly and informative service .""
Question: In the event ""removed"", does the state of the participant ""Joe"" change?
Answer: No
Sentence: ""Andreas Bechtolsheim built a microcomputer ; Vinod Khosla recruited him and Scott McNealy to manufacture computers based on it , and Bill Joy to develop a UNIX - based OS for the computer .""
Question: In the event ""built"", does the state of the participant ""microcomputer"" change?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""A Yellowstone wolf was found dead, hit by a car, on a Colorado highway last year, several hundred miles from home.""
Question: In the event ""found"", does the state of the participant ""wolf"" change?
Answer: No
Sentence: ""Joe removed a wasp nest for our condominium building and we appreciated the environmentally friendly method and prompt, friendly and informative service.""
Question: In the event ""removed"", does the state of the participant ""Joe"" change?
Answer: No
Sentence: ""Andreas Bechtolsheim built a microcomputer ; Vinod Khosla recruited him and Scott McNealy to manufacture computers based on it, and Bill Joy to develop a UNIX - based OS for the computer.""
Question: In the event ""built"", does the state of the participant ""microcomputer"" change?
Answer:  No
Sentence: ""The first time I saw the movie, I was so impressed by the way the actors were able to make the audience feel like they were in the movie, and the way the actors were able to make the audience feel like they were in the movie, that I decided to see the movie again, and again, and again, and again, and again, and again, and again, and again, and again, and again, and again, and again, and again, and again",4.0
5,gpt_neo_2.7b,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I work for a large retail company recently expanding our operations into Canada and had to travel to ensure all of our computer network equipment was installed properly and on time .""
Question: In the event ""work"", does the state of the participant ""I"" change?
Answer: Yes
Sentence: ""The Americans detected the attempt to infiltrate the urban areas and were already redeploying troops from the rural areas .""
Question: In the event ""infiltrate"", does the state of the participant ""areas"" change?
Answer: Yes
Sentence: ""The intruders slit the screen of the window .""
Question: In the event ""slit"", does the state of the participant ""screen"" change?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I work for a large retail company recently expanding our operations into Canada and had to travel to ensure all of our computer network equipment was installed properly and on time.""
Question: In the event ""work"", does the state of the participant ""I"" change?
Answer: Yes
Sentence: ""The Americans detected the attempt to infiltrate the urban areas and were already redeploying troops from the rural areas.""
Question: In the event ""infiltrate"", does the state of the participant ""areas"" change?
Answer: Yes
Sentence: ""The intruders slit the screen of the window.""
Question: In the event ""slit"", does the state of the participant ""screen"" change?
Answer:  Yes
Sentence: ""The intruders entered the building and killed the security guard.""
Question: In the event ""killed"", does the state of the participant ""guard"" change?
Answer: Yes
Sentence: ""The intruders killed the security guard and then entered the building.""
Question: In the event ""killed"", does the state of the participant ""guard"" change?
Answer: Yes
Sentence: ""The intruders killed the security guard and then entered the building.""
Question: In the event ""killed"", does the state of the participant ""guard"" change?
Answer: Yes
Sentence: ""The intr",5.0
6,gpt_neo_2.7b,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Pools The Mariner of the Seas and Liberty both had salt water pools - which most cruise ships have .""
Question: In the event ""had"", does the state of the participant ""pools"" change?
Answer: No
Sentence: ""I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed .""
Question: In the event ""struck"", does the state of the participant ""him"" change?
Answer: Yes
Sentence: ""There 's plenty of parking , and I 've never had an issue with audience members who wo n't stop talking or answering their cellphones .""
Question: In the event ""stop"", does the state of the participant ""members"" change?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Pools The Mariner of the Seas and Liberty both had salt water pools - which most cruise ships have.""
Question: In the event ""had"", does the state of the participant ""pools"" change?
Answer: No
Sentence: ""I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed.""
Question: In the event ""struck"", does the state of the participant ""him"" change?
Answer: Yes
Sentence: ""There's plenty of parking, and I've never had an issue with audience members who won't stop talking or answering their cellphones.""
Question: In the event ""stop"", does the state of the participant ""members"" change?
Answer:  Yes
Sentence: ""I'm not sure what you mean by that, but I'm sure you're right.""
Question: In the event ""sure"", does the state of the participant ""I"" change?
Answer: Yes
Sentence: ""I'm not sure what you mean by that, but I'm sure you're right.""
Question: In the event ""I"", does the state of the participant ""you"" change?
Answer: Yes
Sentence: ""I'm not sure what you mean by that, but I'm sure you '",6.0
7,gpt_neo_2.7b,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""One thought is to have just the agenda as a couple topics and then lead in with the first two questions as I 've listed .""
Question: In the event ""listed"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""I understand how competitive the process has become , but I felt that with my work experiences , recommendations , personality , extracurricular activities , etc. that this would compensate for my disability .""
Question: In the event ""become"", does the state of the participant ""process"" change?
Answer: Yes
Sentence: ""I took the original piece of metal and rigged it to make due since I had to complete the job .""
Question: In the event ""rigged"", does the state of the participant ""it"" change?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""One thought is to have just the agenda as a couple topics and then lead in with the first two questions as I've listed.""
Question: In the event ""listed"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""I understand how competitive the process has become, but I felt that with my work experiences, recommendations, personality, extracurricular activities, etc. that this would compensate for my disability.""
Question: In the event ""become"", does the state of the participant ""process"" change?
Answer: Yes
Sentence: ""I took the original piece of metal and rigged it to make due since I had to complete the job.""
Question: In the event ""rigged"", does the state of the participant ""it"" change?
Answer:  Yes
Sentence: ""I have been working on this project for the past two years and I have been working on it for the past two years and I have been working on it for the past two years and I have been working on it for the past two years and I have been working on it for the past two years and I have been working on it for the past two years and I have been working on it for the past two years and I have been working on it for the past two years and I have been working on it for the past two years",7.0
8,gpt_neo_2.7b,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""We need for interviewers to commit either to the morning ( 9 am - 12 pm ) or afternoon ( 2 pm - 5 pm ) complete session .""
Question: In the event ""commit"", does the state of the participant ""interviewers"" change?
Answer: Yes
Sentence: ""We took our beloved kitty to him and it came back dead .""
Question: In the event ""took"", does the state of the participant ""kitty"" change?
Answer: Yes
Sentence: ""Hundreds of people are feared dead in Mississippi , and the Louisiana city of New Orleans is badly flooded .""
Question: In the event ""flooded"", does the state of the participant ""city"" change?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""We need for interviewers to commit either to the morning ( 9 am - 12 pm ) or afternoon ( 2 pm - 5 pm ) complete session.""
Question: In the event ""commit"", does the state of the participant ""interviewers"" change?
Answer: Yes
Sentence: ""We took our beloved kitty to him and it came back dead.""
Question: In the event ""took"", does the state of the participant ""kitty"" change?
Answer: Yes
Sentence: ""Hundreds of people are feared dead in Mississippi, and the Louisiana city of New Orleans is badly flooded.""
Question: In the event ""flooded"", does the state of the participant ""city"" change?
Answer:  Yes
Sentence: ""The president of the United States has been shot.""
Question: In the event ""shot"", does the state of the participant ""president"" change?
Answer: Yes
Sentence: ""The president of the United States has been shot.""
Question: In the event ""shot"", does the state of the participant ""president"" change?
Answer: Yes
Sentence: ""The president of the United States has been shot.""
Question: In the event ""shot"", does the state of the participant ""president"" change?
Answer: Yes
Sentence: ""The president of the United States has been shot",8.0
9,gpt_neo_2.7b,change_of_state_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""We had a great stay , your service was excellent and we will use you again !""
Question: In the event ""had"", does the state of the participant ""We"" change?
Answer: Yes
Sentence: ""In Texas , BP shut its 460,000 barrels per day refinery and Marathon shut its 72,000 bpd plant .""
Question: In the event ""shut"", does the state of the participant ""plant"" change?
Answer: Yes
Sentence: ""I need something reliable and good looking .""
Question: In the event ""need"", does the state of the participant ""something"" change?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""We had a great stay, your service was excellent and we will use you again!""
Question: In the event ""had"", does the state of the participant ""We"" change?
Answer: Yes
Sentence: ""In Texas, BP shut its 460,000 barrels per day refinery and Marathon shut its 72,000 bpd plant.""
Question: In the event ""shut"", does the state of the participant ""plant"" change?
Answer: Yes
Sentence: ""I need something reliable and good looking.""
Question: In the event ""need"", does the state of the participant ""something"" change?
Answer:  No
Sentence: ""I need something reliable and good looking.""
Question: In the event ""need"", does the state of the participant ""something"" change?
Answer: Yes
Sentence: ""I need something reliable and good looking.""
Question: In the event ""need"", does the state of the participant ""something"" change?
Answer: Yes
Sentence: ""I need something reliable and good looking.""
Question: In the event ""need"", does the state of the participant ""something"" change?
Answer: Yes
Sentence: ""I need something reliable and good looking.""
Question: In the event ""need"", does the state of the participant ""something"" change?
Answer: Yes
Sentence",9.0
