,model,exp_type,prompt,pred,true,response,Unnamed: 0
0,gpt_neo_2.7b,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I wanted to follow up with you regarding the creation and approval of ISDA Confirmations for the following equity trades that I understand Laurel had discussed with you previously .""
Question: In the event ""understand"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""In January 1998 Fabio Tollis and Chiara Marino , both just 16 , disappeared .""
Question: In the event ""disappeared"", does the state of the participant ""Tollis"" change?
Answer: Yes
Sentence: ""you need to learn about white balance , composition , angle , and work on using the camera properly ...""
Question: In the event ""need"", does the state of the participant ""you"" change?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I wanted to follow up with you regarding the creation and approval of ISDA Confirmations for the following equity trades that I understand Laurel had discussed with you previously.""
Question: In the event ""understand"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""In January 1998 Fabio Tollis and Chiara Marino, both just 16, disappeared.""
Question: In the event ""disappeared"", does the state of the participant ""Tollis"" change?
Answer: Yes
Sentence: ""you need to learn about white balance, composition, angle, and work on using the camera properly...""
Question: In the event ""need"", does the state of the participant ""you"" change?
Answer:  Yes
Sentence: ""I am not sure if you are aware of the fact that the camera is not a good choice for a professional photographer...""
Question: In the event ""not"", does the state of the participant ""I"" change?
Answer: Yes
Sentence: ""I am not sure if you are aware of the fact that the camera is not a good choice for a professional photographer...""
Question: In the event ""not"", does the state of the participant ""you"" change?
Answer: Yes
Sentence: ""I am not sure if you are aware of the fact that the camera",0.0
1,gpt_neo_2.7b,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The decor left a lot to be desired and the posters telling me all the reasons 99 was great just served as an ironic contrast against the reality .""
Question: In the event ""left"", does the state of the participant ""lot"" change?
Answer: No
Sentence: ""Liquidweb.com Rocks !!!""
Question: In the event ""Rocks"", does the state of the participant ""Liquidweb.com"" change?
Answer: No
Sentence: ""And the President becomes a Dictator , unrestrained by anything in the Constitution , backed up by the Armed Forces , which would be entirely under his personal control .""
Question: In the event ""becomes"", does the state of the participant ""President"" change?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The decor left a lot to be desired and the posters telling me all the reasons 99 was great just served as an ironic contrast against the reality.""
Question: In the event ""left"", does the state of the participant ""lot"" change?
Answer: No
Sentence: ""Liquidweb.com Rocks!!!""
Question: In the event ""Rocks"", does the state of the participant ""Liquidweb.com"" change?
Answer: No
Sentence: ""And the President becomes a Dictator, unrestrained by anything in the Constitution, backed up by the Armed Forces, which would be entirely under his personal control.""
Question: In the event ""becomes"", does the state of the participant ""President"" change?
Answer:  Yes
Sentence: ""The President becomes a Dictator, unrestrained by anything in the Constitution, backed up by the Armed Forces, which would be entirely under his personal control.""
Question: In the event ""unrestrained"", does the state of the participant ""Dictator"" change?
Answer: Yes
Sentence: ""The President becomes a Dictator, unrestrained by anything in the Constitution, backed up by the Armed Forces, which would be entirely under his personal control.""
Question: In the event ""backed up"", does the state of the participant ""Armed Forces"" change?
Answer",1.0
2,gpt_neo_2.7b,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Climate : Humans fuss , animals adjust""
Question: In the event ""adjust"", does the state of the participant ""animals"" change?
Answer: Yes
Sentence: ""It was incorporated as a city on May 26 , 1955 .""
Question: In the event ""incorporated"", does the state of the participant ""It"" change?
Answer: Yes
Sentence: ""MFJ Inc transformed our run down back yard into a place of beauty .""
Question: In the event ""transformed"", does the state of the participant ""Inc"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Climate : Humans fuss, animals adjust""
Question: In the event ""adjust"", does the state of the participant ""animals"" change?
Answer: Yes
Sentence: ""It was incorporated as a city on May 26, 1955.""
Question: In the event ""incorporated"", does the state of the participant ""It"" change?
Answer: Yes
Sentence: ""MFJ Inc transformed our run down back yard into a place of beauty.""
Question: In the event ""transformed"", does the state of the participant ""Inc"" change?
Answer:  Yes
Sentence: ""The city of San Francisco is the largest city in the United States.""
Question: In the event ""largest"", does the state of the participant ""San Francisco"" change?
Answer: Yes
Sentence: ""The city of San Francisco is the largest city in the United States.""
Question: In the event ""largest"", does the state of the participant ""San Francisco"" change?
Answer: Yes
Sentence: ""The city of San Francisco is the largest city in the United States.""
Question: In the event ""largest"", does the state of the participant ""San Francisco"" change?
Answer: Yes
Sentence: ""The city of San Francisco is the largest city in the United States.""
Question: In the event ""largest"", does the state",2.0
3,gpt_neo_2.7b,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The US lost yet another helicopter to hostile fire near Habbaniyah in the Sunni heartland , but this time the crew was safe .""
Question: In the event ""lost"", does the state of the participant ""helicopter"" change?
Answer: Yes
Sentence: ""Hundreds of people are feared dead in Mississippi , and the Louisiana city of New Orleans is badly flooded .""
Question: In the event ""flooded"", does the state of the participant ""city"" change?
Answer: Yes
Sentence: ""Once upon a time ( in 2001 , to be specific ) , the Coca - Cola corporation built a bottling plant in a small and remote Indian village in the state of Kerala .""
Question: In the event ""built"", does the state of the participant ""plant"" change?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The US lost yet another helicopter to hostile fire near Habbaniyah in the Sunni heartland, but this time the crew was safe.""
Question: In the event ""lost"", does the state of the participant ""helicopter"" change?
Answer: Yes
Sentence: ""Hundreds of people are feared dead in Mississippi, and the Louisiana city of New Orleans is badly flooded.""
Question: In the event ""flooded"", does the state of the participant ""city"" change?
Answer: Yes
Sentence: ""Once upon a time ( in 2001, to be specific ), the Coca - Cola corporation built a bottling plant in a small and remote Indian village in the state of Kerala.""
Question: In the event ""built"", does the state of the participant ""plant"" change?
Answer:  Yes
Sentence: ""The US lost yet another helicopter to hostile fire near Habbaniyah in the Sunni heartland, but this time the crew was safe.""
Question: In the event ""lost"", does the state of the participant ""helicopter"" change?
Answer: Yes
Sentence: ""Hundreds of people are feared dead in Mississippi, and the Louisiana city of New Orleans is badly flooded.""
Question: In the event ""flooded"", does the state of the participant ""city"" change?
Answer: Yes
Sent",3.0
4,gpt_neo_2.7b,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Tangipahoa Parish sheriff 's deputy Christopher Blair Labat , 24 , was booked Tuesday on one count of aggravated rape and one count of crime against nature .""
Question: In the event ""booked"", does the state of the participant ""Labat"" change?
Answer: Yes
Sentence: ""I have the opportunity to pick up a super nice 6 year old for free .""
Question: In the event ""pick"", does the state of the participant ""old"" change?
Answer: No
Sentence: ""I remain unhappy .""
Question: In the event ""remain"", does the state of the participant ""I"" change?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Tangipahoa Parish sheriff's deputy Christopher Blair Labat, 24, was booked Tuesday on one count of aggravated rape and one count of crime against nature.""
Question: In the event ""booked"", does the state of the participant ""Labat"" change?
Answer: Yes
Sentence: ""I have the opportunity to pick up a super nice 6 year old for free.""
Question: In the event ""pick"", does the state of the participant ""old"" change?
Answer: No
Sentence: ""I remain unhappy.""
Question: In the event ""remain"", does the state of the participant ""I"" change?
Answer: 

A:

The answer is yes.
The sentence is:

In the event ""booked"", does the state of the participant ""Labat"" change?

The answer is yes because the state of the participant Labat changes.
The sentence is:

In the event ""pick"", does the state of the participant ""old"" change?

The answer is no because the state of the participant old does not change.
The sentence is:

In the event ""remain"", does the state of the participant ""I"" change?

The answer is no because the state of the participant I does not change.
The sentence is:

In the event",4.0
5,gpt_neo_2.7b,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""President Bush pinched a few nerves yesterday with his choice of words :""
Question: In the event ""pinched"", does the state of the participant ""Bush"" change?
Answer: No
Sentence: ""You need either a filter for each device except the DSL modem , or a whole home filter which filters all the jacks , except the one which the DSL modem connects .""
Question: In the event ""filters"", does the state of the participant ""filter"" change?
Answer: No
Sentence: ""In Texas , BP shut its 460,000 barrels per day refinery and Marathon shut its 72,000 bpd plant .""
Question: In the event ""shut"", does the state of the participant ""plant"" change?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""President Bush pinched a few nerves yesterday with his choice of words :""
Question: In the event ""pinched"", does the state of the participant ""Bush"" change?
Answer: No
Sentence: ""You need either a filter for each device except the DSL modem, or a whole home filter which filters all the jacks, except the one which the DSL modem connects.""
Question: In the event ""filters"", does the state of the participant ""filter"" change?
Answer: No
Sentence: ""In Texas, BP shut its 460,000 barrels per day refinery and Marathon shut its 72,000 bpd plant.""
Question: In the event ""shut"", does the state of the participant ""plant"" change?
Answer:  No
Sentence: ""The company has been fined $1.5 million for the spill.""
Question: In the event ""fine"", does the state of the participant ""company"" change?
Answer: No
Sentence: ""The company has been fined $1.5 million for the spill.""
Question: In the event ""fine"", does the state of the participant ""company"" change?
Answer: No
Sentence: ""The company has been fined $1.5 million for the spill.""
Question: In the event ""fine"", does the state of the participant ""company"" change?
",5.0
6,gpt_neo_2.7b,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The missile 's manufacturers state that one or two missiles could cripple a destroyer , and five missiles could sink a 20,000 ton ship .""
Question: In the event ""sink"", does the state of the participant ""missiles"" change?
Answer: Yes
Sentence: ""Following on the heels of Ben 's annoucement yesterday , I thought I 'd post that I have joined Google as well .""
Question: In the event ""joined"", does the state of the participant ""Google"" change?
Answer: No
Sentence: ""Brass melts at just under 2000 F which is a bright yellow heat , not red hot .""
Question: In the event ""melts"", does the state of the participant ""Brass"" change?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The missile's manufacturers state that one or two missiles could cripple a destroyer, and five missiles could sink a 20,000 ton ship.""
Question: In the event ""sink"", does the state of the participant ""missiles"" change?
Answer: Yes
Sentence: ""Following on the heels of Ben's annoucement yesterday, I thought I 'd post that I have joined Google as well.""
Question: In the event ""joined"", does the state of the participant ""Google"" change?
Answer: No
Sentence: ""Brass melts at just under 2000 F which is a bright yellow heat, not red hot.""
Question: In the event ""melts"", does the state of the participant ""Brass"" change?
Answer:  No
Sentence: ""The first thing I noticed about the new car was that it had a lot of chrome.""
Question: In the event ""new"", does the state of the participant ""car"" change?
Answer: Yes
Sentence: ""The first thing I noticed about the new car was that it had a lot of chrome.""
Question: In the event ""new"", does the state of the participant ""car"" change?
Answer: No
Sentence: ""The first thing I noticed about the new car was that it had a lot of chrome.""
Question: In",6.0
7,gpt_neo_2.7b,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The dealer wanted $ 1300 to fix that and another $ 1500 to fix some other things .""
Question: In the event ""fix"", does the state of the participant ""things"" change?
Answer: Yes
Sentence: ""A state Senate committee is set today to start serving 16 subpoenas on electricity producers and officials who manage California 's energy grid to determine whether they acted in concert to manipulate energy prices .""
Question: In the event ""manipulate"", does the state of the participant ""prices"" change?
Answer: Yes
Sentence: ""The store manager , Jim Smith , made an excellent tire recommendation for my newly acquired Lexus .""
Question: In the event ""made"", does the state of the participant ""recommendation"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""The dealer wanted $ 1300 to fix that and another $ 1500 to fix some other things.""
Question: In the event ""fix"", does the state of the participant ""things"" change?
Answer: Yes
Sentence: ""A state Senate committee is set today to start serving 16 subpoenas on electricity producers and officials who manage California's energy grid to determine whether they acted in concert to manipulate energy prices.""
Question: In the event ""manipulate"", does the state of the participant ""prices"" change?
Answer: Yes
Sentence: ""The store manager, Jim Smith, made an excellent tire recommendation for my newly acquired Lexus.""
Question: In the event ""made"", does the state of the participant ""recommendation"" change?
Answer:  Yes
Sentence: ""The store manager, Jim Smith, made an excellent tire recommendation for my newly acquired Lexus.""
Question: In the event ""recommendation"", does the state of the participant ""Lexus"" change?
Answer: Yes
Sentence: ""The store manager, Jim Smith, made an excellent tire recommendation for my newly acquired Lexus.""
Question: In the event ""recommendation"", does the state of the participant ""Lexus"" change?
Answer: Yes
Sentence: ""The store manager, Jim Smith, made an excellent tire recommendation for my newly",7.0
8,gpt_neo_2.7b,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Anyway , after much yelling and cussing I hung up , grabbed a cab , and went to Geno 's .""
Question: In the event ""hung"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""Records show that on Oct. 31 , power generators and electricity traders filed letters with the Federal Energy Regulatory Commission , demanding that the new plan be killed .""
Question: In the event ""killed"", does the state of the participant ""plan"" change?
Answer: Yes
Sentence: ""I love the location and the apartment !!""
Question: In the event ""love"", does the state of the participant ""location"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Anyway, after much yelling and cussing I hung up, grabbed a cab, and went to Geno's.""
Question: In the event ""hung"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""Records show that on Oct. 31, power generators and electricity traders filed letters with the Federal Energy Regulatory Commission, demanding that the new plan be killed.""
Question: In the event ""killed"", does the state of the participant ""plan"" change?
Answer: Yes
Sentence: ""I love the location and the apartment!!""
Question: In the event ""love"", does the state of the participant ""location"" change?
Answer:  Yes
Sentence: ""I love the location and the apartment!!""
Question: In the event ""love"", does the state of the participant ""apartment"" change?
Answer: Yes
Sentence: ""I love the location and the apartment!!""
Question: In the event ""love"", does the state of the participant ""location"" change?
Answer: Yes
Sentence: ""I love the location and the apartment!!""
Question: In the event ""love"", does the state of the participant ""apartment"" change?
Answer: Yes
Sentence: ""I love the location and the apartment!!""
Question: In the event",8.0
9,gpt_neo_2.7b,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""they do some good waterproof raincoats""
Question: In the event ""do"", does the state of the participant ""they"" change?
Answer: No
Sentence: ""They had a room with a $ 99 rate , which I booked .""
Question: In the event ""booked"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""I hope you have a great summer .""
Question: In the event ""hope"", does the state of the participant ""I"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""they do some good waterproof raincoats""
Question: In the event ""do"", does the state of the participant ""they"" change?
Answer: No
Sentence: ""They had a room with a $ 99 rate, which I booked.""
Question: In the event ""booked"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""I hope you have a great summer.""
Question: In the event ""hope"", does the state of the participant ""I"" change?
Answer:  Yes
Sentence: ""I hope you have a great summer.""
Question: In the event ""have"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""I hope you have a great summer.""
Question: In the event ""have"", does the state of the participant ""I"" change?
Answer: Yes
Sentence: ""I hope you have a great summer.""
Question: In the event ""have"", does the state of the participant ""I"" change?
Answer: Yes
Sentence: ""I hope you have a great summer.""
Question: In the event ""have"", does the state of the participant ""I"" change?
Answer: Yes
Sentence: ""I hope you have a great summer.""
Question: In the event """,9.0
