,model,exp_type,prompt,pred,true,response,Unnamed: 0
0,gpt_neo_1.3b,change_of_state_2_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Andreas Bechtolsheim built a microcomputer ; Vinod Khosla recruited him and Scott McNealy to manufacture computers based on it , and Bill Joy to develop a UNIX - based OS for the computer .""
Question: In the event ""manufacture"", does the participant ""computers"" change in state?
Answer: Yes
Sentence: ""Their Club sandwich looks tasty , maybe that 'll change my mind .... and a different server .""
Question: In the event ""change"", does the participant ""mind"" change in state?
Answer: Yes
Sentence: ""I have a hamster , and mice and rats like to escape .""
Question: In the event ""have"", does the participant ""hamster"" change in state?
Answer: No
Sentence: ""The new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull .""
Question: In the event ""has"", does the participant ""studios"" change in state?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Andreas Bechtolsheim built a microcomputer ; Vinod Khosla recruited him and Scott McNealy to manufacture computers based on it, and Bill Joy to develop a UNIX - based OS for the computer.""
Question: In the event ""manufacture"", does the participant ""computers"" change in state?
Answer: Yes
Sentence: ""Their Club sandwich looks tasty, maybe that 'll change my mind.... and a different server.""
Question: In the event ""change"", does the participant ""mind"" change in state?
Answer: Yes
Sentence: ""I have a hamster, and mice and rats like to escape.""
Question: In the event ""have"", does the participant ""hamster"" change in state?
Answer: No
Sentence: ""The new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull.""
Question: In the event ""has"", does the participant ""studios"" change in state?
Answer: 
Sentence: ""I'm not sure if I'm going to be able to get a job in the new Centre.""
Question: In the event ""can"", does the participant ""get"" change in state?
Answer: Yes
Sentence: ""I'm not sure if I'm going to be able to get a job in the new Centre.""
Question: In the event ""get"", does the participant ""can"" change in state?
Answer: Yes
Sentence: ""I'm not sure if I'm going to be able to get a job in the new Centre.""
Question: In the event ""can"", does the participant ""get"" change in state?
Answer: Yes
Sentence: ""I'm not sure if I'm going to be able to get a job in the new Centre.""
Question: In",0.0
1,gpt_neo_1.3b,change_of_state_2_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""The decor left a lot to be desired and the posters telling me all the reasons 99 was great just served as an ironic contrast against the reality .""
Question: In the event ""left"", does the participant ""lot"" change in state?
Answer: No
Sentence: ""This entity was created in 2000 for the acquistion of WarpSpeed Communications ( now Enron WarpSpeed Services , Inc. 83N ) , and then dissolved upon completion of merger .""
Question: In the event ""created"", does the participant ""entity"" change in state?
Answer: Yes
Sentence: ""My family and I thank you !!!!!!!!!!""
Question: In the event ""thank"", does the participant ""you"" change in state?
Answer: Yes
Sentence: ""You want to bring something back with you from your deep space experience where you sensed your mind merging with the universal Mind .""
Question: In the event ""sensed"", does the participant ""you"" change in state?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""The decor left a lot to be desired and the posters telling me all the reasons 99 was great just served as an ironic contrast against the reality.""
Question: In the event ""left"", does the participant ""lot"" change in state?
Answer: No
Sentence: ""This entity was created in 2000 for the acquistion of WarpSpeed Communications ( now Enron WarpSpeed Services, Inc. 83N ), and then dissolved upon completion of merger.""
Question: In the event ""created"", does the participant ""entity"" change in state?
Answer: Yes
Sentence: ""My family and I thank you!!!!!!!!!!""
Question: In the event ""thank"", does the participant ""you"" change in state?
Answer: Yes
Sentence: ""You want to bring something back with you from your deep space experience where you sensed your mind merging with the universal Mind.""
Question: In the event ""sensed"", does the participant ""you"" change in state?
Answer: 

A:

The sentence is ambiguous. 

The decor left a lot to be desired and the posters telling me all the reasons 99 was great just served as an ironic contrast against the reality.

The decor left a lot to be desired and the posters telling me all the reasons 99 was great just served as an ironic contrast against the reality.

The decor left a lot to be desired and the posters telling me all the reasons 99 was great just served as an ironic contrast against the reality.

The decor left a lot to be desired and the posters telling me all the reasons 99 was great just served as an ironic contrast against the reality.

The decor left a lot to be desired and the posters telling me all the reasons 99 was great just served as an ironic contrast against the reality.

The decor left a lot to be",1.0
2,gpt_neo_1.3b,change_of_state_2_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Michael helped shoot the majority of my firm 's website and we could not have been happier .""
Question: In the event ""shoot"", does the participant ""majority"" change in state?
Answer: Yes
Sentence: ""They did a vehicle wrap for my Toyota Venza that looks amazing .""
Question: In the event ""did"", does the participant ""wrap"" change in state?
Answer: Yes
Sentence: ""I love this place lots of people to talk to and school is across the street !""
Question: In the event ""love"", does the participant ""place"" change in state?
Answer: No
Sentence: ""The main reason I wrote this post is to ask anyone reading this if they know of some way I can help put a stop to this Cat Holocaust .""
Question: In the event ""wrote"", does the participant ""post"" change in state?
Answer: 
",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Michael helped shoot the majority of my firm's website and we could not have been happier.""
Question: In the event ""shoot"", does the participant ""majority"" change in state?
Answer: Yes
Sentence: ""They did a vehicle wrap for my Toyota Venza that looks amazing.""
Question: In the event ""did"", does the participant ""wrap"" change in state?
Answer: Yes
Sentence: ""I love this place lots of people to talk to and school is across the street!""
Question: In the event ""love"", does the participant ""place"" change in state?
Answer: No
Sentence: ""The main reason I wrote this post is to ask anyone reading this if they know of some way I can help put a stop to this Cat Holocaust.""
Question: In the event ""wrote"", does the participant ""post"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence",2.0
3,gpt_neo_1.3b,change_of_state_2_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Dr. Obina told me that his office closed at noon and that I should call him on Monday .""
Question: In the event ""closed"", does the participant ""office"" change in state?
Answer: Yes
Sentence: ""The lady at pet smart said 4 hours , but on places on the net it says 10 to 12 hours .""
Question: In the event ""said"", does the participant ""hours"" change in state?
Answer: No
Sentence: ""It put hair on my chest and thanks to the owner s advice I invested vanguard , got myself a woman like Jerry , and became a republican .""
Question: In the event ""put"", does the participant ""hair"" change in state?
Answer: Yes
Sentence: ""As a result , your finances improve - and your newfound confidence could attract new love into your life .""
Question: In the event ""improve"", does the participant ""finances"" change in state?
Answer: 
",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Dr. Obina told me that his office closed at noon and that I should call him on Monday.""
Question: In the event ""closed"", does the participant ""office"" change in state?
Answer: Yes
Sentence: ""The lady at pet smart said 4 hours, but on places on the net it says 10 to 12 hours.""
Question: In the event ""said"", does the participant ""hours"" change in state?
Answer: No
Sentence: ""It put hair on my chest and thanks to the owner s advice I invested vanguard, got myself a woman like Jerry, and became a republican.""
Question: In the event ""put"", does the participant ""hair"" change in state?
Answer: Yes
Sentence: ""As a result, your finances improve - and your newfound confidence could attract new love into your life.""
Question: In the event ""improve"", does the participant ""finances"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The answer is yes if the participant ""office"" changes in state.
The answer is no if the participant ""hours"" changes in state.
The answer is no if the participant ""hair"" changes in state.
The answer is yes if the participant ""finances"" changes in state.
The answer is no if the participant ""improve"" changes in state.
The answer is no if the participant ""finances"" changes in state.
The answer is yes if the participant ""improve"" changes in state.
The answer is no if the participant ""hair"" changes in state.
The answer is yes if the participant ""finances"" changes in state.
The answer is no if the participant ""improve"" changes in state.
The answer is no if the participant """,3.0
4,gpt_neo_1.3b,change_of_state_2_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Lo and behold , they replaced the screen ( which had to be ordered ) yesterday and did n't charge me a dime .""
Question: In the event ""charge"", does the participant ""me"" change in state?
Answer: No
Sentence: ""Several candidates were assassinated and targeted these last two weeks , others have been forced under threats to withdraw and to follow the example of the Islamic party .""
Question: In the event ""follow"", does the participant ""example"" change in state?
Answer: No
Sentence: ""Hyatt web site improved .""
Question: In the event ""improved"", does the participant ""site"" change in state?
Answer: Yes
Sentence: ""A NATO spokesman said : "" There 's no tracking mechanism to ensure they do n't fall into the wrong hands .""
Question: In the event ""fall"", does the participant ""they"" change in state?
Answer: 
",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Lo and behold, they replaced the screen ( which had to be ordered ) yesterday and didn't charge me a dime.""
Question: In the event ""charge"", does the participant ""me"" change in state?
Answer: No
Sentence: ""Several candidates were assassinated and targeted these last two weeks, others have been forced under threats to withdraw and to follow the example of the Islamic party.""
Question: In the event ""follow"", does the participant ""example"" change in state?
Answer: No
Sentence: ""Hyatt web site improved.""
Question: In the event ""improved"", does the participant ""site"" change in state?
Answer: Yes
Sentence: ""A NATO spokesman said : "" There's no tracking mechanism to ensure they don't fall into the wrong hands.""
Question: In the event ""fall"", does the participant ""they"" change in state?
Answer: 

A:

The answer is yes.

In the event ""charge"", does the participant ""me"" change in state?

Yes.

In the event ""charge"", does the participant ""example"" change in state?

Yes.

In the event ""charge"", does the participant ""they"" change in state?

Yes.

In the event ""charge"", does the participant ""site"" change in state?

Yes.

In the event ""charge"", does the participant ""they"" change in state?

Yes.

In the event ""charge"", does the participant ""they"" change in state?

Yes.

In the event ""charge"", does the participant ""they"" change in state?

Yes.

In the event ""charge"", does the participant ""they"" change in state?

Yes.

In the event",4.0
5,gpt_neo_1.3b,change_of_state_2_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church .""
Question: In the event ""confessed"", does the participant ""Bernard"" change in state?
Answer: No
Sentence: ""It is our belief that this compensation plan will produce some of the largest checks in network marketing history .""
Question: In the event ""produce"", does the participant ""some"" change in state?
Answer: Yes
Sentence: ""Attached are the draft Schedule to the ISDA Master Agreement , together with Paragraph 13 to the ISDA Credit Support Annex .""
Question: In the event ""Attached"", does the participant ""Schedule"" change in state?
Answer: No
Sentence: ""James Bateman came the day I called and fixed the problem quickly and efficiently .""
Question: In the event ""fixed"", does the participant ""problem"" change in state?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church.""
Question: In the event ""confessed"", does the participant ""Bernard"" change in state?
Answer: No
Sentence: ""It is our belief that this compensation plan will produce some of the largest checks in network marketing history.""
Question: In the event ""produce"", does the participant ""some"" change in state?
Answer: Yes
Sentence: ""Attached are the draft Schedule to the ISDA Master Agreement, together with Paragraph 13 to the ISDA Credit Support Annex.""
Question: In the event ""Attached"", does the participant ""Schedule"" change in state?
Answer: No
Sentence: ""James Bateman came the day I called and fixed the problem quickly and efficiently.""
Question: In the event ""fixed"", does the participant ""problem"" change in state?
Answer: 
Sentence: ""The company has been in the news for the last few months because of the company's decision to stop using the term'sales' in its marketing materials.""
Question: In the event ""decision"", does the participant ""company"" change in state?
Answer: Yes
Sentence: ""The company has been in the news for the last few months because of the company's decision to stop using the term'sales' in its marketing materials.""
Question: In the event ""decision"", does the participant ""company"" change in state?
Answer: Yes
Sentence: ""The company has been in the news for the last few months because of the company's decision to stop using the term'sales' in its marketing materials.""
Question: In the event ""decision"", does the participant ""company",5.0
6,gpt_neo_1.3b,change_of_state_2_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""She makes every item fit you perfectly .""
Question: In the event ""makes"", does the participant ""She"" change in state?
Answer: No
Sentence: ""They interviewed me , gave me tests in the software I included on my resume , and placed me in a position that I kept for several years .""
Question: In the event ""interviewed"", does the participant ""They"" change in state?
Answer: No
Sentence: ""You take a boat across the river , then spend a day biking , eating at a local restaurant , buying souvenirs and doing other things that are geared towards tourists .""
Question: In the event ""take"", does the participant ""boat"" change in state?
Answer: No
Sentence: ""They have unbeatable price in town and deliver on time .""
Question: In the event ""have"", does the participant ""They"" change in state?
Answer: 
",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""She makes every item fit you perfectly.""
Question: In the event ""makes"", does the participant ""She"" change in state?
Answer: No
Sentence: ""They interviewed me, gave me tests in the software I included on my resume, and placed me in a position that I kept for several years.""
Question: In the event ""interviewed"", does the participant ""They"" change in state?
Answer: No
Sentence: ""You take a boat across the river, then spend a day biking, eating at a local restaurant, buying souvenirs and doing other things that are geared towards tourists.""
Question: In the event ""take"", does the participant ""boat"" change in state?
Answer: No
Sentence: ""They have unbeatable price in town and deliver on time.""
Question: In the event ""have"", does the participant ""They"" change in state?
Answer: 

A:

The answer is no.
The sentence is a question, not a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence",6.0
7,gpt_neo_1.3b,change_of_state_2_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""All you can do is take each section ( individual video ) and edit them together on software .""
Question: In the event ""edit"", does the participant ""them"" change in state?
Answer: Yes
Sentence: ""From the moment you enter the restaurant , you know you are some place special .""
Question: In the event ""know"", does the participant ""you"" change in state?
Answer: Yes
Sentence: ""A 1971 evaluation called Bush "" an exceptionally fine young officer and pilot "" who "" continually flies intercept missions with the unit to increase his proficiency even further . """"
Question: In the event ""increase"", does the participant ""proficiency"" change in state?
Answer: Yes
Sentence: ""I have two cats , and at first they hissed at each other because cats are very territorial , but now they do fight and play .""
Question: In the event ""have"", does the participant ""I"" change in state?
Answer: 
",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""All you can do is take each section ( individual video ) and edit them together on software.""
Question: In the event ""edit"", does the participant ""them"" change in state?
Answer: Yes
Sentence: ""From the moment you enter the restaurant, you know you are some place special.""
Question: In the event ""know"", does the participant ""you"" change in state?
Answer: Yes
Sentence: ""A 1971 evaluation called Bush "" an exceptionally fine young officer and pilot "" who "" continually flies intercept missions with the unit to increase his proficiency even further. """"
Question: In the event ""increase"", does the participant ""proficiency"" change in state?
Answer: Yes
Sentence: ""I have two cats, and at first they hissed at each other because cats are very territorial, but now they do fight and play.""
Question: In the event ""have"", does the participant ""I"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
",7.0
8,gpt_neo_1.3b,change_of_state_2_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .""
Question: In the event ""deliver"", does the participant ""it"" change in state?
Answer: No
Sentence: ""The mass murder happening right now in Sudan , where the Arab Moslem regime is massacring its black Christian citizens , has nothing to do with Israel .""
Question: In the event ""massacring"", does the participant ""citizens"" change in state?
Answer: Yes
Sentence: ""By the late 1990s , Iraq had no nuclear or biological weapons program , and had destroyed its chemical weapons stockpiles .""
Question: In the event ""had"", does the participant ""program"" change in state?
Answer: Yes
Sentence: ""This defeats the purpose of using a Tradename .""
Question: In the event ""defeats"", does the participant ""purpose"" change in state?
Answer: 
",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""On August 21st, 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it.""
Question: In the event ""deliver"", does the participant ""it"" change in state?
Answer: No
Sentence: ""The mass murder happening right now in Sudan, where the Arab Moslem regime is massacring its black Christian citizens, has nothing to do with Israel.""
Question: In the event ""massacring"", does the participant ""citizens"" change in state?
Answer: Yes
Sentence: ""By the late 1990s, Iraq had no nuclear or biological weapons program, and had destroyed its chemical weapons stockpiles.""
Question: In the event ""had"", does the participant ""program"" change in state?
Answer: Yes
Sentence: ""This defeats the purpose of using a Tradename.""
Question: In the event ""defeats"", does the participant ""purpose"" change in state?
Answer: 

A:

The sentence you have is a question. 

In the event ""deliver"", does the participant ""it"" change in state?

The answer is yes. 

In the event ""massacring"", does the participant ""citizens"" change in state?

The answer is yes. 

In the event ""had"", does the participant ""program"" change in state?

The answer is yes. 

In the event ""defeats"", does the participant ""purpose"" change in state?

The answer is yes. 

In the event ""defeats"", does the participant ""purpose"" change in state?

The answer is yes. 

In the event ""defeats"", does the participant ""purpose"" change in state?

The answer is yes. 

In the",8.0
9,gpt_neo_1.3b,change_of_state_2_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I live in London .""
Question: In the event ""live"", does the participant ""I"" change in state?
Answer: Yes
Sentence: ""Sussex have White Skin which could be recessive or dominate .""
Question: In the event ""have"", does the participant ""Sussex"" change in state?
Answer: No
Sentence: ""I think it will help me very much in my role .""
Question: In the event ""think"", does the participant ""I"" change in state?
Answer: No
Sentence: ""Climate : Humans fuss , animals adjust""
Question: In the event ""adjust"", does the participant ""animals"" change in state?
Answer: 
",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I live in London.""
Question: In the event ""live"", does the participant ""I"" change in state?
Answer: Yes
Sentence: ""Sussex have White Skin which could be recessive or dominate.""
Question: In the event ""have"", does the participant ""Sussex"" change in state?
Answer: No
Sentence: ""I think it will help me very much in my role.""
Question: In the event ""think"", does the participant ""I"" change in state?
Answer: No
Sentence: ""Climate : Humans fuss, animals adjust""
Question: In the event ""adjust"", does the participant ""animals"" change in state?
Answer: 

A:

I think the answer is yes.
The sentence is ambiguous.

I live in London.

The sentence is ambiguous because the word live is not clear.

I live in London.

The sentence is ambiguous because the word live is not clear.

I live in London.

The sentence is ambiguous because the word live is not clear.

I live in London.

The sentence is ambiguous because the word live is not clear.

I live in London.

The sentence is ambiguous because the word live is not clear.

I live in London.

The sentence is ambiguous because the word live is not clear.

I live in London.

The sentence is ambiguous because the word live is not clear.

I live in London.

The sentence is ambiguous because the word live is not clear.

I live in London.

The sentence is ambiguous because the word live is not clear.

I live in London.

The sentence is ambiguous because the word live is not clear.

I live in London.
",9.0
