,model,exp_type,prompt,pred,true,response,Unnamed: 0
0,gpt_neo_2.7b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Following on the heels of Ben 's annoucement yesterday , I thought I 'd post that I have joined Google as well .""
Question: In the event ""joined"", does the state of the participant ""Google"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Following on the heels of Ben's annoucement yesterday, I thought I 'd post that I have joined Google as well.""
Question: In the event ""joined"", does the state of the participant ""Google"" change?
Answer: 
Yes, the state of Google changes.

A:

Yes, the state of Google changes.

A:

Yes, the",0.0
1,gpt_neo_2.7b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""SCALIA filed a dissenting opinion , in which THOMAS and ALITO joined .""
Question: In the event ""joined"", does the state of the participant ""THOMAS"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""SCALIA filed a dissenting opinion, in which THOMAS and ALITO joined.""
Question: In the event ""joined"", does the state of the participant ""THOMAS"" change?
Answer: 
Yes, the state of THOMAS changes.

A:

Yes, the state of THOMAS changes.

The state of THOMAS changes.

",1.0
2,gpt_neo_2.7b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""n3td3v saw this story on BBC News Online and thought you should see it .""
Question: In the event ""saw"", does the state of the participant ""story"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""n3td3v saw this story on BBC News Online and thought you should see it.""
Question: In the event ""saw"", does the state of the participant ""story"" change?
Answer: 
Yes, the state of the participant ""story"" changes.

A:

Yes, the state of the participant ""story"" changes.

The state of the participant ""story""",2.0
3,gpt_neo_2.7b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Huge amounts of money , which could have solved many social problems in this dysfunctional part of the world , are channeled into three concentric spheres supporting death and murder .""
Question: In the event ""solved"", does the state of the participant ""amounts"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Huge amounts of money, which could have solved many social problems in this dysfunctional part of the world, are channeled into three concentric spheres supporting death and murder.""
Question: In the event ""solved"", does the state of the participant ""amounts"" change?
Answer: 
Yes, the amount of money changes.

A:

The amount of money changes.

The",3.0
4,gpt_neo_2.7b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The Texas Education Reform Caucus is made up of business leaders , educators , and elected officials dedicated to finding common sense approaches to improving education in Texas .""
Question: In the event ""improving"", does the state of the participant ""education"" change?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The Texas Education Reform Caucus is made up of business leaders, educators, and elected officials dedicated to finding common sense approaches to improving education in Texas.""
Question: In the event ""improving"", does the state of the participant ""education"" change?
Answer: 

A:

The answer is yes.
The sentence is ambiguous.  It could mean that the Texas Education Reform Caucus is made up",4.0
5,gpt_neo_2.7b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""And the President becomes a Dictator , unrestrained by anything in the Constitution , backed up by the Armed Forces , which would be entirely under his personal control .""
Question: In the event ""becomes"", does the state of the participant ""President"" change?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""And the President becomes a Dictator, unrestrained by anything in the Constitution, backed up by the Armed Forces, which would be entirely under his personal control.""
Question: In the event ""becomes"", does the state of the participant ""President"" change?
Answer: 
Yes, the state of the President changes.

A:

The answer is yes.
The state of the",5.0
6,gpt_neo_2.7b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Yes , there is a 100 year - old Israeli - Arab conflict , but it is not where the main show is .""
Question: In the event ""is"", does the state of the participant ""conflict"" change?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Yes, there is a 100 year - old Israeli - Arab conflict, but it is not where the main show is.""
Question: In the event ""is"", does the state of the participant ""conflict"" change?
Answer: 
Yes, there is a 100 year - old Israeli - Arab conflict, but it is not where the main show is.

A:

Yes, the state",6.0
7,gpt_neo_2.7b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Who knows how much they want me to pay to fix this thing .""
Question: In the event ""fix"", does the state of the participant ""thing"" change?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Who knows how much they want me to pay to fix this thing.""
Question: In the event ""fix"", does the state of the participant ""thing"" change?
Answer: 
Yes, the state of the participant ""thing"" changes.

A:

The answer is yes.
The sentence is ambiguous. It could mean either:

""Who knows how much they want me to",7.0
8,gpt_neo_2.7b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""There is nothing wrong with a REAL negotiation , but nothing particularly helpful about generating one that s just for show .""
Question: In the event ""generating"", does the state of the participant ""one"" change?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""There is nothing wrong with a REAL negotiation, but nothing particularly helpful about generating one that s just for show.""
Question: In the event ""generating"", does the state of the participant ""one"" change?
Answer: 
Yes, the state of the participant ""one"" changes.

A:

The answer is yes.
The sentence is ambiguous.  It could mean either:
",8.0
9,gpt_neo_2.7b,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""My vet told me when a dog is vomiting a lot , it could be a sign of obstruction .""
Question: In the event ""told"", does the state of the participant ""vet"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""My vet told me when a dog is vomiting a lot, it could be a sign of obstruction.""
Question: In the event ""told"", does the state of the participant ""vet"" change?
Answer: 
Yes, the state of the participant ""vet"" changes.

A:

Yes, the state of the participant ""vet"" changes.

Yes, the state of the participant",9.0
