,model,exp_type,prompt,pred,true,response,Unnamed: 0
0,gpt_j,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I assume you are talking about a pacman frog .""
Question: In the event ""assume"", does the participant ""I"" act on purpose?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I assume you are talking about a pacman frog.""
Question: In the event ""assume"", does the participant ""I"" act on purpose?
Answer: 

A:

The answer is yes.
The sentence is a question, and the question is about the speaker's assumption.
The speaker is assuming that the listener is talking about a pacman frog.
The speaker is assuming",0.0
1,gpt_j,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""There are a lot of genetics at play between a Sussex and Silkie , so the offspring would vary in appearance .""
Question: In the event ""vary"", does the participant ""offspring"" act on purpose?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""There are a lot of genetics at play between a Sussex and Silkie, so the offspring would vary in appearance.""
Question: In the event ""vary"", does the participant ""offspring"" act on purpose?
Answer: 

A:

The answer is yes.
The word vary is a verb, and it means to change in a way that is not predictable.
The word offspring",1.0
2,gpt_j,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Dr. Obina told me that his office closed at noon and that I should call him on Monday .""
Question: In the event ""told"", does the participant ""Obina"" act on purpose?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Dr. Obina told me that his office closed at noon and that I should call him on Monday.""
Question: In the event ""told"", does the participant ""Obina"" act on purpose?
Answer: 

A:

The answer is yes.
The verb ""tell"" is intransitive, so the subject of the sentence is the same as the subject of the verb.
",2.0
3,gpt_j,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I had a routine surgery for an ingrown toenail .""
Question: In the event ""had"", does the participant ""surgery"" act on purpose?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I had a routine surgery for an ingrown toenail.""
Question: In the event ""had"", does the participant ""surgery"" act on purpose?
Answer: 

A:

The answer is yes.
The verb ""had"" is a past tense of the verb ""have"".
The past tense of ""have"" is ""had"".
The past tense of ""have""",3.0
4,gpt_j,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I wish that I had n't done this .""
Question: In the event ""wish"", does the participant ""I"" act on purpose?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I wish that I hadn't done this.""
Question: In the event ""wish"", does the participant ""I"" act on purpose?
Answer: 

A:

The answer is yes.
The sentence is a wish.
The sentence is a wish that the speaker did not do something.
The speaker did not do something.
The speaker did something.
The speaker did",4.0
5,gpt_j,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I knew a cat that died in its sleep aged 21 .""
Question: In the event ""knew"", does the participant ""cat"" act on purpose?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I knew a cat that died in its sleep aged 21.""
Question: In the event ""knew"", does the participant ""cat"" act on purpose?
Answer: 

A:

The answer is yes.
The cat is the subject of the sentence, and the cat is the agent of the verb ""knew"".
The cat is the agent because it is the one that does the",5.0
6,gpt_j,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The situation appears to be even worse in Mississippi .""
Question: In the event ""appears"", does the participant ""situation"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""The situation appears to be even worse in Mississippi.""
Question: In the event ""appears"", does the participant ""situation"" act on purpose?
Answer: 

A:

The situation appears to be even worse in Mississippi.

This is a very common construction in English. It is a way of saying that the situation is bad, but not as bad as it could be.
",6.0
7,gpt_j,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""oh god is there an agenda .""
Question: In the event ""is"", does the participant ""agenda"" act on purpose?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""oh god is there an agenda.""
Question: In the event ""is"", does the participant ""agenda"" act on purpose?
Answer: 

A:

The answer is yes.
The sentence is a question, and the question is ""Is there an agenda?""
The answer is yes, because the question is asking if there is an agenda.
The question is not asking if the",7.0
8,gpt_j,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Winter defied his own board and Gov. Gray Davis when he filed a 50 - page request to remove the caps , records and interviews show .""
Question: In the event ""defied"", does the participant ""Winter"" act on purpose?
Answer: ",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Winter defied his own board and Gov. Gray Davis when he filed a 50 - page request to remove the caps, records and interviews show.""
Question: In the event ""defied"", does the participant ""Winter"" act on purpose?
Answer: __________

A:

The answer is no.
The verb ""defy"" is intransitive, meaning that it does not take an",8.0
9,gpt_j,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The US Marines took most of Fallujah Wednesday , but still face pockets of resistance .""
Question: In the event ""took"", does the participant ""Marines"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The US Marines took most of Fallujah Wednesday, but still face pockets of resistance.""
Question: In the event ""took"", does the participant ""Marines"" act on purpose?
Answer: 

A:

The US Marines took most of Fallujah Wednesday, but still face pockets of resistance.

The US Marines took most of Fallujah Wednesday, but still face pockets of resistance.",9.0
