,model,exp_type,prompt,pred,true,response,Unnamed: 0
0,gpt_neo_2.7b,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""hey kido u made me smile""
Question: In the event ""made"", does the participant ""kido"" act with volition?
Answer: Yes
Sentence: ""Only Caucasians had any political power , corporate presence or owned businesses except for Mom and Pop stores in some neighborhoods .""
Question: In the event ""had"", does the participant ""power"" act with volition?
Answer: No
Sentence: ""We had no choice but to stay but will take this as far as we can .""
Question: In the event ""had"", does the participant ""We"" act with volition?
Answer: No
Sentence: ""He described Allawi 's face as that of a f*ed horse and he dismissed the whole government as a band of thieves and traitors .""
Question: In the event ""dismissed"", does the participant ""government"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""hey kido u made me smile""
Question: In the event ""made"", does the participant ""kido"" act with volition?
Answer: Yes
Sentence: ""Only Caucasians had any political power, corporate presence or owned businesses except for Mom and Pop stores in some neighborhoods.""
Question: In the event ""had"", does the participant ""power"" act with volition?
Answer: No
Sentence: ""We had no choice but to stay but will take this as far as we can.""
Question: In the event ""had"", does the participant ""We"" act with volition?
Answer: No
Sentence: ""He described Allawi's face as that of a f*ed horse and he dismissed the whole government as a band of thieves and traitors.""
Question: In the event ""dismissed"", does the participant ""government"" act with volition?
Answer:  No
Sentence: ""I was so happy to be there that I could have cried.""
Question: In the event ""could"", does the participant ""cry"" act with volition?
Answer: Yes
Sentence: ""I was so happy to be there that I could have cried.""
Question: In the event ""could"", does the participant ""cry"" act with volition?
Answer: Yes
Sentence: ""I was so happy to be there that I could have cried.""
Question: In the event ""could"", does the participant ""cry"" act with volition?
Answer: Yes
Sentence: ""I was so happy to be there that I could have cried.""
Question: In the event ""could"", does the participant ""cry"" act with volition?
Answer: Yes
Sentence: ""I was so happy to be there that I could have cried.""
Question: In",0.0
1,gpt_neo_2.7b,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I recommend this company to ANYONE and everyone that needs great work done at a reasonable rate !""
Question: In the event ""recommend"", does the participant ""company"" act with volition?
Answer: No
Sentence: ""In a highly significant move Afghan Pashtun tribes along the Pakistan border warned the Taliban in Quetta and Chaman that if they try and disrupt the elections , they would be resisted .""
Question: In the event ""disrupt"", does the participant ""elections"" act with volition?
Answer: No
Sentence: ""Above all , we need a total absolute unity and determination of the civilized world against all three circles of evil .""
Question: In the event ""need"", does the participant ""unity"" act with volition?
Answer: No
Sentence: ""We were told that we could n't today because they were closing soon .""
Question: In the event ""closing"", does the participant ""they"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I recommend this company to ANYONE and everyone that needs great work done at a reasonable rate!""
Question: In the event ""recommend"", does the participant ""company"" act with volition?
Answer: No
Sentence: ""In a highly significant move Afghan Pashtun tribes along the Pakistan border warned the Taliban in Quetta and Chaman that if they try and disrupt the elections, they would be resisted.""
Question: In the event ""disrupt"", does the participant ""elections"" act with volition?
Answer: No
Sentence: ""Above all, we need a total absolute unity and determination of the civilized world against all three circles of evil.""
Question: In the event ""need"", does the participant ""unity"" act with volition?
Answer: No
Sentence: ""We were told that we couldn't today because they were closing soon.""
Question: In the event ""closing"", does the participant ""they"" act with volition?
Answer:  No
Sentence: ""I am not a fan of the new president, but I am a fan of the new president's wife.""
Question: In the event ""fan"", does the participant ""president"" act with volition?
Answer: No
Sentence: ""I am not a fan of the new president, but I am a fan of the new president's wife.""
Question: In the event ""fan"", does the participant ""president's wife"" act with volition?
Answer: No
Sentence: ""I am not a fan of the new president, but I am a fan of the new president's wife.""
Question: In the event ""fan"", does the participant ""president"" act with volition?
Answer: No
Sentence: ""I am not a fan of the new president, but I am a",1.0
2,gpt_neo_2.7b,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Iran is encircled by Afghanistan , by the Gulf States , Iraq and the Moslem republics of the former Soviet Union .""
Question: In the event ""encircled"", does the participant ""Iran"" act with volition?
Answer: No
Sentence: ""I have wavy hair and she cut to my hair style .""
Question: In the event ""have"", does the participant ""I"" act with volition?
Answer: No
Sentence: ""Debbie said , it is going to be hard on me to sale my old dodge truck .""
Question: In the event ""said"", does the participant ""Debbie"" act with volition?
Answer: Yes
Sentence: ""Bredders take the one that in not very interested and put it alone in a breeeding tank for 3 - 5 days .""
Question: In the event ""take"", does the participant ""Bredders"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Iran is encircled by Afghanistan, by the Gulf States, Iraq and the Moslem republics of the former Soviet Union.""
Question: In the event ""encircled"", does the participant ""Iran"" act with volition?
Answer: No
Sentence: ""I have wavy hair and she cut to my hair style.""
Question: In the event ""have"", does the participant ""I"" act with volition?
Answer: No
Sentence: ""Debbie said, it is going to be hard on me to sale my old dodge truck.""
Question: In the event ""said"", does the participant ""Debbie"" act with volition?
Answer: Yes
Sentence: ""Bredders take the one that in not very interested and put it alone in a breeeding tank for 3 - 5 days.""
Question: In the event ""take"", does the participant ""Bredders"" act with volition?
Answer:  Yes
Sentence: ""I have a friend who is a very good cook.""
Question: In the event ""a"", does the participant ""friend"" act with volition?
Answer: Yes
Sentence: ""I have a friend who is a very good cook.""
Question: In the event ""a"", does the participant ""friend"" act with volition?
Answer: Yes
Sentence: ""I have a friend who is a very good cook.""
Question: In the event ""a"", does the participant ""friend"" act with volition?
Answer: Yes
Sentence: ""I have a friend who is a very good cook.""
Question: In the event ""a"", does the participant ""friend"" act with volition?
Answer: Yes
Sentence: ""I have a friend who is a very good cook.""
Question: In the event """,2.0
3,gpt_neo_2.7b,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""They kept the name Oracle and created the RDBMS engine .""
Question: In the event ""kept"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""Allawi 's aged cousin and the man 's wife and daughter - in - law were abducted and guerrillas threaten to behead them if the Fallujah compaign is not stopped .""
Question: In the event ""abducted"", does the participant ""cousin"" act with volition?
Answer: No
Sentence: ""A state Senate committee is set today to start serving 16 subpoenas on electricity producers and officials who manage California 's energy grid to determine whether they acted in concert to manipulate energy prices .""
Question: In the event ""serving"", does the participant ""subpoenas"" act with volition?
Answer: No
Sentence: ""There is NO such thing as a BTA .""
Question: In the event ""is"", does the participant ""thing"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""They kept the name Oracle and created the RDBMS engine.""
Question: In the event ""kept"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""Allawi's aged cousin and the man's wife and daughter - in - law were abducted and guerrillas threaten to behead them if the Fallujah compaign is not stopped.""
Question: In the event ""abducted"", does the participant ""cousin"" act with volition?
Answer: No
Sentence: ""A state Senate committee is set today to start serving 16 subpoenas on electricity producers and officials who manage California's energy grid to determine whether they acted in concert to manipulate energy prices.""
Question: In the event ""serving"", does the participant ""subpoenas"" act with volition?
Answer: No
Sentence: ""There is NO such thing as a BTA.""
Question: In the event ""is"", does the participant ""thing"" act with volition?
Answer:  No
Sentence: ""The U.S. Supreme Court has ruled that the government cannot force you to buy health insurance.""
Question: In the event ""force"", does the participant ""you"" act with volition?
Answer: No
Sentence: ""The U.S. Supreme Court has ruled that the government cannot force you to buy health insurance.""
Question: In the event ""force"", does the participant ""you"" act with volition?
Answer: No
Sentence: ""The U.S. Supreme Court has ruled that the government cannot force you to buy health insurance.""
Question: In the event ""force"", does the participant ""you"" act with volition?
Answer: No
Sentence: ""The U.S. Supreme Court has ruled that the government cannot force",3.0
4,gpt_neo_2.7b,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I Have This Exact Cage , Bought From The Exact Ebay User .""
Question: In the event ""Have"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""The islamists sent letter bombs in January 1997 to newspaper offices in New York City and Washington , D.C. .""
Question: In the event ""sent"", does the participant ""bombs"" act with volition?
Answer: No
Sentence: ""My nails looked great for the better part of 2 weeks !""
Question: In the event ""looked"", does the participant ""nails"" act with volition?
Answer: No
Sentence: ""We came at around 730 and they close at 8 and wanted to try the specials but they were out for the day so I would say go way before they close .""
Question: In the event ""close"", does the participant ""they"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I Have This Exact Cage, Bought From The Exact Ebay User.""
Question: In the event ""Have"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""The islamists sent letter bombs in January 1997 to newspaper offices in New York City and Washington, D.C..""
Question: In the event ""sent"", does the participant ""bombs"" act with volition?
Answer: No
Sentence: ""My nails looked great for the better part of 2 weeks!""
Question: In the event ""looked"", does the participant ""nails"" act with volition?
Answer: No
Sentence: ""We came at around 730 and they close at 8 and wanted to try the specials but they were out for the day so I would say go way before they close.""
Question: In the event ""close"", does the participant ""they"" act with volition?
Answer:  No
Sentence: ""I have a friend who is a professional photographer and he has a great eye for detail and he is very good at taking pictures of people and he is very good at taking pictures of things that are not very good.""
Question: In the event ""professional"", does the participant ""eye"" act with volition?
Answer: Yes
Sentence: ""I have a friend who is a professional photographer and he has a great eye for detail and he is very good at taking pictures of people and he is very good at taking pictures of things that are not very good.""
Question: In the event ""eye"", does the participant ""friend"" act with volition?
Answer: Yes
Sentence: ""I have a friend who is a professional photographer and he has a great eye for detail and he is very good at taking pictures of people and he is very good",4.0
5,gpt_neo_2.7b,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""We were booked at the Sheraton with a number of other out - of - town wedding guests .""
Question: In the event ""booked"", does the participant ""We"" act with volition?
Answer: Yes
Sentence: ""James J. Hoecker , the former Federal Energy Regulatory Commission chairman , defended making the December decision and also defended Winter .""
Question: In the event ""defended"", does the participant ""Hoecker"" act with volition?
Answer: Yes
Sentence: ""Iran in particular feared that Qanooni would loose and then be politically isolated from the mainstream .""
Question: In the event ""feared"", does the participant ""Iran"" act with volition?
Answer: No
Sentence: ""This BuzzMachine post argues that Google 's rush toward ubiquity might backfire -- which we 've all heard before , but it 's particularly well - put in this post .""
Question: In the event ""backfire"", does the participant ""rush"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""We were booked at the Sheraton with a number of other out - of - town wedding guests.""
Question: In the event ""booked"", does the participant ""We"" act with volition?
Answer: Yes
Sentence: ""James J. Hoecker, the former Federal Energy Regulatory Commission chairman, defended making the December decision and also defended Winter.""
Question: In the event ""defended"", does the participant ""Hoecker"" act with volition?
Answer: Yes
Sentence: ""Iran in particular feared that Qanooni would loose and then be politically isolated from the mainstream.""
Question: In the event ""feared"", does the participant ""Iran"" act with volition?
Answer: No
Sentence: ""This BuzzMachine post argues that Google's rush toward ubiquity might backfire -- which we've all heard before, but it's particularly well - put in this post.""
Question: In the event ""backfire"", does the participant ""rush"" act with volition?
Answer: 

A:

The answer is yes.
The sentence is:

We were booked at the Sheraton with a number of other out-of-town wedding guests.

The verb ""booked"" is a transitive verb.  It takes a direct object, which is the noun ""guests"".  The direct object is the noun ""guests"".  The direct object is the subject of the sentence.  The subject of the sentence is the noun ""we"".  The subject of the sentence is the noun ""we"".  The subject of the sentence is the subject of the sentence.
The verb ""booked"" is a transitive verb.  It takes a direct object, which is the noun ""guests"".  The direct object is the subject of the sentence.",5.0
6,gpt_neo_2.7b,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""On the Liberty we liked the comedian and juggling act .""
Question: In the event ""liked"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""These animals have the misfortune to produce a substance that is useful in the manufacture of perfume .""
Question: In the event ""have"", does the participant ""misfortune"" act with volition?
Answer: No
Sentence: ""They phoned the same day , confirmed it was the gearbox quoted me the job , I gave the go ahead .""
Question: In the event ""phoned"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""He told us to stop by the salon and then he will tell us the price .""
Question: In the event ""told"", does the participant ""us"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""On the Liberty we liked the comedian and juggling act.""
Question: In the event ""liked"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""These animals have the misfortune to produce a substance that is useful in the manufacture of perfume.""
Question: In the event ""have"", does the participant ""misfortune"" act with volition?
Answer: No
Sentence: ""They phoned the same day, confirmed it was the gearbox quoted me the job, I gave the go ahead.""
Question: In the event ""phoned"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""He told us to stop by the salon and then he will tell us the price.""
Question: In the event ""told"", does the participant ""us"" act with volition?
Answer:  Yes
Sentence: ""I am not sure what you mean by that, but I am sure you are not going to get it.""
Question: In the event ""not sure"", does the participant ""you"" act with volition?
Answer: No
Sentence: ""I am not sure what you mean by that, but I am sure you are not going to get it.""
Question: In the event ""not sure"", does the participant ""I"" act with volition?
Answer: No
Sentence: ""I am not sure what you mean by that, but I am sure you are not going to get it.""
Question: In the event ""not sure"", does the participant ""I"" act with volition?
Answer: No
Sentence: ""I am not sure what you mean by that, but I am sure you are not going to get it.""
Question: In the event ""not sure"", does the participant ""I""",6.0
7,gpt_neo_2.7b,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""The mysteries of the universe continue to attract and intrigue you , as you apply your mystical awareness to the important decisions upcoming in your life , especially concerning partnerships of all kinds .""
Question: In the event ""apply"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""In addition to my other comments on the Mid Market Power Form , I think you should add a forward contract rep .""
Question: In the event ""think"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I love it for discounted beauty items and household appliances .""
Question: In the event ""love"", does the participant ""it"" act with volition?
Answer: No
Sentence: ""Disney cruises offer 24 - hour room services , and the crews are ready to serve you the way you like .""
Question: In the event ""offer"", does the participant ""cruises"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The mysteries of the universe continue to attract and intrigue you, as you apply your mystical awareness to the important decisions upcoming in your life, especially concerning partnerships of all kinds.""
Question: In the event ""apply"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""In addition to my other comments on the Mid Market Power Form, I think you should add a forward contract rep.""
Question: In the event ""think"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I love it for discounted beauty items and household appliances.""
Question: In the event ""love"", does the participant ""it"" act with volition?
Answer: No
Sentence: ""Disney cruises offer 24 - hour room services, and the crews are ready to serve you the way you like.""
Question: In the event ""offer"", does the participant ""cruises"" act with volition?
Answer: 
Sentence: ""The best way to get a good night's sleep is to get up at the same time every morning.""
Question: In the event ""get"", does the participant ""sleep"" act with volition?
Answer: Yes
Sentence: ""I'm not sure what you mean by 'I'm not sure what you mean by 'I'm not sure what you mean by 'I'm not sure what you mean by 'I'm not sure what you mean by 'I'm not sure what you mean by 'I'm not sure what you mean by 'I'm not sure what you mean by 'I'm not sure what you mean by 'I'm not sure what you mean by 'I'm not sure what you mean by 'I'm not sure what you mean by 'I'm not sure what you mean by 'I'm not sure what you mean by '",7.0
8,gpt_neo_2.7b,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Bisconti wanted over $ 300 to fix my laptop and these guys fixed it for $ 90 !""
Question: In the event ""fixed"", does the participant ""it"" act with volition?
Answer: No
Sentence: ""Jesus said that what you do the least of the people you do to him .""
Question: In the event ""said"", does the participant ""Jesus"" act with volition?
Answer: Yes
Sentence: ""They had a room with a $ 99 rate , which I booked .""
Question: In the event ""booked"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I love this cage , it 's easy to clean , very spacious and fun for the hamster""
Question: In the event ""love"", does the participant ""I"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Bisconti wanted over $ 300 to fix my laptop and these guys fixed it for $ 90!""
Question: In the event ""fixed"", does the participant ""it"" act with volition?
Answer: No
Sentence: ""Jesus said that what you do the least of the people you do to him.""
Question: In the event ""said"", does the participant ""Jesus"" act with volition?
Answer: Yes
Sentence: ""They had a room with a $ 99 rate, which I booked.""
Question: In the event ""booked"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I love this cage, it's easy to clean, very spacious and fun for the hamster""
Question: In the event ""love"", does the participant ""I"" act with volition?
Answer:  Yes
Sentence: ""I'm going to the store to get some milk and eggs""
Question: In the event ""going"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I'm going to the store to get some milk and eggs""
Question: In the event ""going"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I'm going to the store to get some milk and eggs""
Question: In the event ""going"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I'm going to the store to get some milk and eggs""
Question: In the event ""going"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I'm going to the store to get some milk and eggs""
Question: In the event """,8.0
9,gpt_neo_2.7b,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I think it was in the Lincoln Square area but do n't quote me on that .""
Question: In the event ""think"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""We took our 7 month old and she laughed and giggled when ( very harshly I might add ) grabbing and ' kissed ' the goats and lambs .""
Question: In the event ""laughed"", does the participant ""she"" act with volition?
Answer: Yes
Sentence: ""Yahoo! Mail has the best spam protection around""
Question: In the event ""has"", does the participant ""Mail"" act with volition?
Answer: Yes
Sentence: ""It is our belief that this compensation plan will produce some of the largest checks in network marketing history .""
Question: In the event ""produce"", does the participant ""plan"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I think it was in the Lincoln Square area but don't quote me on that.""
Question: In the event ""think"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""We took our 7 month old and she laughed and giggled when ( very harshly I might add ) grabbing and'kissed'the goats and lambs.""
Question: In the event ""laughed"", does the participant ""she"" act with volition?
Answer: Yes
Sentence: ""Yahoo! Mail has the best spam protection around""
Question: In the event ""has"", does the participant ""Mail"" act with volition?
Answer: Yes
Sentence: ""It is our belief that this compensation plan will produce some of the largest checks in network marketing history.""
Question: In the event ""produce"", does the participant ""plan"" act with volition?
Answer:  Yes
Sentence: ""I think it was in the Lincoln Square area but don't quote me on that.""
Question: In the event ""think"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""We took our 7 month old and she laughed and giggled when ( very harshly I might add ) grabbing and'kissed'the goats and lambs.""
Question: In the event ""laughed"", does the participant ""she"" act with volition?
Answer: Yes
Sentence: ""Yahoo! Mail has the best spam protection around""
Question: In the event ""has"", does the participant ""Mail"" act with volition?
Answer: Yes
Sentence: ""It is our belief that this compensation plan will produce some of the largest checks in network marketing history.""
Question: In the event ""produce"", does the participant ""plan"" act",9.0
