,model,exp_type,prompt,pred,true,response,Unnamed: 0
0,gpt_neo_2.7b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""We had no choice but to stay but will take this as far as we can .""
Question: In the event ""had"", does the participant ""We"" act on purpose?
Answer: No
Sentence: ""I assume you are talking about a pacman frog .""
Question: In the event ""assume"", does the participant ""I"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""We had no choice but to stay but will take this as far as we can.""
Question: In the event ""had"", does the participant ""We"" act on purpose?
Answer: No
Sentence: ""I assume you are talking about a pacman frog.""
Question: In the event ""assume"", does the participant ""I"" act on purpose?
Answer:  Yes

A:

The answer to the first question is yes.
The answer to the second question is no.

A:

The answer to the first question is yes.
The answer to the second question is no.

A:

The answer to the first question is yes.
The answer to the second question is no.

A:

The answer to the first question is yes.
The answer to the second question is no.

A",0.0
1,gpt_neo_2.7b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I extend my hand to each of you in true friendship , and honor .""
Question: In the event ""extend"", does the participant ""hand"" act on purpose?
Answer: No
Sentence: ""There are a lot of genetics at play between a Sussex and Silkie , so the offspring would vary in appearance .""
Question: In the event ""vary"", does the participant ""offspring"" act on purpose?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I extend my hand to each of you in true friendship, and honor.""
Question: In the event ""extend"", does the participant ""hand"" act on purpose?
Answer: No
Sentence: ""There are a lot of genetics at play between a Sussex and Silkie, so the offspring would vary in appearance.""
Question: In the event ""vary"", does the participant ""offspring"" act on purpose?
Answer:  Yes

A:

The answer is yes.
The sentence is ambiguous. It could mean that the offspring would be different in appearance, or that the offspring would be different in genetics.
The first interpretation is the correct one.
The second interpretation is not.
The sentence is ambiguous because it is not clear whether the participants are talking about the offspring of the Sussex and Silkie, or the offspring of the Sussex and Silkie.
",1.0
2,gpt_neo_2.7b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""He said they are looking for people and based on what I told him an interview was a formality .""
Question: In the event ""said"", does the participant ""He"" act on purpose?
Answer: Yes
Sentence: ""Dr. Obina told me that his office closed at noon and that I should call him on Monday .""
Question: In the event ""told"", does the participant ""Obina"" act on purpose?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""He said they are looking for people and based on what I told him an interview was a formality.""
Question: In the event ""said"", does the participant ""He"" act on purpose?
Answer: Yes
Sentence: ""Dr. Obina told me that his office closed at noon and that I should call him on Monday.""
Question: In the event ""told"", does the participant ""Obina"" act on purpose?
Answer:  Yes

A:

The answer is yes.
The sentence is ambiguous. It could mean either:

""He said they are looking for people and based on what I told him an interview was a formality.""

or

""He said they are looking for people and based on what I told him an interview was a formality.""

The first sentence is a question. The second sentence is a statement.",2.0
3,gpt_neo_2.7b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: """" They can freely write anything they like about our prophet , but if one raises doubts about the Holocaust he is either fined or sent to prison , "" he added .""
Question: In the event ""write"", does the participant ""anything"" act on purpose?
Answer: No
Sentence: ""I had a routine surgery for an ingrown toenail .""
Question: In the event ""had"", does the participant ""surgery"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: """" They can freely write anything they like about our prophet, but if one raises doubts about the Holocaust he is either fined or sent to prison, "" he added.""
Question: In the event ""write"", does the participant ""anything"" act on purpose?
Answer: No
Sentence: ""I had a routine surgery for an ingrown toenail.""
Question: In the event ""had"", does the participant ""surgery"" act on purpose?
Answer:  Yes
Sentence: ""I had a routine surgery for an ingrown toenail.""
Question: In the event ""toenail"", does the participant ""ingrown"" act on purpose?
Answer: Yes
Sentence: ""I had a routine surgery for an ingrown toenail.""
Question: In the event ""toenail"", does the participant ""ingrown"" act on purpose?
Answer",3.0
4,gpt_neo_2.7b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Yes , they all have secret locator chips , just like gps""
Question: In the event ""have"", does the participant ""chips"" act on purpose?
Answer: No
Sentence: ""I wish that I had n't done this .""
Question: In the event ""wish"", does the participant ""I"" act on purpose?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Yes, they all have secret locator chips, just like gps""
Question: In the event ""have"", does the participant ""chips"" act on purpose?
Answer: No
Sentence: ""I wish that I hadn't done this.""
Question: In the event ""wish"", does the participant ""I"" act on purpose?
Answer:  Yes

A:

The answer is yes.
The sentence ""I wish that I had not done this"" is a conditional sentence. 
The conditional sentence is a sentence that contains a verb that is followed by a verb phrase that is followed by a verb phrase that is followed by a verb phrase that is followed by a verb phrase that is followed by a verb phrase that is followed by a verb phrase that is followed by a verb phrase that is followed by a verb phrase that is followed by a verb phrase that",4.0
5,gpt_neo_2.7b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""They both went to jail and a new manager was put in charge of the apartments .""
Question: In the event ""went"", does the participant ""They"" act on purpose?
Answer: No
Sentence: ""I knew a cat that died in its sleep aged 21 .""
Question: In the event ""knew"", does the participant ""cat"" act on purpose?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""They both went to jail and a new manager was put in charge of the apartments.""
Question: In the event ""went"", does the participant ""They"" act on purpose?
Answer: No
Sentence: ""I knew a cat that died in its sleep aged 21.""
Question: In the event ""knew"", does the participant ""cat"" act on purpose?
Answer:  Yes

A:

The answer is yes.
The sentence is ambiguous. It could mean either:

They both went to jail and a new manager was put in charge of the apartments.

or

I knew a cat that died in its sleep aged 21.

The first sentence is ambiguous because it could be interpreted as meaning either ""They both went to jail and a new manager was put in charge of the apartments"" or ""I knew a cat that died in its sleep",5.0
6,gpt_neo_2.7b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I saw a site that charges $ 0.70 per mile .""
Question: In the event ""saw"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""The situation appears to be even worse in Mississippi .""
Question: In the event ""appears"", does the participant ""situation"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I saw a site that charges $ 0.70 per mile.""
Question: In the event ""saw"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""The situation appears to be even worse in Mississippi.""
Question: In the event ""appears"", does the participant ""situation"" act on purpose?
Answer:  Yes
Sentence: ""The situation appears to be even worse in Mississippi.""
Question: In the event ""appears"", does the participant ""situation"" act on purpose?
Answer: Yes
Sentence: ""The situation appears to be even worse in Mississippi.""
Question: In the event ""appears"", does the participant ""situation"" act on purpose?
Answer: Yes
Sentence: ""The situation appears to be even worse in Mississippi.""
Question: In the event ""appears"", does the",6.0
7,gpt_neo_2.7b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: """" They filed an emergency motion , and we were not about to let California go dark , '' Hoecker said .""
Question: In the event ""said"", does the participant ""Hoecker"" act on purpose?
Answer: Yes
Sentence: ""oh god is there an agenda .""
Question: In the event ""is"", does the participant ""agenda"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: """" They filed an emergency motion, and we were not about to let California go dark, '' Hoecker said.""
Question: In the event ""said"", does the participant ""Hoecker"" act on purpose?
Answer: Yes
Sentence: ""oh god is there an agenda.""
Question: In the event ""is"", does the participant ""agenda"" act on purpose?
Answer:  Yes
Sentence: ""I'm not going to let California go dark.""
Question: In the event ""go"", does the participant ""dark"" act on purpose?
Answer: Yes
Sentence: ""I'm not going to let California go dark.""
Question: In the event ""go dark"", does the participant ""dark"" act on purpose?
Answer: Yes
Sentence: ""I'm not going to let California go dark.""
Question: In the event """,7.0
8,gpt_neo_2.7b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""i want to hook up with that girl paige in the brown leather jacket .""
Question: In the event ""want"", does the participant ""i"" act on purpose?
Answer: Yes
Sentence: ""Winter defied his own board and Gov. Gray Davis when he filed a 50 - page request to remove the caps , records and interviews show .""
Question: In the event ""defied"", does the participant ""Winter"" act on purpose?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""i want to hook up with that girl paige in the brown leather jacket.""
Question: In the event ""want"", does the participant ""i"" act on purpose?
Answer: Yes
Sentence: ""Winter defied his own board and Gov. Gray Davis when he filed a 50 - page request to remove the caps, records and interviews show.""
Question: In the event ""defied"", does the participant ""Winter"" act on purpose?
Answer:  Yes

A:

The answer is yes.
The first sentence is a question. The second sentence is a statement.
The first sentence is a question because it asks ""In the event that..."". The second sentence is a statement because it says ""In the event that..."".
The first sentence is a question because it asks ""In the event that..."". The second sentence is a statement because it says ""In",8.0
9,gpt_neo_2.7b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""They have the best prices locally and good customer service .""
Question: In the event ""have"", does the participant ""prices"" act on purpose?
Answer: No
Sentence: ""The US Marines took most of Fallujah Wednesday , but still face pockets of resistance .""
Question: In the event ""took"", does the participant ""Marines"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""They have the best prices locally and good customer service.""
Question: In the event ""have"", does the participant ""prices"" act on purpose?
Answer: No
Sentence: ""The US Marines took most of Fallujah Wednesday, but still face pockets of resistance.""
Question: In the event ""took"", does the participant ""Marines"" act on purpose?
Answer:  Yes
Sentence: ""The US Marines have the best prices locally and good customer service.""
Question: In the event ""have"", does the participant ""prices"" act on purpose?
Answer: No
Sentence: ""The US Marines took most of Fallujah Wednesday, but still face pockets of resistance.""
Question: In the event ""took"", does the participant ""Marines"" act on purpose?
Answer: Yes
Sentence: ""The US Marines have the best prices",9.0
10,gpt_neo_2.7b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""We had a larger black population in the 70s than we have now but they did not have any power until Willie Brown was elected .""
Question: In the event ""elected"", does the participant ""Brown"" act on purpose?
Answer: Yes
Sentence: ""Fried rice has NO flavor , it literally taste like water .""
Question: In the event ""has"", does the participant ""rice"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""We had a larger black population in the 70s than we have now but they did not have any power until Willie Brown was elected.""
Question: In the event ""elected"", does the participant ""Brown"" act on purpose?
Answer: Yes
Sentence: ""Fried rice has NO flavor, it literally taste like water.""
Question: In the event ""has"", does the participant ""rice"" act on purpose?
Answer:  Yes
Sentence: ""I am a vegetarian, but I do eat meat.""
Question: In the event ""but"", does the participant ""meat"" act on purpose?
Answer: Yes
Sentence: ""I am a vegetarian, but I do eat meat.""
Question: In the event ""I"", does the participant ""meat"" act on purpose?
Answer: Yes
Sentence: ""I am a vegetarian, but I do eat",10.0
11,gpt_neo_2.7b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I live 10 minutes from Cycle City , but I Drove 50 mile south to Peachstate Powersports in LaGrange , dealt with the owner , Levi , and was well taken care of .""
Question: In the event ""Drove"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""They make up excuses in hopes to confuse their policy holders with misinformation .""
Question: In the event ""make"", does the participant ""They"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I live 10 minutes from Cycle City, but I Drove 50 mile south to Peachstate Powersports in LaGrange, dealt with the owner, Levi, and was well taken care of.""
Question: In the event ""Drove"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""They make up excuses in hopes to confuse their policy holders with misinformation.""
Question: In the event ""make"", does the participant ""They"" act on purpose?
Answer:  Yes
Sentence: ""I live in a small town, but I have a large family, and I have a large family, and I have a large family.""
Question: In the event ""have"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""I live in a small town, but I have a large family, and I have",11.0
