,model,exp_type,prompt,pred,true,response,Unnamed: 0
0,gpt_neo_1.3b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""You have two adjustment screws for up and down and right to left positions .""
Question: In the event ""have"", does the participant ""screws"" act on purpose?
Answer: No
Sentence: ""I have no complaints about the service I received .""
Question: In the event ""have"", does the participant ""I"" act on purpose?
Answer: ",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""You have two adjustment screws for up and down and right to left positions.""
Question: In the event ""have"", does the participant ""screws"" act on purpose?
Answer: No
Sentence: ""I have no complaints about the service I received.""
Question: In the event ""have"", does the participant ""I"" act on purpose?
Answer:  No

A:

The sentence you have is a question. 
The answer is no.
The sentence you have is a statement. 
The answer is yes.
The sentence you have is a question. 
The answer is no.
The sentence you have is a statement. 
The answer is yes.
The sentence you have is a question. 
The answer is no.
The sentence you have is a statement. 
The answer is yes.
The sentence you",0.0
1,gpt_neo_1.3b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I think it was in the Lincoln Square area but do n't quote me on that .""
Question: In the event ""think"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""I dropped the truck off in the morning and it was ready that afternoon .""
Question: In the event ""dropped"", does the participant ""I"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I think it was in the Lincoln Square area but don't quote me on that.""
Question: In the event ""think"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""I dropped the truck off in the morning and it was ready that afternoon.""
Question: In the event ""dropped"", does the participant ""I"" act on purpose?
Answer:  No
Sentence: ""I think it was in the Lincoln Square area but don't quote me on that.""
Question: In the event ""think"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""I dropped the truck off in the morning and it was ready that afternoon.""
Question: In the event ""dropped"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""I think it",1.0
2,gpt_neo_1.3b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""They both went to jail and a new manager was put in charge of the apartments .""
Question: In the event ""went"", does the participant ""They"" act on purpose?
Answer: No
Sentence: ""Civet cats are trapped and placed in small cages inside darkened sheds , where the temperature is kept up to 110 F by fires .""
Question: In the event ""trapped"", does the participant ""cats"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""They both went to jail and a new manager was put in charge of the apartments.""
Question: In the event ""went"", does the participant ""They"" act on purpose?
Answer: No
Sentence: ""Civet cats are trapped and placed in small cages inside darkened sheds, where the temperature is kept up to 110 F by fires.""
Question: In the event ""trapped"", does the participant ""cats"" act on purpose?
Answer:  No
Sentence: ""The cat is trapped and placed in small cages inside darkened sheds, where the temperature is kept up to 110 F by fires.""
Question: In the event ""placed"", does the participant ""cat"" act on purpose?
Answer: No
Sentence: ""The cat is trapped and placed in small cages inside darkened sheds, where the temperature is kept up to 110 F by fires.""
Question: In",2.0
3,gpt_neo_1.3b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I love them .""
Question: In the event ""love"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""One suspects that earlier reviewer works for another laundry .""
Question: In the event ""suspects"", does the participant ""One"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I love them.""
Question: In the event ""love"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""One suspects that earlier reviewer works for another laundry.""
Question: In the event ""suspects"", does the participant ""One"" act on purpose?
Answer: 

A:

I love them.

I love them because they are my friends.

I love them because they are my friends.

I love them because they are my friends.

I love them because they are my friends.

I love them because they are my friends.

I love them because they are my friends.

I love them because they are my friends.

I love them because they are my friends.

I love them because they are my friends.

I love them because they are",3.0
4,gpt_neo_1.3b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""The United States goes into a war zone and evacuates a bunch of U.S. citizens ( most of whom were "" dual - citizens "" ) .""
Question: In the event ""goes"", does the participant ""States"" act on purpose?
Answer: Yes
Sentence: ""My boyfriend and I were woken up in the middle of the night at our campsite by drunken kids who 'd arrived around 1:00 am and were drinking at the springs .""
Question: In the event ""arrived"", does the participant ""kids"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The United States goes into a war zone and evacuates a bunch of U.S. citizens ( most of whom were "" dual - citizens "" ).""
Question: In the event ""goes"", does the participant ""States"" act on purpose?
Answer: Yes
Sentence: ""My boyfriend and I were woken up in the middle of the night at our campsite by drunken kids who 'd arrived around 1:00 am and were drinking at the springs.""
Question: In the event ""arrived"", does the participant ""kids"" act on purpose?
Answer:  No
Sentence: ""The United States goes into a war zone and evacuates a bunch of U.S. citizens ( most of whom were "" dual - citizens "" ).""
Question: In the event ""goes"", does the participant ""States"" act on purpose?
Answer: Yes
Sent",4.0
5,gpt_neo_1.3b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Plans are to build a private pipeline to Equilon 's West Delta # 143 platform and then bring the oil onshore .""
Question: In the event ""build"", does the participant ""pipeline"" act on purpose?
Answer: No
Sentence: ""I guess I 'm extremely fortunate that I received a scholarship which paid about 800 f my course fees through my degree .""
Question: In the event ""guess"", does the participant ""I"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Plans are to build a private pipeline to Equilon's West Delta # 143 platform and then bring the oil onshore.""
Question: In the event ""build"", does the participant ""pipeline"" act on purpose?
Answer: No
Sentence: ""I guess I'm extremely fortunate that I received a scholarship which paid about 800 f my course fees through my degree.""
Question: In the event ""guess"", does the participant ""I"" act on purpose?
Answer:  No
Sentence: ""I'm not sure if I'm going to be able to get a job in the oil industry.""
Question: In the event ""go"", does the participant ""get"" a job in the oil industry?
Answer: No
Sentence: ""I'm not sure if I'm going to be able to get a job in the oil industry",5.0
6,gpt_neo_1.3b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Jana made me feel very comfortable .""
Question: In the event ""made"", does the participant ""Jana"" act on purpose?
Answer: Yes
Sentence: ""I called and asked about the price for hair updo and the receptionist or owner who aswered the phone refused to tell me , or even just give me an approximate price range .""
Question: In the event ""called"", does the participant ""I"" act on purpose?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Jana made me feel very comfortable.""
Question: In the event ""made"", does the participant ""Jana"" act on purpose?
Answer: Yes
Sentence: ""I called and asked about the price for hair updo and the receptionist or owner who aswered the phone refused to tell me, or even just give me an approximate price range.""
Question: In the event ""called"", does the participant ""I"" act on purpose?
Answer: 

A:

The answer is yes.
The question is whether the participant ""Jana"" acts on purpose.
The answer is yes.
The question is whether the participant ""I"" acts on purpose.
The answer is yes.
The question is whether the participant ""Jana"" acts on purpose.
The answer is yes.
The question is whether the participant ""I"" acts on purpose.",6.0
7,gpt_neo_1.3b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I wanted to follow up with you regarding the creation and approval of ISDA Confirmations for the following equity trades that I understand Laurel had discussed with you previously .""
Question: In the event ""wanted"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""The other stylists around me kept pressuring me saying he 's so wonderful , you 're going to love your hair .""
Question: In the event ""pressuring"", does the participant ""me"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I wanted to follow up with you regarding the creation and approval of ISDA Confirmations for the following equity trades that I understand Laurel had discussed with you previously.""
Question: In the event ""wanted"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""The other stylists around me kept pressuring me saying he's so wonderful, you're going to love your hair.""
Question: In the event ""pressuring"", does the participant ""me"" act on purpose?
Answer: 

A:

I think the question is asking about the meaning of the word ""want"". 

I wanted to follow up with you regarding the creation and approval of ISDA Confirmations for the following equity trades that I understand Laurel had discussed with you previously.

The word ""want"" is used to describe the action of the speaker",7.0
8,gpt_neo_1.3b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""My boyfriend and I were woken up in the middle of the night at our campsite by drunken kids who 'd arrived around 1:00 am and were drinking at the springs .""
Question: In the event ""woken"", does the participant ""boyfriend"" act on purpose?
Answer: No
Sentence: ""i had a blast that night .""
Question: In the event ""had"", does the participant ""i"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""My boyfriend and I were woken up in the middle of the night at our campsite by drunken kids who 'd arrived around 1:00 am and were drinking at the springs.""
Question: In the event ""woken"", does the participant ""boyfriend"" act on purpose?
Answer: No
Sentence: ""i had a blast that night.""
Question: In the event ""had"", does the participant ""i"" act on purpose?
Answer:  No
Sentence: ""i had a blast that night.""
Question: In the event ""had"", does the participant ""i"" act on purpose?
Answer: Yes
Sentence: ""i had a blast that night.""
Question: In the event ""had"", does the participant ""i"" act on purpose?
Answer: No
Sentence: ""i had a blast that night.""
Question: In",8.0
9,gpt_neo_1.3b,volition_2_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I took the cage and place it next to the couch .""
Question: In the event ""took"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""You take a boat across the river , then spend a day biking , eating at a local restaurant , buying souvenirs and doing other things that are geared towards tourists .""
Question: In the event ""buying"", does the participant ""souvenirs"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I took the cage and place it next to the couch.""
Question: In the event ""took"", does the participant ""I"" act on purpose?
Answer: Yes
Sentence: ""You take a boat across the river, then spend a day biking, eating at a local restaurant, buying souvenirs and doing other things that are geared towards tourists.""
Question: In the event ""buying"", does the participant ""souvenirs"" act on purpose?
Answer:  No
Sentence: ""You take a boat across the river, then spend a day biking, eating at a local restaurant, buying souvenirs and doing other things that are geared towards tourists.""
Question: In the event ""doing"", does the participant ""souvenirs"" act on purpose?
Answer: Yes
Sentence: ""You take a boat across the river, then spend a day biking",9.0
