,model,exp_type,prompt,pred,true,response,Unnamed: 0
0,gpt_j,volition_1_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""The crop dusters were to be part of a "" second wave . """"
Question: In the event ""were"", does the participant ""dusters"" act with volition?
Answer: No
Sentence: """" ... there is no companion quite so devoted , so communicative , so loving and so mesmerizing as a rat . """"
Question: In the event ""is"", does the participant ""companion"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""The crop dusters were to be part of a "" second wave. """"
Question: In the event ""were"", does the participant ""dusters"" act with volition?
Answer: No
Sentence: """"... there is no companion quite so devoted, so communicative, so loving and so mesmerizing as a rat. """"
Question: In the event ""is"", does the participant ""companion"" act with volition?
Answer:  Yes

A:

The first sentence is a conditional sentence. 
The second sentence is a simple sentence. 
The third sentence is a conditional sentence. 
The fourth sentence is a simple sentence. 
The fifth sentence is a conditional sentence. 
The sixth sentence is a simple sentence. 
The seventh sentence is a conditional sentence. 
The eighth sentence is a simple sentence. 
The ninth sentence",0.0
1,gpt_j,volition_1_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""i want a small indoor pet that my mother will let me have please help""
Question: In the event ""let"", does the participant ""mother"" act with volition?
Answer: Yes
Sentence: ""He showed me the car I was interested in and we took a test drive .""
Question: In the event ""showed"", does the participant ""car"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""i want a small indoor pet that my mother will let me have please help""
Question: In the event ""let"", does the participant ""mother"" act with volition?
Answer: Yes
Sentence: ""He showed me the car I was interested in and we took a test drive.""
Question: In the event ""showed"", does the participant ""car"" act with volition?
Answer:  Yes

A:

The answer to your question is yes.
The word ""let"" is a verb, and the word ""mother"" is a noun. 
The word ""let"" is a verb, and the word ""mother"" is a noun.
The word ""let"" is a verb, and the word ""mother"" is a noun.
The word ""let"" is a verb, and the word ""mother"" is a noun.
The",1.0
2,gpt_j,volition_1_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I love them .""
Question: In the event ""love"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I knew a cat that died in its sleep aged 21 .""
Question: In the event ""knew"", does the participant ""cat"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I love them.""
Question: In the event ""love"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I knew a cat that died in its sleep aged 21.""
Question: In the event ""knew"", does the participant ""cat"" act with volition?
Answer:  Yes

A:

The answer to the first question is yes. 
The answer to the second question is no. 
The answer to the third question is yes. 
The answer to the fourth question is no. 
The answer to the fifth question is yes. 
The answer to the sixth question is no. 
The answer to the seventh question is yes. 
The answer to the eighth question is no. 
The answer to the ninth question is yes. 
The answer to the tenth question is no",2.0
3,gpt_j,volition_1_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I love the location and the apartment !!""
Question: In the event ""love"", does the participant ""location"" act with volition?
Answer: No
Sentence: ""i handle him every few days .""
Question: In the event ""handle"", does the participant ""i"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I love the location and the apartment!!""
Question: In the event ""love"", does the participant ""location"" act with volition?
Answer: No
Sentence: ""i handle him every few days.""
Question: In the event ""handle"", does the participant ""i"" act with volition?
Answer:  Yes

A:

The answer to your question is yes.
The reason is that the verb ""love"" is a transitive verb, and the object of the verb is the location.
The verb ""handle"" is an intransitive verb, and the object of the verb is the person.
The reason is that the object of the verb is the person, and the subject of the verb is the person.
The reason is that the subject of the verb is the person, and the object of the verb is the person.
The reason",3.0
4,gpt_j,volition_1_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""By comparison , outdoor cats have a life expectancy of 3 - 7 years depending on how many predators are in the local environment .""
Question: In the event ""have"", does the participant ""cats"" act with volition?
Answer: No
Sentence: ""The information contained herein is based on sources that we believe to be reliable , but we do not represent that it is accurate or complete .""
Question: In the event ""based"", does the participant ""information"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""By comparison, outdoor cats have a life expectancy of 3 - 7 years depending on how many predators are in the local environment.""
Question: In the event ""have"", does the participant ""cats"" act with volition?
Answer: No
Sentence: ""The information contained herein is based on sources that we believe to be reliable, but we do not represent that it is accurate or complete.""
Question: In the event ""based"", does the participant ""information"" act with volition?
Answer:  No

A:

The answer to your question is no.
The word ""have"" is a verb, and the subject of the verb is the thing that is doing the action.
In your example, the subject of the verb is ""cats"".
The word ""have"" is a verb, and the subject of the verb is the thing that is doing the action.",4.0
5,gpt_j,volition_1_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""The dealer wanted $ 1300 to fix that and another $ 1500 to fix some other things .""
Question: In the event ""wanted"", does the participant ""$"" act with volition?
Answer: No
Sentence: ""I wanted you all to have a look at what we believe is the final draft .""
Question: In the event ""believe"", does the participant ""we"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The dealer wanted $ 1300 to fix that and another $ 1500 to fix some other things.""
Question: In the event ""wanted"", does the participant ""$"" act with volition?
Answer: No
Sentence: ""I wanted you all to have a look at what we believe is the final draft.""
Question: In the event ""believe"", does the participant ""we"" act with volition?
Answer:  Yes

A:

The answer to your question is yes.
The verb ""want"" is a volitional verb.
The verb ""believe"" is a volitional verb.
The verb ""fix"" is a volitional verb.
The verb ""have"" is a volitional verb.
The verb ""look"" is a volitional verb.
The verb ""think"" is a volitional verb.
The verb ""feel"" is",5.0
6,gpt_j,volition_1_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I guess if you have a schtick that is a resounding success once , you ca n't help but trot it out every time your act is going sour .""
Question: In the event ""guess"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""Debbie said , it is going to be hard on me to sale my old dodge truck .""
Question: In the event ""sale"", does the participant ""truck"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I guess if you have a schtick that is a resounding success once, you can't help but trot it out every time your act is going sour.""
Question: In the event ""guess"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""Debbie said, it is going to be hard on me to sale my old dodge truck.""
Question: In the event ""sale"", does the participant ""truck"" act with volition?
Answer:  Yes

A:

The answer to the first question is yes.  The answer to the second question is no.  The answer to the third question is yes.
The first sentence is a conditional sentence.  The second sentence is a declarative sentence.  The third sentence is a conditional sentence.
The first sentence is a conditional sentence because it has",6.0
7,gpt_j,volition_1_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""For weeks , reporters scoured Alabama in search of pilots or anyone who might have remembered seeing Mr. Bush at the time he was serving in the National Guard there .""
Question: In the event ""scoured"", does the participant ""Alabama"" act with volition?
Answer: No
Sentence: ""Imperial Hubris makes the case that lots of people in the CIA and counter-terrorism divisions elsewhere in the US government knew all about Bin Laden and the threat he posed .""
Question: In the event ""posed"", does the participant ""he"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""For weeks, reporters scoured Alabama in search of pilots or anyone who might have remembered seeing Mr. Bush at the time he was serving in the National Guard there.""
Question: In the event ""scoured"", does the participant ""Alabama"" act with volition?
Answer: No
Sentence: ""Imperial Hubris makes the case that lots of people in the CIA and counter-terrorism divisions elsewhere in the US government knew all about Bin Laden and the threat he posed.""
Question: In the event ""posed"", does the participant ""he"" act with volition?
Answer:  Yes

A:

The answer to the first question is no. 
The answer to the second question is yes. 
The answer to the third question is no. 
The answer to the fourth question is yes. 
The answer to the fifth question is no. 
",7.0
8,gpt_j,volition_1_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I have a concern that the Enron optionality bug could bite us on the backside with that one .""
Question: In the event ""have"", does the participant ""concern"" act with volition?
Answer: No
Sentence: ""I have a concern that the Enron optionality bug could bite us on the backside with that one .""
Question: In the event ""bite"", does the participant ""us"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I have a concern that the Enron optionality bug could bite us on the backside with that one.""
Question: In the event ""have"", does the participant ""concern"" act with volition?
Answer: No
Sentence: ""I have a concern that the Enron optionality bug could bite us on the backside with that one.""
Question: In the event ""bite"", does the participant ""us"" act with volition?
Answer:  Yes

A:

The first sentence is a question, and the second is a statement.
The first sentence is a question because it is asking for a yes/no answer.
The second sentence is a statement because it is not asking for a yes/no answer.
The first sentence is asking for a yes/no answer because it is asking for a yes/no answer.
The second sentence is",8.0
9,gpt_j,volition_1_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""It incorporates Mr. Stojic 's and Mr. Kelly 's initial comments .""
Question: In the event ""incorporates"", does the participant ""comments"" act with volition?
Answer: No
Sentence: ""Just remember to make sure the mother is properly caring for the baby .""
Question: In the event ""caring"", does the participant ""mother"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""It incorporates Mr. Stojic's and Mr. Kelly's initial comments.""
Question: In the event ""incorporates"", does the participant ""comments"" act with volition?
Answer: No
Sentence: ""Just remember to make sure the mother is properly caring for the baby.""
Question: In the event ""caring"", does the participant ""mother"" act with volition?
Answer:  Yes

A:

The answer to your question is yes.
The verb ""incorporate"" means to include or to make part of something.
The verb ""incorporate"" is a transitive verb.
The verb ""incorporate"" takes a direct object.
The verb ""incorporate"" takes a direct object.
The verb ""incorporate"" takes a direct object.
The verb ""incorporate"" takes a",9.0
