,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response
0,t5,subject-control,Avery,Casey,True,promised,to come,Avery,Casey,question: Who was promised something? context: Avery promised Casey to come. </s>,"('question: Who was promised something? context: Avery promised Casey to come. </s>', 'Casey')"
1,t5,subject-control,Avery,Casey,False,promised,to come,Avery,Casey,question: Who was promised something? context: Avery promised Casey to come. </s>,"('question: Who was promised something? context: Avery promised Casey to come. </s>', 'Casey')"
2,t5,subject-control,Avery,Casey,True,promised,to go,Avery,Casey,question: Who was promised something? context: Avery promised Casey to go. </s>,"('question: Who was promised something? context: Avery promised Casey to go. </s>', 'Casey')"
3,t5,subject-control,Avery,Casey,False,promised,to go,Avery,Casey,question: Who was promised something? context: Avery promised Casey to go. </s>,"('question: Who was promised something? context: Avery promised Casey to go. </s>', 'Casey')"
4,t5,subject-control,Avery,Casey,True,promised,to read,Avery,Casey,question: Who was promised something? context: Avery promised Casey to read. </s>,"('question: Who was promised something? context: Avery promised Casey to read. </s>', 'Casey')"
5,t5,subject-control,Avery,Casey,False,promised,to read,Avery,Casey,question: Who was promised something? context: Avery promised Casey to read. </s>,"('question: Who was promised something? context: Avery promised Casey to read. </s>', 'Casey')"
6,t5,subject-control,Avery,Casey,True,promised,to run,Avery,Casey,question: Who was promised something? context: Avery promised Casey to run. </s>,"('question: Who was promised something? context: Avery promised Casey to run. </s>', 'Casey')"
7,t5,subject-control,Avery,Casey,False,promised,to run,Avery,Casey,question: Who was promised something? context: Avery promised Casey to run. </s>,"('question: Who was promised something? context: Avery promised Casey to run. </s>', 'Casey')"
8,t5,subject-control,Avery,Casey,True,promised,to call,Avery,Casey,question: Who was promised something? context: Avery promised Casey to call. </s>,"('question: Who was promised something? context: Avery promised Casey to call. </s>', 'Casey')"
9,t5,subject-control,Avery,Casey,False,promised,to call,Avery,Casey,question: Who was promised something? context: Avery promised Casey to call. </s>,"('question: Who was promised something? context: Avery promised Casey to call. </s>', 'Casey')"
10,t5,subject-control,Avery,Joseph,True,promised,to come,Avery,Joseph,question: Who was promised something? context: Avery promised Joseph to come. </s>,"('question: Who was promised something? context: Avery promised Joseph to come. </s>', 'Joseph')"
11,t5,subject-control,Avery,Joseph,False,promised,to come,Avery,Joseph,question: Who was promised something? context: Avery promised Joseph to come. </s>,"('question: Who was promised something? context: Avery promised Joseph to come. </s>', 'Joseph')"
12,t5,subject-control,Avery,Joseph,True,promised,to go,Avery,Joseph,question: Who was promised something? context: Avery promised Joseph to go. </s>,"('question: Who was promised something? context: Avery promised Joseph to go. </s>', 'Joseph')"
13,t5,subject-control,Avery,Joseph,False,promised,to go,Avery,Joseph,question: Who was promised something? context: Avery promised Joseph to go. </s>,"('question: Who was promised something? context: Avery promised Joseph to go. </s>', 'Joseph')"
14,t5,subject-control,Avery,Joseph,True,promised,to read,Avery,Joseph,question: Who was promised something? context: Avery promised Joseph to read. </s>,"('question: Who was promised something? context: Avery promised Joseph to read. </s>', 'Joseph')"
15,t5,subject-control,Avery,Joseph,False,promised,to read,Avery,Joseph,question: Who was promised something? context: Avery promised Joseph to read. </s>,"('question: Who was promised something? context: Avery promised Joseph to read. </s>', 'Joseph')"
16,t5,subject-control,Avery,Joseph,True,promised,to run,Avery,Joseph,question: Who was promised something? context: Avery promised Joseph to run. </s>,"('question: Who was promised something? context: Avery promised Joseph to run. </s>', 'Joseph')"
17,t5,subject-control,Avery,Joseph,False,promised,to run,Avery,Joseph,question: Who was promised something? context: Avery promised Joseph to run. </s>,"('question: Who was promised something? context: Avery promised Joseph to run. </s>', 'Joseph')"
18,t5,subject-control,Avery,Joseph,True,promised,to call,Avery,Joseph,question: Who was promised something? context: Avery promised Joseph to call. </s>,"('question: Who was promised something? context: Avery promised Joseph to call. </s>', 'Joseph')"
19,t5,subject-control,Avery,Joseph,False,promised,to call,Avery,Joseph,question: Who was promised something? context: Avery promised Joseph to call. </s>,"('question: Who was promised something? context: Avery promised Joseph to call. </s>', 'Joseph')"
20,t5,subject-control,Avery,Nicole,True,promised,to come,Avery,Nicole,question: Who was promised something? context: Avery promised Nicole to come. </s>,"('question: Who was promised something? context: Avery promised Nicole to come. </s>', 'Nicole')"
21,t5,subject-control,Avery,Nicole,False,promised,to come,Avery,Nicole,question: Who was promised something? context: Avery promised Nicole to come. </s>,"('question: Who was promised something? context: Avery promised Nicole to come. </s>', 'Nicole')"
22,t5,subject-control,Avery,Nicole,True,promised,to go,Avery,Nicole,question: Who was promised something? context: Avery promised Nicole to go. </s>,"('question: Who was promised something? context: Avery promised Nicole to go. </s>', 'Nicole')"
23,t5,subject-control,Avery,Nicole,False,promised,to go,Avery,Nicole,question: Who was promised something? context: Avery promised Nicole to go. </s>,"('question: Who was promised something? context: Avery promised Nicole to go. </s>', 'Nicole')"
24,t5,subject-control,Avery,Nicole,True,promised,to read,Avery,Nicole,question: Who was promised something? context: Avery promised Nicole to read. </s>,"('question: Who was promised something? context: Avery promised Nicole to read. </s>', 'Nicole')"
25,t5,subject-control,Avery,Nicole,False,promised,to read,Avery,Nicole,question: Who was promised something? context: Avery promised Nicole to read. </s>,"('question: Who was promised something? context: Avery promised Nicole to read. </s>', 'Nicole')"
