,model,exp_type,prompt,pred,true,response
0,t0,change_of_state_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I used Birdies for our Annual Walk Against Drugs and Alcohol event .""
Question: In the event ""used"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""We had a great stay , your service was excellent and we will use you again !""
Question: In the event ""had"", does the state of the participant ""We"" change?
Answer: Yes
Sentence: ""First room had used tissues next to the bed and I requested it be rectified .""
Question: In the event ""rectified"", does the state of the participant ""it"" change?
Answer: Yes
Sentence: ""Following on the heels of Ben 's annoucement yesterday , I thought I 'd post that I have joined Google as well .""
Question: In the event ""joined"", does the state of the participant ""Google"" change?
Answer: ",No,No,No
1,t0,change_of_state_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I think they have the largest collection for Chandeliers Chicago .""
Question: In the event ""think"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""Records show that on Oct. 31 , power generators and electricity traders filed letters with the Federal Energy Regulatory Commission , demanding that the new plan be killed .""
Question: In the event ""killed"", does the state of the participant ""plan"" change?
Answer: Yes
Sentence: ""I HAD TO WAIT FOR MY WAITRESS .""
Question: In the event ""HAD"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""SCALIA filed a dissenting opinion , in which THOMAS and ALITO joined .""
Question: In the event ""joined"", does the state of the participant ""THOMAS"" change?
Answer: ",No,No,No
2,t0,change_of_state_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I sent a graphic that would have been distorted if printed as it was .""
Question: In the event ""distorted"", does the state of the participant ""graphic"" change?
Answer: Yes
Sentence: ""I had a sampler of IPA , Brawler , Love Stout & ESA .""
Question: In the event ""had"", does the state of the participant ""sampler"" change?
Answer: Yes
Sentence: """" Thou art growing less doltish and more shrewd every day , Sancho , "" said Don Quixote .""
Question: In the event ""growing"", does the state of the participant ""Thou"" change?
Answer: Yes
Sentence: ""n3td3v saw this story on BBC News Online and thought you should see it .""
Question: In the event ""saw"", does the state of the participant ""story"" change?
Answer: ",No,No,No
3,t0,change_of_state_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""The owner warned me that it was the best salsa I would ever had , and he was right .""
Question: In the event ""warned"", does the state of the participant ""owner"" change?
Answer: No
Sentence: ""i satisfy your appetitie for lovin .""
Question: In the event ""satisfy"", does the state of the participant ""appetitie"" change?
Answer: Yes
Sentence: ""Seth provides deep tissue massage which has significantly reduced the pain in my neck and shoulders and added flexibility and movement back to the area .""
Question: In the event ""reduced"", does the state of the participant ""pain"" change?
Answer: Yes
Sentence: ""Huge amounts of money , which could have solved many social problems in this dysfunctional part of the world , are channeled into three concentric spheres supporting death and murder .""
Question: In the event ""solved"", does the state of the participant ""amounts"" change?
Answer: ",No,No,No
4,t0,change_of_state_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Sussex have White Skin which could be recessive or dominate .""
Question: In the event ""have"", does the state of the participant ""Sussex"" change?
Answer: No
Sentence: ""<< Upon the sixth of April , Alexander the Great was born .""
Question: In the event ""born"", does the state of the participant ""Alexander"" change?
Answer: Yes
Sentence: ""They want a program that will be a success , "" Johnson - Freese said .""
Question: In the event ""said"", does the state of the participant ""Freese"" change?
Answer: No
Sentence: ""The Texas Education Reform Caucus is made up of business leaders , educators , and elected officials dedicated to finding common sense approaches to improving education in Texas .""
Question: In the event ""improving"", does the state of the participant ""education"" change?
Answer: ",No,Yes,No
5,t0,change_of_state_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""A pattern of arrests and seizures indicate that arms are brought by the LTTE from Laos , Cambodia and Thailand into Chittagong , from where they are transported northward by land to Bhutan .""
Question: In the event ""indicate"", does the state of the participant ""pattern"" change?
Answer: No
Sentence: ""Enclosed is a worksheet for Ineos Acrylics .""
Question: In the event ""Enclosed"", does the state of the participant ""worksheet"" change?
Answer: No
Sentence: ""Every student of political science debates how you prevent an anti-democratic force from winning a democratic election and abolishing democracy .""
Question: In the event ""winning"", does the state of the participant ""election"" change?
Answer: Yes
Sentence: ""And the President becomes a Dictator , unrestrained by anything in the Constitution , backed up by the Armed Forces , which would be entirely under his personal control .""
Question: In the event ""becomes"", does the state of the participant ""President"" change?
Answer: ",No,Yes,No
6,t0,change_of_state_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""That indicates that they thrive in different water chemistries .""
Question: In the event ""indicates"", does the state of the participant ""That"" change?
Answer: No
Sentence: ""you need to learn about white balance , composition , angle , and work on using the camera properly ...""
Question: In the event ""need"", does the state of the participant ""you"" change?
Answer: Yes
Sentence: ""I wanted to follow up with you regarding the creation and approval of ISDA Confirmations for the following equity trades that I understand Laurel had discussed with you previously .""
Question: In the event ""understand"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""Yes , there is a 100 year - old Israeli - Arab conflict , but it is not where the main show is .""
Question: In the event ""is"", does the state of the participant ""conflict"" change?
Answer: ",No,Yes,No
7,t0,change_of_state_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Last month , Katrina devastated refineries in Louisiana and Mississippi and sent prices to a record high of 70.85 dollars a barrel .""
Question: In the event ""devastated"", does the state of the participant ""refineries"" change?
Answer: Yes
Sentence: ""I think it will help me very much in my role .""
Question: In the event ""think"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""We understand that the pipe fitters are also planning to picket the Lake Worth , Florida project as well .""
Question: In the event ""planning"", does the state of the participant ""fitters"" change?
Answer: No
Sentence: ""Who knows how much they want me to pay to fix this thing .""
Question: In the event ""fix"", does the state of the participant ""thing"" change?
Answer: ",No,Yes,No
8,t0,change_of_state_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I enjoyed working with you and wish you the best of everything .""
Question: In the event ""wish"", does the state of the participant ""best"" change?
Answer: No
Sentence: ""This chef knows what he is doing .""
Question: In the event ""knows"", does the state of the participant ""chef"" change?
Answer: No
Sentence: ""Both India and Afghanistan deny the claim .""
Question: In the event ""deny"", does the state of the participant ""claim"" change?
Answer: No
Sentence: ""There is nothing wrong with a REAL negotiation , but nothing particularly helpful about generating one that s just for show .""
Question: In the event ""generating"", does the state of the participant ""one"" change?
Answer: ",No,Yes,No
9,t0,change_of_state_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""They had a room with a $ 99 rate , which I booked .""
Question: In the event ""booked"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""they do some good waterproof raincoats""
Question: In the event ""do"", does the state of the participant ""they"" change?
Answer: No
Sentence: ""He faxed it to you and will have the original Fedexed overnight .""
Question: In the event ""faxed"", does the state of the participant ""it"" change?
Answer: No
Sentence: ""My vet told me when a dog is vomiting a lot , it could be a sign of obstruction .""
Question: In the event ""told"", does the state of the participant ""vet"" change?
Answer: ",No,No,No
