,model,exp_type,prompt,pred,true,response
0,gpt_neo_2.7b,volition_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: """" ... there is no companion quite so devoted , so communicative , so loving and so mesmerizing as a rat . """"
Question: In the event ""is"", does the participant ""companion"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: """"... there is no companion quite so devoted, so communicative, so loving and so mesmerizing as a rat. """"
Question: In the event ""is"", does the participant ""companion"" act with volition?
Answer: 

A:

The answer is yes. 
The word ""companion"" is a verb, and the subject of the verb is the person who is being"
1,gpt_neo_2.7b,volition_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""He showed me the car I was interested in and we took a test drive .""
Question: In the event ""showed"", does the participant ""car"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""He showed me the car I was interested in and we took a test drive.""
Question: In the event ""showed"", does the participant ""car"" act with volition?
Answer: 

Yes, the participant ""car"" acted with volition.

A:

Yes, the participant ""car"" acted with volition.

Yes, the participant ""car"" acted with"
2,gpt_neo_2.7b,volition_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I knew a cat that died in its sleep aged 21 .""
Question: In the event ""knew"", does the participant ""cat"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I knew a cat that died in its sleep aged 21.""
Question: In the event ""knew"", does the participant ""cat"" act with volition?
Answer: 
Yes, the participant ""cat"" acts with volition.

A:

Yes, the participant ""cat"" acts with volition.

Yes, the participant ""cat"" acts with volition.

"
3,gpt_neo_2.7b,volition_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""i handle him every few days .""
Question: In the event ""handle"", does the participant ""i"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""i handle him every few days.""
Question: In the event ""handle"", does the participant ""i"" act with volition?
Answer: 
Yes, the participant ""i"" acts with volition.

A:

Yes, the participant ""i"" acts with volition.

The answer is yes.

In the event ""handle"", does the participant ""i"" act"
4,gpt_neo_2.7b,volition_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The information contained herein is based on sources that we believe to be reliable , but we do not represent that it is accurate or complete .""
Question: In the event ""based"", does the participant ""information"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""The information contained herein is based on sources that we believe to be reliable, but we do not represent that it is accurate or complete.""
Question: In the event ""based"", does the participant ""information"" act with volition?
Answer: 

Based on the information contained herein, we believe that the following is true:

Based on the information contained herein, we believe that the following is true"
5,gpt_neo_2.7b,volition_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I wanted you all to have a look at what we believe is the final draft .""
Question: In the event ""believe"", does the participant ""we"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I wanted you all to have a look at what we believe is the final draft.""
Question: In the event ""believe"", does the participant ""we"" act with volition?
Answer: 
Yes, the participant ""we"" acts with volition.

A:

Yes, the participant ""we"" acts with volition.

Yes, the participant ""we"" acts with"
6,gpt_neo_2.7b,volition_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Debbie said , it is going to be hard on me to sale my old dodge truck .""
Question: In the event ""sale"", does the participant ""truck"" act with volition?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Debbie said, it is going to be hard on me to sale my old dodge truck.""
Question: In the event ""sale"", does the participant ""truck"" act with volition?
Answer: 
Yes.

A:

Yes, it is going to be hard on me to sell my old Dodge truck.

The verb ""be"" is a transitive verb. "
7,gpt_neo_2.7b,volition_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Imperial Hubris makes the case that lots of people in the CIA and counter-terrorism divisions elsewhere in the US government knew all about Bin Laden and the threat he posed .""
Question: In the event ""posed"", does the participant ""he"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Imperial Hubris makes the case that lots of people in the CIA and counter-terrorism divisions elsewhere in the US government knew all about Bin Laden and the threat he posed.""
Question: In the event ""posed"", does the participant ""he"" act with volition?
Answer: 
Yes.

A:

Yes.

Imperial Hubris makes the case that lots of people in"
8,gpt_neo_2.7b,volition_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I have a concern that the Enron optionality bug could bite us on the backside with that one .""
Question: In the event ""bite"", does the participant ""us"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I have a concern that the Enron optionality bug could bite us on the backside with that one.""
Question: In the event ""bite"", does the participant ""us"" act with volition?
Answer:  Yes.

A:

The answer is yes. 
The word ""bite"" is a verb. It means to ""bite"" or ""slit"" or ""sl"
9,gpt_neo_2.7b,volition_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Just remember to make sure the mother is properly caring for the baby .""
Question: In the event ""caring"", does the participant ""mother"" act with volition?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Just remember to make sure the mother is properly caring for the baby.""
Question: In the event ""caring"", does the participant ""mother"" act with volition?
Answer: 
Yes, the participant ""mother"" acts with volition.

A:

Yes, the participant ""mother"" acts with volition.

Yes, the participant ""mother"" acts with volition."
