,model,exp_type,prompt,pred,true,response
0,gpt_j,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""In Calcutta there is a Foreigner 's reservation office where they speak English very well .""
Question: In the event ""speak"", does the state of the participant ""English"" change?
Answer: No
Sentence: ""I love this place lots of people to talk to and school is across the street !""
Question: In the event ""love"", does the state of the participant ""place"" change?
Answer: No
Sentence: ""Yes , I say .""
Question: In the event ""say"", does the state of the participant ""I"" change?
Answer: 
",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""In Calcutta there is a Foreigner's reservation office where they speak English very well.""
Question: In the event ""speak"", does the state of the participant ""English"" change?
Answer: No
Sentence: ""I love this place lots of people to talk to and school is across the street!""
Question: In the event ""love"", does the state of the participant ""place"" change?
Answer: No
Sentence: ""Yes, I say.""
Question: In the event ""say"", does the state of the participant ""I"" change?
Answer: 

A:

The answer is no.
The verb ""speak"" is intransitive, so the state of the participant does not change.
The verb ""love"" is transitive, so the state of the participant changes.
The verb ""say"" is intransitive, so the state of the participant does not change.
The verb ""I"" is a dummy subject, so the state of the participant does not change.
The verb ""there is"" is a preposition, so the state of the participant does not change.
The verb ""where"" is a preposition, so the state of the participant does not change.
The verb ""is"" is a conjunction, so the state of the participant does not change.
The verb """
1,gpt_j,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Attached are the draft Schedule to the ISDA Master Agreement , together with Paragraph 13 to the ISDA Credit Support Annex .""
Question: In the event ""Attached"", does the state of the participant ""Schedule"" change?
Answer: No
Sentence: ""they use them to look prickly .. would you try to eat a cactus [ if u had no knife ] i know i would nt .""
Question: In the event ""eat"", does the state of the participant ""cactus"" change?
Answer: Yes
Sentence: ""The recent elections in Iraq were dominated by an amalgam of religiously fundamentalist Shi'ite organizations , principally the Dawa Party and the Supreme Council for Islamic Revolution in Iraq ( SCIRI ) .""
Question: In the event ""dominated"", does the state of the participant ""elections"" change?
Answer: 
",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""Attached are the draft Schedule to the ISDA Master Agreement, together with Paragraph 13 to the ISDA Credit Support Annex.""
Question: In the event ""Attached"", does the state of the participant ""Schedule"" change?
Answer: No
Sentence: ""they use them to look prickly.. would you try to eat a cactus [ if u had no knife ] i know i would nt.""
Question: In the event ""eat"", does the state of the participant ""cactus"" change?
Answer: Yes
Sentence: ""The recent elections in Iraq were dominated by an amalgam of religiously fundamentalist Shi'ite organizations, principally the Dawa Party and the Supreme Council for Islamic Revolution in Iraq ( SCIRI ).""
Question: In the event ""dominated"", does the state of the participant ""elections"" change?
Answer: 

A:

The answer is no.
The sentence is grammatically correct.
The only thing that changes is the state of the participant ""Schedule"".
The sentence is not ambiguous.
The only thing that changes is the state of the participant ""Schedule"".
The sentence is not ambiguous.
The only thing that changes is the state of the participant ""Schedule"".
The sentence is not ambiguous.
The only thing that changes is the state of the participant ""Schedule"
2,gpt_j,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""ALITO filed a dissenting opinion , in which SCALIA and THOMAS joined as to Parts I through III .""
Question: In the event ""filed"", does the state of the participant ""ALITO"" change?
Answer: No
Sentence: ""Guerrillas threatened to assassinate Prime Minister Iyad Allawi and Minister of Defense Hazem Shaalan in retaliation for the attack .""
Question: In the event ""assassinate"", does the state of the participant ""Allawi"" change?
Answer: Yes
Sentence: ""Senate increases NASA funding""
Question: In the event ""increases"", does the state of the participant ""funding"" change?
Answer: 
",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""ALITO filed a dissenting opinion, in which SCALIA and THOMAS joined as to Parts I through III.""
Question: In the event ""filed"", does the state of the participant ""ALITO"" change?
Answer: No
Sentence: ""Guerrillas threatened to assassinate Prime Minister Iyad Allawi and Minister of Defense Hazem Shaalan in retaliation for the attack.""
Question: In the event ""assassinate"", does the state of the participant ""Allawi"" change?
Answer: Yes
Sentence: ""Senate increases NASA funding""
Question: In the event ""increases"", does the state of the participant ""funding"" change?
Answer: 

A:

The answer is no.
The state of the participant does not change.
The state of the participant is the same as it was before the event.
The state of the participant is the same as it was before the event.
The state of the participant is the same as it was before the event.
The state of the participant is the same as it was before the event.
The state of the participant is the same as it was before the event.
The state of the participant is the same as it was before the event.
The state of the participant is the same as it was before the event.
The state of the"
3,gpt_j,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The initial reservoir reports estimate reserves of 80 - 120 million barrels of sour crude and they estimate initial production to be 40,000 bpd starting in 1Q 2003 .""
Question: In the event ""estimate"", does the state of the participant ""they"" change?
Answer: No
Sentence: ""I know that we address audit rights in the LLC agreement so this may not matter anyway if this is a right they already have .""
Question: In the event ""know"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""jill allen finishes her cpa today and she and her friends are going to party .""
Question: In the event ""finishes"", does the state of the participant ""allen"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""The initial reservoir reports estimate reserves of 80 - 120 million barrels of sour crude and they estimate initial production to be 40,000 bpd starting in 1Q 2003.""
Question: In the event ""estimate"", does the state of the participant ""they"" change?
Answer: No
Sentence: ""I know that we address audit rights in the LLC agreement so this may not matter anyway if this is a right they already have.""
Question: In the event ""know"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""jill allen finishes her cpa today and she and her friends are going to party.""
Question: In the event ""finishes"", does the state of the participant ""allen"" change?
Answer: 

A:

The answer to your question is yes.
The verb ""estimate"" is a verb of estimation. 
The verb ""know"" is a verb of knowledge.
The verb ""finish"" is a verb of completion.
The verb ""address"" is a verb of action.
The verb ""have"" is a verb of possession.
The verb ""party"" is a verb of celebration.
The verb ""go"" is a verb of motion.
The verb ""party"" is a verb of celebration.
The verb ""finish"" is"
4,gpt_j,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I asked them to change it but they rudely said that it was okay .""
Question: In the event ""change"", does the state of the participant ""it"" change?
Answer: Yes
Sentence: ""A pattern of arrests and seizures indicate that arms are brought by the LTTE from Laos , Cambodia and Thailand into Chittagong , from where they are transported northward by land to Bhutan .""
Question: In the event ""indicate"", does the state of the participant ""pattern"" change?
Answer: No
Sentence: ""And the President becomes a Dictator , unrestrained by anything in the Constitution , backed up by the Armed Forces , which would be entirely under his personal control .""
Question: In the event ""becomes"", does the state of the participant ""President"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I asked them to change it but they rudely said that it was okay.""
Question: In the event ""change"", does the state of the participant ""it"" change?
Answer: Yes
Sentence: ""A pattern of arrests and seizures indicate that arms are brought by the LTTE from Laos, Cambodia and Thailand into Chittagong, from where they are transported northward by land to Bhutan.""
Question: In the event ""indicate"", does the state of the participant ""pattern"" change?
Answer: No
Sentence: ""And the President becomes a Dictator, unrestrained by anything in the Constitution, backed up by the Armed Forces, which would be entirely under his personal control.""
Question: In the event ""becomes"", does the state of the participant ""President"" change?
Answer: 

A:

Yes, the state of the participant changes.
The sentence is a conditional sentence. The condition is ""if the change is made"".
The change is the change of the state of the participant.
The sentence is a conditional sentence. The condition is ""if the change is made"".
The change is the change of the state of the participant.
The sentence is a conditional sentence. The condition is ""if the change is made"".
The change is the change of the state of the participant.
The sentence"
5,gpt_j,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""They interviewed me , gave me tests in the software I included on my resume , and placed me in a position that I kept for several years .""
Question: In the event ""interviewed"", does the state of the participant ""They"" change?
Answer: No
Sentence: ""It boggles the mind that ANYONE can take at face value Bush 's claims to be a christian , yet many seem to do just that .""
Question: In the event ""boggles"", does the state of the participant ""mind"" change?
Answer: Yes
Sentence: ""I was told to take my coffee to go if I wanted to finish it .""
Question: In the event ""finish"", does the state of the participant ""it"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""They interviewed me, gave me tests in the software I included on my resume, and placed me in a position that I kept for several years.""
Question: In the event ""interviewed"", does the state of the participant ""They"" change?
Answer: No
Sentence: ""It boggles the mind that ANYONE can take at face value Bush's claims to be a christian, yet many seem to do just that.""
Question: In the event ""boggles"", does the state of the participant ""mind"" change?
Answer: Yes
Sentence: ""I was told to take my coffee to go if I wanted to finish it.""
Question: In the event ""finish"", does the state of the participant ""it"" change?
Answer: 

A:

The answer to your question is yes.

They interviewed me, gave me tests in the software I included on my resume, and placed me in a position that I kept for several years.

The subject of the sentence is ""They"", and the verb is ""interviewed"".

It boggles the mind that ANYONE can take at face value Bush's claims to be a christian, yet many seem to do just that.

The subject of the sentence is ""It"", and the verb is ""boggles"".

I was told to"
6,gpt_j,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .""
Question: In the event ""deliver"", does the state of the participant ""it"" change?
Answer: No
Sentence: ""Enclosed is a worksheet for Ineos Acrylics .""
Question: In the event ""Enclosed"", does the state of the participant ""worksheet"" change?
Answer: No
Sentence: ""I used Birdies for our Annual Walk Against Drugs and Alcohol event .""
Question: In the event ""used"", does the state of the participant ""I"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""On August 21st, 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it.""
Question: In the event ""deliver"", does the state of the participant ""it"" change?
Answer: No
Sentence: ""Enclosed is a worksheet for Ineos Acrylics.""
Question: In the event ""Enclosed"", does the state of the participant ""worksheet"" change?
Answer: No
Sentence: ""I used Birdies for our Annual Walk Against Drugs and Alcohol event.""
Question: In the event ""used"", does the state of the participant ""I"" change?
Answer: 

A:

The answer to your question is yes.
The verb ""deliver"" is a transitive verb, which means that it requires an object.  The object of the verb ""deliver"" is the furniture.  The furniture is the participant ""it"".  The furniture is the participant ""it"" because the furniture is the object of the verb ""order"".  The furniture is the object of the verb ""order"" because the furniture is the subject of the verb ""contract"".  The furniture is the subject of the verb ""contract"" because the furniture is the subject of the verb ""order"".
The verb ""contract"" is a transitive verb, which means that it requires an object."
7,gpt_j,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Capt. Spastic 's Demented World is located at : < >""
Question: In the event ""located"", does the state of the participant ""World"" change?
Answer: Yes
Sentence: ""The missile 's manufacturers state that one or two missiles could cripple a destroyer , and five missiles could sink a 20,000 ton ship .""
Question: In the event ""sink"", does the state of the participant ""missiles"" change?
Answer: Yes
Sentence: ""We had a great stay , your service was excellent and we will use you again !""
Question: In the event ""had"", does the state of the participant ""We"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Capt. Spastic's Demented World is located at : < >""
Question: In the event ""located"", does the state of the participant ""World"" change?
Answer: Yes
Sentence: ""The missile's manufacturers state that one or two missiles could cripple a destroyer, and five missiles could sink a 20,000 ton ship.""
Question: In the event ""sink"", does the state of the participant ""missiles"" change?
Answer: Yes
Sentence: ""We had a great stay, your service was excellent and we will use you again!""
Question: In the event ""had"", does the state of the participant ""We"" change?
Answer: 

A:

Yes, the state of the participant changes.
The state of the participant is the state of the participant in the sentence.
The state of the participant is the state of the participant in the sentence.
The state of the participant is the state of the participant in the sentence.
The state of the participant is the state of the participant in the sentence.
The state of the participant is the state of the participant in the sentence.
The state of the participant is the state of the participant in the sentence.
The state of the participant is the state of the participant in the sentence.
The state of the participant is the"
8,gpt_j,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""He gave no service to anyone , risked nothing , and did not even slack off efficiently .""
Question: In the event ""gave"", does the state of the participant ""He"" change?
Answer: No
Sentence: ""Edible ones , I hope - beef , pork , chicken , fish ...""
Question: In the event ""hope"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""There are only about 850 wolves in the West , but there are an estimated 31,000 mountain lions .""
Question: In the event ""are"", does the state of the participant ""wolves"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""He gave no service to anyone, risked nothing, and did not even slack off efficiently.""
Question: In the event ""gave"", does the state of the participant ""He"" change?
Answer: No
Sentence: ""Edible ones, I hope - beef, pork, chicken, fish...""
Question: In the event ""hope"", does the state of the participant ""I"" change?
Answer: No
Sentence: ""There are only about 850 wolves in the West, but there are an estimated 31,000 mountain lions.""
Question: In the event ""are"", does the state of the participant ""wolves"" change?
Answer: 

A:

The answer to your question is no.
The verb ""give"" is a transitive verb, which means that it requires an object. 
The object of the verb ""give"" is the person who is giving.
The object of the verb ""hope"" is the person who is hoping.
The object of the verb ""are"" is the person who is being.
The object of the verb ""are"" is the person who is being.
The object of the verb ""are"" is the person who is being.
The object of the verb ""are"" is the person who is being.
The object of the verb ""are"" is the person who is"
9,gpt_j,change_of_state_1_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""In 1594 PEREZ wrote & published a book under the assumed name of "" RAPHAEL PEREGRINO . """"
Question: In the event ""wrote"", does the state of the participant ""book"" change?
Answer: Yes
Sentence: ""What I know is that I have a close friend who's aunt disappeared in New Orleans .""
Question: In the event ""disappeared"", does the state of the participant ""aunt"" change?
Answer: Yes
Sentence: ""During the session , he demanded to have my physical address , which I 've always kept private as I am enrolled in a witness protection program .""
Question: In the event ""enrolled"", does the state of the participant ""I"" change?
Answer: 
",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""In 1594 PEREZ wrote & published a book under the assumed name of "" RAPHAEL PEREGRINO. """"
Question: In the event ""wrote"", does the state of the participant ""book"" change?
Answer: Yes
Sentence: ""What I know is that I have a close friend who's aunt disappeared in New Orleans.""
Question: In the event ""disappeared"", does the state of the participant ""aunt"" change?
Answer: Yes
Sentence: ""During the session, he demanded to have my physical address, which I've always kept private as I am enrolled in a witness protection program.""
Question: In the event ""enrolled"", does the state of the participant ""I"" change?
Answer: 

A:

Yes, the state of the participant changes.
The verb ""write"" is intransitive, so the state of the participant does not change.
The verb ""publish"" is transitive, so the state of the participant changes.
The verb ""disappear"" is intransitive, so the state of the participant does not change.
The verb ""demand"" is transitive, so the state of the participant changes.
The verb ""enrolled"" is intransitive, so the state of the participant does not change.
The verb ""keep"" is trans"
