,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0
0,jurassic-jumbo,object-control,Avery,Casey,False,told,to come,Casey,Avery,"You will be given a context and a question.
Context: Avery told Casey to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to come.\n\nQuestion: Who came?\nAnswer: ', '(A')",0.0
1,jurassic-jumbo,object-control,Avery,Casey,False,told,to go,Casey,Avery,"You will be given a context and a question.
Context: Avery told Casey to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to go.\n\nQuestion: Who went?\nAnswer: ', '(A')",1.0
2,jurassic-jumbo,object-control,Avery,Casey,False,told,to read,Casey,Avery,"You will be given a context and a question.
Context: Avery told Casey to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to read.\n\nQuestion: Who read?\nAnswer: ', '(A')",2.0
3,jurassic-jumbo,object-control,Avery,Casey,False,told,to run,Casey,Avery,"You will be given a context and a question.
Context: Avery told Casey to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to run.\n\nQuestion: Who ran?\nAnswer: ', '(A')",3.0
4,jurassic-jumbo,object-control,Avery,Casey,False,told,to call,Casey,Avery,"You will be given a context and a question.
Context: Avery told Casey to call.

Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to call.\n\nQuestion: Who called?\nAnswer: ', '(A')",4.0
5,jurassic-jumbo,object-control,Avery,Casey,False,ordered,to come,Casey,Avery,"You will be given a context and a question.
Context: Avery ordered Casey to come.

Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to come.\n\nQuestion: Who came?\nAnswer: ', '(A')",5.0
6,jurassic-jumbo,object-control,Avery,Casey,False,ordered,to go,Casey,Avery,"You will be given a context and a question.
Context: Avery ordered Casey to go.

Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to go.\n\nQuestion: Who went?\nAnswer: ', '(A')",6.0
7,jurassic-jumbo,object-control,Avery,Casey,False,ordered,to read,Casey,Avery,"You will be given a context and a question.
Context: Avery ordered Casey to read.

Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to read.\n\nQuestion: Who read?\nAnswer: ', '(A')",7.0
8,jurassic-jumbo,object-control,Avery,Casey,False,ordered,to run,Casey,Avery,"You will be given a context and a question.
Context: Avery ordered Casey to run.

Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to run.\n\nQuestion: Who ran?\nAnswer: ', '(A')",8.0
9,jurassic-jumbo,object-control,Avery,Casey,False,ordered,to call,Casey,Avery,"You will be given a context and a question.
Context: Avery ordered Casey to call.

Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to call.\n\nQuestion: Who called?\nAnswer: ', '(A')",9.0
