,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0
0,gpt3,object-control,Avery,Casey,False,told,to come,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to come.

Question:  Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to come.\n\nQuestion:  Who came?\nAnswer: ', 'Case')",0.0
1,gpt3,object-control,Avery,Casey,False,told,to go,Casey,other,"You will be given a context and a question.
Context: Avery told Casey to go.

Question:  Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to go.\n\nQuestion:  Who went?\nAnswer: ', ' went')",1.0
2,gpt3,object-control,Avery,Casey,False,told,to read,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to read.

Question:  Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to read.\n\nQuestion:  Who read?\nAnswer: ', 'Case')",2.0
3,gpt3,object-control,Avery,Casey,False,told,to run,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to run.

Question:  Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to run.\n\nQuestion:  Who ran?\nAnswer: ', 'Case')",3.0
4,gpt3,object-control,Avery,Casey,False,told,to call,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to call.

Question:  Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to call.\n\nQuestion:  Who called?\nAnswer: ', 'Case')",4.0
5,gpt3,object-control,Avery,Casey,False,ordered,to come,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to come.

Question:  Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to come.\n\nQuestion:  Who came?\nAnswer: ', 'Case')",5.0
6,gpt3,object-control,Avery,Casey,False,ordered,to go,Casey,other,"You will be given a context and a question.
Context: Avery ordered Casey to go.

Question:  Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to go.\n\nQuestion:  Who went?\nAnswer: ', ' went')",6.0
7,gpt3,object-control,Avery,Casey,False,ordered,to read,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to read.

Question:  Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to read.\n\nQuestion:  Who read?\nAnswer: ', 'Case')",7.0
8,gpt3,object-control,Avery,Casey,False,ordered,to run,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to run.

Question:  Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to run.\n\nQuestion:  Who ran?\nAnswer: ', 'Case')",8.0
9,gpt3,object-control,Avery,Casey,False,ordered,to call,Casey,other,"You will be given a context and a question.
Context: Avery ordered Casey to call.

Question:  Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to call.\n\nQuestion:  Who called?\nAnswer: ', ' called')",9.0
10,gpt3,object-control,Avery,Casey,False,called upon,to come,Casey,other,"You will be given a context and a question.
Context: Avery called upon Casey to come.

Question:  Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery called upon Casey to come.\n\nQuestion:  Who came?\nAnswer: ', ' came')",10.0
11,gpt3,object-control,Avery,Casey,False,called upon,to go,Casey,other,"You will be given a context and a question.
Context: Avery called upon Casey to go.

Question:  Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery called upon Casey to go.\n\nQuestion:  Who went?\nAnswer: ', ' went')",11.0
12,gpt3,object-control,Avery,Casey,False,called upon,to read,Casey,other,"You will be given a context and a question.
Context: Avery called upon Casey to read.

Question:  Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery called upon Casey to read.\n\nQuestion:  Who read?\nAnswer: ', ' read')",12.0
13,gpt3,object-control,Avery,Casey,False,called upon,to run,Casey,Avery,"You will be given a context and a question.
Context: Avery called upon Casey to run.

Question:  Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery called upon Casey to run.\n\nQuestion:  Who ran?\nAnswer: ', 'A')",13.0
14,gpt3,object-control,Avery,Casey,False,called upon,to call,Casey,other,"You will be given a context and a question.
Context: Avery called upon Casey to call.

Question:  Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery called upon Casey to call.\n\nQuestion:  Who called?\nAnswer: ', ' called')",14.0
15,gpt3,object-control,Avery,Casey,False,reminded,to come,Casey,Casey,"You will be given a context and a question.
Context: Avery reminded Casey to come.

Question:  Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery reminded Casey to come.\n\nQuestion:  Who came?\nAnswer: ', 'Case')",15.0
16,gpt3,object-control,Avery,Casey,False,reminded,to go,Casey,Casey,"You will be given a context and a question.
Context: Avery reminded Casey to go.

Question:  Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery reminded Casey to go.\n\nQuestion:  Who went?\nAnswer: ', 'Case')",16.0
17,gpt3,object-control,Avery,Casey,False,reminded,to read,Casey,Casey,"You will be given a context and a question.
Context: Avery reminded Casey to read.

Question:  Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery reminded Casey to read.\n\nQuestion:  Who read?\nAnswer: ', 'Case')",17.0
18,gpt3,object-control,Avery,Casey,False,reminded,to run,Casey,Casey,"You will be given a context and a question.
Context: Avery reminded Casey to run.

Question:  Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery reminded Casey to run.\n\nQuestion:  Who ran?\nAnswer: ', 'Case')",18.0
19,gpt3,object-control,Avery,Casey,False,reminded,to call,Casey,other,"You will be given a context and a question.
Context: Avery reminded Casey to call.

Question:  Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery reminded Casey to call.\n\nQuestion:  Who called?\nAnswer: ', ' called')",19.0
20,gpt3,object-control,Avery,Casey,False,urged,to come,Casey,Casey,"You will be given a context and a question.
Context: Avery urged Casey to come.

Question:  Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery urged Casey to come.\n\nQuestion:  Who came?\nAnswer: ', 'Case')",20.0
